model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z_sl,vggface,cropped_face,0.6878770589828491,0.6765674948692322,0.696288201212883
cornet_z_sl,vggface,au,0.7646708488464355,0.7617965638637543,0.767224770784378
cornet_z_sl,vggface,schematic,0.520301342010498,0.5124303162097931,0.5286589175462723
