model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z_sl,imagenet_oneface,cropped_face,0.5244316458702087,0.5207383275032044,0.5275645613670349
cornet_z_sl,imagenet_oneface,au,0.5214627385139465,0.5204812735319138,0.522654902935028
cornet_z_sl,imagenet_oneface,schematic,0.49881088733673096,0.4953349635004997,0.5028881549835205
