model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z_cl,random,cropped_face,0.5008721351623535,0.5005188584327698,0.5011601209640503
cornet_z_cl,random,au,0.5068249702453613,0.5064551800489425,0.5072007149457931
cornet_z_cl,random,schematic,0.5028830170631409,0.502556386590004,0.5032368570566177
