model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z_sl,imagenet_noface,cropped_face,0.5075180530548096,0.5040568679571151,0.5114755809307099
cornet_z_sl,imagenet_noface,au,0.5123074650764465,0.51101233959198,0.5135536789894104
