model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z_cl,imagenet_vggface,cropped_face,0.7051467895507812,0.6996860504150391,0.7102905005216599
cornet_z_cl,imagenet_vggface,au,0.6818950772285461,0.6793732851743698,0.6837895274162292
