model_arch,train_type,test_stim,pref,ci_low,ci_high
cornet_z,imagenet_noface,cropped_face,0.513032853603363,0.5169230461120605,0.5106085389852524
cornet_z,imagenet_noface,schematic,0.48255783319473267,0.48665592521429063,0.47923884689807894
