model_arch,train_type,layer,sub,target_age,target_roi,corr
cornet_z_cl,imagenet_oneface,aIT,NDARMV822KWR,7.0,lOFA,0.13222411186237146
cornet_z_cl,imagenet_oneface,aIT,NDARMV822KWR,7.0,rLO,0.1448447875297575
cornet_z_cl,imagenet_oneface,aIT,NDARMV822KWR,7.0,rFFA,0.13590796843891756
cornet_z_cl,imagenet_oneface,aIT,NDARMV822KWR,7.0,rOFA,0.11246728469709785
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,lLO,0.08471838856092669
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,lFFA,0.07842475785753013
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,lOFA,0.07078019062759441
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,rLO,0.10420710716644394
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,rFFA,0.10903742694030508
cornet_z_cl,imagenet_oneface,aIT,NDARNF359TBZ,7.0,rOFA,0.08980949132160865
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,lLO,0.12216246142046908
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,lFFA,0.09460656936889296
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,lOFA,0.07928315855518542
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,rLO,0.11921498741997137
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,rFFA,0.08998650757882279
cornet_z_cl,imagenet_oneface,aIT,NDARNT151UN1,7.0,rOFA,0.075983130513244
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,lLO,0.11159989862112105
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,lFFA,0.08830502236034335
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,lOFA,0.08542642415942299
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,rLO,0.10054964368315385
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,rFFA,0.09230515846211276
cornet_z_cl,imagenet_oneface,aIT,NDARPF319WV2,6.0,rOFA,0.08696187752403599
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,lLO,0.15229246711150835
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,lFFA,0.10657604531302425
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,lOFA,0.12025905683062585
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,rLO,0.1615192586901705
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,rFFA,0.14939319756423697
cornet_z_cl,imagenet_oneface,aIT,NDARRK545WNM,18.0,rOFA,0.15282066744168088
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,lLO,0.10636478176584911
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,lFFA,0.06884969455308988
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,lOFA,0.0677017308994239
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,rLO,0.11343537751191672
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,rFFA,0.06811053731367864
cornet_z_cl,imagenet_oneface,aIT,NDARRR813CY6,6.0,rOFA,0.0995545626645454
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,lLO,0.15778599198558785
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,lFFA,0.11433419740735748
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,lOFA,0.10637412803623318
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,rLO,0.11495946778677106
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,rFFA,0.10137305750846262
cornet_z_cl,imagenet_oneface,aIT,NDARRY768ZH3,7.0,rOFA,0.0947274460612585
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,lLO,0.08813797033583244
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,lFFA,0.055984993451557497
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,lOFA,0.05873428309641023
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,rLO,0.1368560862648709
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,rFFA,0.07701269501886465
cornet_z_cl,imagenet_oneface,aIT,NDARTC794GZ5,6.0,rOFA,0.09863336166484712
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,lLO,0.12668290116032613
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,lFFA,0.09334003518317187
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,lOFA,0.0919886744143269
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,rLO,0.07532494171307694
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,rFFA,0.08492991986613893
cornet_z_cl,imagenet_oneface,aIT,NDARTE773XJ5,5.0,rOFA,0.05605154437245362
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,lLO,0.11848730833719885
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,lFFA,0.0536812735487433
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,lOFA,0.09373486200271579
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,rLO,0.09598841069931291
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,rFFA,0.051759324088640146
cornet_z_cl,imagenet_oneface,aIT,NDARTH930FNK,6.0,rOFA,0.0823573638147644
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,lLO,0.1348541439680382
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,lFFA,0.1269624135307283
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,lOFA,0.09234132258277278
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,rLO,0.1395442927871496
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,rFFA,0.14683941743774262
cornet_z_cl,imagenet_oneface,aIT,NDARTK357VHL,6.0,rOFA,0.11924239941162904
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,lLO,0.09749367018706231
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,lFFA,0.05568458958392731
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,lOFA,0.10288552273728747
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,rLO,0.09540868157239674
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,rFFA,0.0768741977875434
cornet_z_cl,imagenet_oneface,aIT,NDARUV041YCY,7.0,rOFA,0.06766561875433699
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,lLO,0.11164881012189423
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,lFFA,0.08991007694072546
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,lOFA,0.08135119198988335
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,rLO,0.11215431656704522
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,rFFA,0.08091495531623746
cornet_z_cl,imagenet_oneface,aIT,NDARUY339ZLN,7.0,rOFA,0.101948243225494
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,lLO,0.09299489272445915
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,lFFA,0.051869318607454085
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,lOFA,0.05388893153114779
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,rLO,0.09632869634426332
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,rFFA,0.07261142153195313
cornet_z_cl,imagenet_oneface,aIT,NDARVB012UWL,6.0,rOFA,0.07537374909194625
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,lLO,0.09291920184895061
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,lFFA,0.0434290670934915
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,lOFA,0.061464795274981054
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,rLO,0.1119378381901147
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,rFFA,0.08796233297954552
cornet_z_cl,imagenet_oneface,aIT,NDARVB151GXF,7.0,rOFA,0.0810863239777182
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,lLO,0.1206284918106028
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,lFFA,0.0993069870589427
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,lOFA,0.09213408287855977
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,rLO,0.13483726718996397
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,rFFA,0.11952349196830736
cornet_z_cl,imagenet_oneface,aIT,NDARVC350WVG,6.0,rOFA,0.1153116928452472
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,lLO,0.1569054256534823
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,lFFA,0.13246913620916767
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,lOFA,0.11220929554403367
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,rLO,0.14917661228503742
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,rFFA,0.14074413366501676
cornet_z_cl,imagenet_oneface,aIT,NDARVC711ZK0,7.0,rOFA,0.12896036403884142
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,lLO,0.1567157902113348
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,lFFA,0.10560483519481198
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,lOFA,0.09402010562462931
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,rLO,0.15563795974604377
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,rFFA,0.1257067151602907
cornet_z_cl,imagenet_oneface,aIT,NDARVC964LX0,8.0,rOFA,0.13399017238356026
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,lLO,0.10776196518170574
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,lFFA,0.07248104421904981
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,lOFA,0.08855730371449337
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,rLO,0.09779246802677388
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,rFFA,0.09654464322833863
cornet_z_cl,imagenet_oneface,aIT,NDARWC174VE6,7.0,rOFA,0.08763273694400121
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,lLO,0.16127794630190623
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,lFFA,0.12427036505377646
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,lOFA,0.11258153833414974
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,rLO,0.10196853060468579
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,rFFA,0.11379991987016458
cornet_z_cl,imagenet_oneface,aIT,NDARWV984WMM,6.0,rOFA,0.08825420917050039
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,lLO,0.06646385203753458
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,lFFA,0.037327904652774406
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,lOFA,0.041334238803721224
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,rLO,0.06808562436587484
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,rFFA,0.04030333099878633
cornet_z_cl,imagenet_oneface,aIT,NDARXB692PXC,6.0,rOFA,0.057763587514991395
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,lLO,0.07577194732375923
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,lFFA,0.05655282610728487
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,lOFA,0.06273139365828849
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,rLO,0.09653494159327515
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,rFFA,0.07046226522852946
cornet_z_cl,imagenet_oneface,aIT,NDARXR123PFR,7.0,rOFA,0.07783382802925587
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,lLO,0.1055309492682065
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,lFFA,0.06982886316578911
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,lOFA,0.06803300264001269
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,rLO,0.0944927299784339
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,rFFA,0.07263173132001545
cornet_z_cl,imagenet_oneface,aIT,NDARYE850ZVD,18.0,rOFA,0.07627928372123792
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,lLO,0.1744492145439471
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,lFFA,0.13328030739426153
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,lOFA,0.11919607611850534
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,rLO,0.12947485871182662
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,rFFA,0.1123929209774899
cornet_z_cl,imagenet_oneface,aIT,NDARYT332LMM,7.0,rOFA,0.10018845706946682
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,lLO,0.0805870499117236
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,lFFA,0.06644399113704061
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,lOFA,0.06842210961418585
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,rLO,0.07394494241969919
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,rFFA,0.07660511834310074
cornet_z_cl,imagenet_oneface,aIT,NDARZG081LYG,7.0,rOFA,0.06677271664645021
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,lLO,0.10161014010441717
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,lFFA,0.06912954799915634
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,lOFA,0.09141747430016307
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,rLO,0.09980998348410822
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,rFFA,0.0854663171938754
cornet_z_cl,imagenet_oneface,aIT,NDARZG236AUT,7.0,rOFA,0.09186643958762443
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,lLO,0.11421695872009127
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,lFFA,0.08576173135173867
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,lOFA,0.09040470657392467
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,rLO,0.1232500216363409
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,rFFA,0.14796527185846287
cornet_z_cl,imagenet_oneface,aIT,NDARBF851NH6,18.0,rOFA,0.09347452817960329
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,lLO,0.09485167172564636
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,lFFA,0.0518497363424012
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,lOFA,0.05108114059096507
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,rLO,0.10830043665446618
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,rFFA,0.050799522181980306
cornet_z_cl,imagenet_oneface,aIT,NDARDD854GF8,8.0,rOFA,0.07568926342514076
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,lLO,0.19650982699256409
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,lFFA,0.2099187630957181
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,lOFA,0.1648125400516987
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,rLO,0.14255425374876962
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,rFFA,0.15187469090124847
cornet_z_cl,imagenet_oneface,aIT,NDARDF374LGN,8.0,rOFA,0.10320676191057135
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,lLO,0.14935867101129552
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,lFFA,0.10141124101995105
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,lOFA,0.11987436473020006
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,rLO,0.11420072209180597
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,rFFA,0.09523443359368743
cornet_z_cl,imagenet_oneface,aIT,NDARDV245WJG,8.0,rOFA,0.10937966132035111
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,lLO,0.10762838497619137
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,lFFA,0.06446362664085403
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,lOFA,0.053771390758375004
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,rLO,0.11438484523340864
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,rFFA,0.08553475988599615
cornet_z_cl,imagenet_oneface,aIT,NDARGB528CP8,7.0,rOFA,0.08073398496235387
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,lLO,0.059123446191125216
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,lFFA,0.05081578544407066
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,lOFA,0.018591661754849494
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,rLO,0.10128757318490465
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,rFFA,0.0617874520228562
cornet_z_cl,imagenet_oneface,aIT,NDARHD931FNA,7.0,rOFA,0.07098417735908957
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,lLO,0.12106570612287874
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,lFFA,0.06048830400647483
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,lOFA,0.10381674593527786
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,rLO,0.11486240565575379
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,rFFA,0.08421882852425956
cornet_z_cl,imagenet_oneface,aIT,NDARHG594GKH,8.0,rOFA,0.10933338692311152
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,lLO,0.13915603187201409
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,lFFA,0.10826585475666356
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,lOFA,0.10753555796910286
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,rLO,0.10833631009335376
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,rFFA,0.09600321555681861
cornet_z_cl,imagenet_oneface,aIT,NDARJX458DVE,6.0,rOFA,0.08880774259873454
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,lLO,0.22092881210111942
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,lFFA,0.11855111579947333
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,lOFA,0.19976519576006774
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,rLO,0.1191255625645287
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,rFFA,0.13296020952631965
cornet_z_cl,imagenet_oneface,aIT,NDARLA048NYE,7.0,rOFA,0.0859638613972234
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,lLO,0.13439528451903454
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,lFFA,0.09820355570724575
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,lOFA,0.10870812797801765
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,rLO,0.11898900063817686
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,rFFA,0.11087058971659552
cornet_z_cl,imagenet_oneface,aIT,NDARMG451PJA,7.0,rOFA,0.10461208740460917
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,lLO,0.08316808085680329
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,lFFA,0.06714608315526564
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,lOFA,0.0612485833857533
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,rLO,0.08697158341755168
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,rFFA,0.06535361885888358
cornet_z_cl,imagenet_oneface,aIT,NDARMV981GZ7,7.0,rOFA,0.08065374002564485
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,lLO,0.17121683905710694
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,lFFA,0.10573112240682032
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,lOFA,0.09630629763465401
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,rLO,0.18507234557364946
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,rFFA,0.12129827880544454
cornet_z_cl,imagenet_oneface,aIT,NDARMZ366UY8,6.0,rOFA,0.16040084578506494
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,lLO,0.12617064471379952
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,lFFA,0.09187384636802398
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,lOFA,0.09664683116521915
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,rLO,0.11282880659847078
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,rFFA,0.08005065329787227
cornet_z_cl,imagenet_oneface,aIT,NDARPE752VYE,7.0,rOFA,0.10737209344835805
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,lLO,0.09564781404514675
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,lFFA,0.07285856239620787
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,lOFA,0.0660677898253694
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,rLO,0.07724624280743785
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,rFFA,0.08201420150213358
cornet_z_cl,imagenet_oneface,aIT,NDARPL194XDX,7.0,rOFA,0.05076570380379428
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,lLO,0.12342302494179419
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,lFFA,0.07737883755710294
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,lOFA,0.07927880236092907
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,rLO,0.14211595347123282
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,rFFA,0.11457550176574044
cornet_z_cl,imagenet_oneface,aIT,NDARPX838GCD,8.0,rOFA,0.11259985291904563
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,lLO,0.10720959759205576
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,lFFA,0.08185784314299624
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,lOFA,0.08161187388312356
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,rLO,0.12045605094209709
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,rFFA,0.10679898151719248
cornet_z_cl,imagenet_oneface,aIT,NDARRX800KW8,7.0,rOFA,0.12719136646579868
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,lLO,0.0848449372938965
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,lFFA,0.07798764931165054
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,lOFA,0.05709378935767135
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,rLO,0.11235622980096495
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,rFFA,0.08376294020140929
cornet_z_cl,imagenet_oneface,aIT,NDARRZ145TFN,5.0,rOFA,0.09507974000555308
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,lLO,0.10923479297263977
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,lFFA,0.07699391276817902
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,lOFA,0.05970854419887563
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,rLO,0.08149606725204502
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,rFFA,0.08772167419856568
cornet_z_cl,imagenet_oneface,aIT,NDARTB203DU7,7.0,rOFA,0.048083974793599014
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,lLO,0.112904190603382
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,lFFA,0.0925005739932673
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,lOFA,0.08860279389501173
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,rLO,0.12526998538611228
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,rFFA,0.14125633745118393
cornet_z_cl,imagenet_oneface,aIT,NDARTF776EYR,7.0,rOFA,0.11430501529689471
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,lLO,0.11137737339095363
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,lFFA,0.08477258975973995
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,lOFA,0.06359776285966157
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,rLO,0.11771701436294996
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,rFFA,0.1120211173164505
cornet_z_cl,imagenet_oneface,aIT,NDARUY549PGQ,7.0,rOFA,0.10198460677032088
cornet_z_cl,imagenet_oneface,aIT,NDARVD543CMZ,7.0,lLO,0.11618849379741716
cornet_z_cl,imagenet_oneface,aIT,NDARVD543CMZ,7.0,lFFA,0.06659719970069487
cornet_z_cl,imagenet_oneface,aIT,NDARVD543CMZ,7.0,lOFA,0.060519276452289654
cornet_z_cl,imagenet_oneface,aIT,NDARVD543CMZ,7.0,rLO,0.10145234861841586
cornet_z_cl,imagenet_oneface,aIT,NDARVD543CMZ,7.0,rFFA,0.08184960585486527
