model_arch,train_type,layer,sub,target_age,target_roi,corr
cornet_z_sl,imagenet_noface,aIT,NDARFM749LF3,8.0,rFFA,0.07857718423649161
cornet_z_sl,imagenet_noface,aIT,NDARFM749LF3,8.0,rOFA,0.09300407759442168
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,lLO,0.18859487751204276
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,lFFA,0.11209781824372077
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,lOFA,0.12855085002344688
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,rLO,0.18153436514756405
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,rFFA,0.1397329662777836
cornet_z_sl,imagenet_noface,aIT,NDARFV061AR5,18.0,rOFA,0.1475203280878359
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,lLO,0.20330538125582553
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,lFFA,0.13296218917868635
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,lOFA,0.11848957161399455
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,rLO,0.1828371045716346
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,rFFA,0.16169159014270046
cornet_z_sl,imagenet_noface,aIT,NDARGY542TJ5,6.0,rOFA,0.13248852559084026
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,lLO,0.10105254781056494
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,lFFA,0.09374852533882357
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,lOFA,0.07232055127265066
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,rLO,0.10171151471311088
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,rFFA,0.1090093349757924
cornet_z_sl,imagenet_noface,aIT,NDARGZ059UVR,6.0,rOFA,0.0826219377812563
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,lLO,0.1359761739022614
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,lFFA,0.06620174712609454
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,lOFA,0.08527778684458909
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,rLO,0.07327524053410046
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,rFFA,0.07266771327146167
cornet_z_sl,imagenet_noface,aIT,NDARHG188YE9,6.0,rOFA,0.06096967709453422
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,lLO,0.13097866855392482
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,lFFA,0.08774151078166936
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,lOFA,0.09899623597999235
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,rLO,0.1208980634308156
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,rFFA,0.12297599085382104
cornet_z_sl,imagenet_noface,aIT,NDARHY099CUL,6.0,rOFA,0.10654448083161994
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,lLO,0.12767238242480186
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,lFFA,0.07447300633722995
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,lOFA,0.0786149755340161
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,rLO,0.15716343721107007
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,rFFA,0.10618516059083744
cornet_z_sl,imagenet_noface,aIT,NDARJL861WTP,7.0,rOFA,0.12394183717467613
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,lLO,0.16296267595417244
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,lFFA,0.10771041015350895
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,lOFA,0.09754724453216282
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,rLO,0.16120374127721787
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,rFFA,0.09408049417902575
cornet_z_sl,imagenet_noface,aIT,NDARKN633WZA,18.0,rOFA,0.13969277973352726
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,lLO,0.1444023694425851
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,lFFA,0.11434213313356795
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,lOFA,0.1173782323045059
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,rLO,0.1326948491885792
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,rFFA,0.11903339098776354
cornet_z_sl,imagenet_noface,aIT,NDARLB162XP2,6.0,rOFA,0.11721900475786406
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,lLO,0.16653497808586884
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,lFFA,0.11977377742240015
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,lOFA,0.11995707381268852
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,rLO,0.14516304083093662
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,rFFA,0.15172487667259676
cornet_z_sl,imagenet_noface,aIT,NDARLK551KXD,8.0,rOFA,0.12155266009052394
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,lLO,0.19644313885886142
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,lFFA,0.16180442831489353
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,lOFA,0.11445481288409456
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,rLO,0.16165198506089468
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,rFFA,0.1339104717668555
cornet_z_sl,imagenet_noface,aIT,NDARLY125HMB,5.0,rOFA,0.14297243141916147
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,lLO,0.16702748216277866
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,lFFA,0.13073877948029003
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,lOFA,0.11212621583558541
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,rLO,0.167298520516522
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,rFFA,0.1377713331517318
cornet_z_sl,imagenet_noface,aIT,NDARMV319CAT,18.0,rOFA,0.13809670315206976
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,lLO,0.17415666435324864
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,lFFA,0.12614319694052184
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,lOFA,0.14655892821765726
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,rLO,0.16572242772942233
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,rFFA,0.16894848200598
cornet_z_sl,imagenet_noface,aIT,NDARMV822KWR,7.0,rOFA,0.1299788340366515
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,lLO,0.12251393909884557
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,lFFA,0.11428569368712177
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,lOFA,0.10741126814350246
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,rLO,0.15552971770042845
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,rFFA,0.1508604552112365
cornet_z_sl,imagenet_noface,aIT,NDARNF359TBZ,7.0,rOFA,0.13566416401117234
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,lLO,0.1623724720749019
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,lFFA,0.12200046905181089
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,lOFA,0.10548482147174158
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,rLO,0.16057745041292326
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,rFFA,0.13150761972193592
cornet_z_sl,imagenet_noface,aIT,NDARNT151UN1,7.0,rOFA,0.10797315436178678
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,lLO,0.15495796073083865
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,lFFA,0.122808856741022
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,lOFA,0.11698700137690815
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,rLO,0.1376228949216739
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,rFFA,0.12616693855452416
cornet_z_sl,imagenet_noface,aIT,NDARPF319WV2,6.0,rOFA,0.1151536613052713
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,lLO,0.18686414714679037
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,lFFA,0.14143185371719375
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,lOFA,0.1452086209253601
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,rLO,0.1894689671695459
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,rFFA,0.18251380718256519
cornet_z_sl,imagenet_noface,aIT,NDARRK545WNM,18.0,rOFA,0.1763908251242434
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,lLO,0.14330426979066127
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,lFFA,0.10138376982194311
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,lOFA,0.08383400188634121
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,rLO,0.1558803230554024
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,rFFA,0.08986775436980335
cornet_z_sl,imagenet_noface,aIT,NDARRR813CY6,6.0,rOFA,0.13134370982672727
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,lLO,0.17820117603198238
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,lFFA,0.14202461139509923
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,lOFA,0.12092566327006221
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,rLO,0.15208214791873856
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,rFFA,0.14439723143735675
cornet_z_sl,imagenet_noface,aIT,NDARRY768ZH3,7.0,rOFA,0.12870092609264167
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,lLO,0.11749989206251336
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,lFFA,0.0709288912949807
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,lOFA,0.07659284276999404
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,rLO,0.1567438183433359
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,rFFA,0.09221084761215707
cornet_z_sl,imagenet_noface,aIT,NDARTC794GZ5,6.0,rOFA,0.12206613874611075
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,lLO,0.16183286359781235
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,lFFA,0.11436208208676647
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,lOFA,0.11376384518182665
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,rLO,0.10306210621792367
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,rFFA,0.11256000955408813
cornet_z_sl,imagenet_noface,aIT,NDARTE773XJ5,5.0,rOFA,0.07545185433031786
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,lLO,0.14947008793291464
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,lFFA,0.07671707963073562
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,lOFA,0.11952738365008886
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,rLO,0.1269556028140723
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,rFFA,0.0680492433427311
cornet_z_sl,imagenet_noface,aIT,NDARTH930FNK,6.0,rOFA,0.10769941741076437
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,lLO,0.16315103177322487
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,lFFA,0.17108627221485115
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,lOFA,0.1289286710913388
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,rLO,0.1664960854692347
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,rFFA,0.17713370643317403
cornet_z_sl,imagenet_noface,aIT,NDARTK357VHL,6.0,rOFA,0.146167891851544
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,lLO,0.11635370192156022
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,lFFA,0.05823969284462338
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,lOFA,0.0977373538280721
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,rLO,0.12566473374801648
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,rFFA,0.09904011213419336
cornet_z_sl,imagenet_noface,aIT,NDARUV041YCY,7.0,rOFA,0.0815209396162048
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,lLO,0.13316790997949893
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,lFFA,0.1015966348750838
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,lOFA,0.09685995791275083
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,rLO,0.15324769551225426
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,rFFA,0.11481422664425014
cornet_z_sl,imagenet_noface,aIT,NDARUY339ZLN,7.0,rOFA,0.1260727824620632
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,lLO,0.12366525484668477
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,lFFA,0.0732940204510752
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,lOFA,0.07282504601122619
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,rLO,0.12263929809220356
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,rFFA,0.09414896277993623
cornet_z_sl,imagenet_noface,aIT,NDARVB012UWL,6.0,rOFA,0.09976417254456574
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,lLO,0.1256060058082873
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,lFFA,0.0654526261684073
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,lOFA,0.07856556169064471
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,rLO,0.14904288760548756
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,rFFA,0.11688652868871595
cornet_z_sl,imagenet_noface,aIT,NDARVB151GXF,7.0,rOFA,0.10739556716842567
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,lLO,0.1487736229578355
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,lFFA,0.12211863444216937
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,lOFA,0.1086635911093036
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,rLO,0.1661253392969685
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,rFFA,0.14640775085638602
cornet_z_sl,imagenet_noface,aIT,NDARVC350WVG,6.0,rOFA,0.1383187510291339
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,lLO,0.16936212865325614
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,lFFA,0.14797022713388944
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,lOFA,0.12012483828229092
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,rLO,0.16548646602199907
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,rFFA,0.14523955647513428
cornet_z_sl,imagenet_noface,aIT,NDARVC711ZK0,7.0,rOFA,0.141227299612177
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,lLO,0.17474604697929258
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,lFFA,0.11247489018936012
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,lOFA,0.10420536855862128
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,rLO,0.19909629403540777
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,rFFA,0.14775475507326385
cornet_z_sl,imagenet_noface,aIT,NDARVC964LX0,8.0,rOFA,0.16491768411511437
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,lLO,0.14851987514597323
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,lFFA,0.09488687177466099
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,lOFA,0.1117641784635169
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,rLO,0.13511623244171056
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,rFFA,0.12581386859446847
cornet_z_sl,imagenet_noface,aIT,NDARWC174VE6,7.0,rOFA,0.12105280879131297
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,lLO,0.19896761253445477
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,lFFA,0.1439348719307135
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,lOFA,0.14314461409281337
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,rLO,0.14478968468878262
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,rFFA,0.1604196495119636
cornet_z_sl,imagenet_noface,aIT,NDARWV984WMM,6.0,rOFA,0.12386136998751573
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,lLO,0.09840485030075367
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,lFFA,0.05554106632863808
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,lOFA,0.05488671830777749
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,rLO,0.10823497020622674
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,rFFA,0.05974013466687449
cornet_z_sl,imagenet_noface,aIT,NDARXB692PXC,6.0,rOFA,0.09330144390550413
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,lLO,0.10048934372150305
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,lFFA,0.07160375560293412
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,lOFA,0.0824603678091837
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,rLO,0.13335356497501594
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,rFFA,0.09645505672042487
cornet_z_sl,imagenet_noface,aIT,NDARXR123PFR,7.0,rOFA,0.11048987563320789
cornet_z_sl,imagenet_noface,aIT,NDARYE850ZVD,18.0,lLO,0.1283854028516359
cornet_z_sl,imagenet_noface,aIT,NDARYE850ZVD,18.0,lFFA,0.08328786014341791
cornet_z_sl,imagenet_noface,aIT,NDARYE850ZVD,18.0,lOFA,0.08091529723468233
