model_type,train_type,epoch,im1,im2,identity,orient,similarity
ae,imagenet_objects,30,Bob_front.jpg,Bob_left.jpg,same,diff,0.9803716
ae,imagenet_objects,30,Bob_front.jpg,Bob_right.jpg,same,diff,0.97484726
ae,imagenet_objects,30,Bob_front.jpg,Dan_front.jpg,diff,same,0.9830108
ae,imagenet_objects,30,Bob_front.jpg,Dan_left.jpg,diff,diff,0.9795293
ae,imagenet_objects,30,Bob_front.jpg,Dan_right.jpg,diff,diff,0.9816693
ae,imagenet_objects,30,Bob_front.jpg,Jim_front.jpg,diff,same,0.9829188
ae,imagenet_objects,30,Bob_front.jpg,Jim_left.jpg,diff,diff,0.97533154
ae,imagenet_objects,30,Bob_front.jpg,Jim_right.jpg,diff,diff,0.976834
ae,imagenet_objects,30,Bob_front.jpg,Matt_front.jpg,diff,same,0.9771274
ae,imagenet_objects,30,Bob_front.jpg,Matt_left.jpg,diff,diff,0.9735495
ae,imagenet_objects,30,Bob_front.jpg,Matt_right.jpg,diff,diff,0.9732333
ae,imagenet_objects,30,Bob_front.jpg,Nate_front.jpg,diff,same,0.9816393
ae,imagenet_objects,30,Bob_front.jpg,Nate_left.jpg,diff,diff,0.9682637
ae,imagenet_objects,30,Bob_front.jpg,Nate_right.jpg,diff,diff,0.9747582
ae,imagenet_objects,30,Bob_front.jpg,Zack_front.jpg,diff,same,0.97227293
ae,imagenet_objects,30,Bob_front.jpg,Zack_left.jpg,diff,diff,0.97346383
ae,imagenet_objects,30,Bob_front.jpg,Zack_right.jpg,diff,diff,0.97457343
ae,imagenet_objects,30,Bob_left.jpg,Bob_right.jpg,same,diff,0.9818375
ae,imagenet_objects,30,Bob_left.jpg,Dan_front.jpg,diff,diff,0.98312837
ae,imagenet_objects,30,Bob_left.jpg,Dan_left.jpg,diff,same,0.9900073
ae,imagenet_objects,30,Bob_left.jpg,Dan_right.jpg,diff,diff,0.97232336
ae,imagenet_objects,30,Bob_left.jpg,Jim_front.jpg,diff,diff,0.987373
ae,imagenet_objects,30,Bob_left.jpg,Jim_left.jpg,diff,same,0.9867302
ae,imagenet_objects,30,Bob_left.jpg,Jim_right.jpg,diff,diff,0.9734503
ae,imagenet_objects,30,Bob_left.jpg,Matt_front.jpg,diff,diff,0.9833554
ae,imagenet_objects,30,Bob_left.jpg,Matt_left.jpg,diff,same,0.9840881
ae,imagenet_objects,30,Bob_left.jpg,Matt_right.jpg,diff,diff,0.9657912
ae,imagenet_objects,30,Bob_left.jpg,Nate_front.jpg,diff,diff,0.98702836
ae,imagenet_objects,30,Bob_left.jpg,Nate_left.jpg,diff,same,0.9799648
ae,imagenet_objects,30,Bob_left.jpg,Nate_right.jpg,diff,diff,0.965537
ae,imagenet_objects,30,Bob_left.jpg,Zack_front.jpg,diff,diff,0.9804807
ae,imagenet_objects,30,Bob_left.jpg,Zack_left.jpg,diff,same,0.9855156
ae,imagenet_objects,30,Bob_left.jpg,Zack_right.jpg,diff,diff,0.9696351
ae,imagenet_objects,30,Bob_right.jpg,Dan_front.jpg,diff,diff,0.9827053
ae,imagenet_objects,30,Bob_right.jpg,Dan_left.jpg,diff,diff,0.9741287
ae,imagenet_objects,30,Bob_right.jpg,Dan_right.jpg,diff,same,0.98342043
ae,imagenet_objects,30,Bob_right.jpg,Jim_front.jpg,diff,diff,0.9796944
ae,imagenet_objects,30,Bob_right.jpg,Jim_left.jpg,diff,diff,0.9695495
ae,imagenet_objects,30,Bob_right.jpg,Jim_right.jpg,diff,same,0.9822544
