model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,imagenet_objects,10,Bob_front.jpg,Bob_left.jpg,same,diff,0.96807253
classify,imagenet_objects,10,Bob_front.jpg,Bob_right.jpg,same,diff,0.95799524
classify,imagenet_objects,10,Bob_front.jpg,Dan_front.jpg,diff,same,0.95145106
classify,imagenet_objects,10,Bob_front.jpg,Dan_left.jpg,diff,diff,0.96177036
classify,imagenet_objects,10,Bob_front.jpg,Dan_right.jpg,diff,diff,0.9321178
classify,imagenet_objects,10,Bob_front.jpg,Jim_front.jpg,diff,same,0.9668083
classify,imagenet_objects,10,Bob_front.jpg,Jim_left.jpg,diff,diff,0.95941454
classify,imagenet_objects,10,Bob_front.jpg,Jim_right.jpg,diff,diff,0.93853194
classify,imagenet_objects,10,Bob_front.jpg,Matt_front.jpg,diff,same,0.95285624
classify,imagenet_objects,10,Bob_front.jpg,Matt_left.jpg,diff,diff,0.9510516
classify,imagenet_objects,10,Bob_front.jpg,Matt_right.jpg,diff,diff,0.9592371
classify,imagenet_objects,10,Bob_front.jpg,Nate_front.jpg,diff,same,0.9648389
classify,imagenet_objects,10,Bob_front.jpg,Nate_left.jpg,diff,diff,0.95237345
classify,imagenet_objects,10,Bob_front.jpg,Nate_right.jpg,diff,diff,0.96575737
classify,imagenet_objects,10,Bob_front.jpg,Zack_front.jpg,diff,same,0.95255995
classify,imagenet_objects,10,Bob_front.jpg,Zack_left.jpg,diff,diff,0.9554327
classify,imagenet_objects,10,Bob_front.jpg,Zack_right.jpg,diff,diff,0.9576396
classify,imagenet_objects,10,Bob_left.jpg,Bob_right.jpg,same,diff,0.97355753
classify,imagenet_objects,10,Bob_left.jpg,Dan_front.jpg,diff,diff,0.9482346
classify,imagenet_objects,10,Bob_left.jpg,Dan_left.jpg,diff,same,0.94816726
classify,imagenet_objects,10,Bob_left.jpg,Dan_right.jpg,diff,diff,0.9494031
classify,imagenet_objects,10,Bob_left.jpg,Jim_front.jpg,diff,diff,0.9699468
classify,imagenet_objects,10,Bob_left.jpg,Jim_left.jpg,diff,same,0.96463245
classify,imagenet_objects,10,Bob_left.jpg,Jim_right.jpg,diff,diff,0.96340424
classify,imagenet_objects,10,Bob_left.jpg,Matt_front.jpg,diff,diff,0.9600575
classify,imagenet_objects,10,Bob_left.jpg,Matt_left.jpg,diff,same,0.95901513
classify,imagenet_objects,10,Bob_left.jpg,Matt_right.jpg,diff,diff,0.9651249
classify,imagenet_objects,10,Bob_left.jpg,Nate_front.jpg,diff,diff,0.9539245
classify,imagenet_objects,10,Bob_left.jpg,Nate_left.jpg,diff,same,0.9519163
classify,imagenet_objects,10,Bob_left.jpg,Nate_right.jpg,diff,diff,0.9635824
classify,imagenet_objects,10,Bob_left.jpg,Zack_front.jpg,diff,diff,0.94104546
classify,imagenet_objects,10,Bob_left.jpg,Zack_left.jpg,diff,same,0.95853925
classify,imagenet_objects,10,Bob_left.jpg,Zack_right.jpg,diff,diff,0.9556102
classify,imagenet_objects,10,Bob_right.jpg,Dan_front.jpg,diff,diff,0.9549284
classify,imagenet_objects,10,Bob_right.jpg,Dan_left.jpg,diff,diff,0.95030653
