model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,vggface,25,Bob_front.jpg,Bob_left.jpg,same,diff,0.84485596
classify,vggface,25,Bob_front.jpg,Bob_right.jpg,same,diff,0.76963246
classify,vggface,25,Bob_front.jpg,Dan_front.jpg,diff,same,0.69620234
classify,vggface,25,Bob_front.jpg,Dan_left.jpg,diff,diff,0.75193894
classify,vggface,25,Bob_front.jpg,Dan_right.jpg,diff,diff,0.64493686
classify,vggface,25,Bob_front.jpg,Jim_front.jpg,diff,same,0.71784407
classify,vggface,25,Bob_front.jpg,Jim_left.jpg,diff,diff,0.7147067
classify,vggface,25,Bob_front.jpg,Jim_right.jpg,diff,diff,0.636563
classify,vggface,25,Bob_front.jpg,Matt_front.jpg,diff,same,0.6849351
classify,vggface,25,Bob_front.jpg,Matt_left.jpg,diff,diff,0.6678082
classify,vggface,25,Bob_front.jpg,Matt_right.jpg,diff,diff,0.69125015
classify,vggface,25,Bob_front.jpg,Nate_front.jpg,diff,same,0.7137981
classify,vggface,25,Bob_front.jpg,Nate_left.jpg,diff,diff,0.650813
classify,vggface,25,Bob_front.jpg,Nate_right.jpg,diff,diff,0.6193126
classify,vggface,25,Bob_front.jpg,Zack_front.jpg,diff,same,0.5779081
classify,vggface,25,Bob_front.jpg,Zack_left.jpg,diff,diff,0.6415304
classify,vggface,25,Bob_front.jpg,Zack_right.jpg,diff,diff,0.5658813
classify,vggface,25,Bob_left.jpg,Bob_right.jpg,same,diff,0.7303151
classify,vggface,25,Bob_left.jpg,Dan_front.jpg,diff,diff,0.61979604
classify,vggface,25,Bob_left.jpg,Dan_left.jpg,diff,same,0.73085546
classify,vggface,25,Bob_left.jpg,Dan_right.jpg,diff,diff,0.55288357
classify,vggface,25,Bob_left.jpg,Jim_front.jpg,diff,diff,0.6618977
classify,vggface,25,Bob_left.jpg,Jim_left.jpg,diff,same,0.7168718
classify,vggface,25,Bob_left.jpg,Jim_right.jpg,diff,diff,0.5802234
classify,vggface,25,Bob_left.jpg,Matt_front.jpg,diff,diff,0.62113607
classify,vggface,25,Bob_left.jpg,Matt_left.jpg,diff,same,0.6451979
classify,vggface,25,Bob_left.jpg,Matt_right.jpg,diff,diff,0.6266074
classify,vggface,25,Bob_left.jpg,Nate_front.jpg,diff,diff,0.6627261
classify,vggface,25,Bob_left.jpg,Nate_left.jpg,diff,same,0.656876
classify,vggface,25,Bob_left.jpg,Nate_right.jpg,diff,diff,0.57104516
classify,vggface,25,Bob_left.jpg,Zack_front.jpg,diff,diff,0.55090255
classify,vggface,25,Bob_left.jpg,Zack_left.jpg,diff,same,0.6539995
classify,vggface,25,Bob_left.jpg,Zack_right.jpg,diff,diff,0.5158959
classify,vggface,25,Bob_right.jpg,Dan_front.jpg,diff,diff,0.603498
classify,vggface,25,Bob_right.jpg,Dan_left.jpg,diff,diff,0.58848476
classify,vggface,25,Bob_right.jpg,Dan_right.jpg,diff,same,0.67924464
classify,vggface,25,Bob_right.jpg,Jim_front.jpg,diff,diff,0.62092793
classify,vggface,25,Bob_right.jpg,Jim_left.jpg,diff,diff,0.5900328
classify,vggface,25,Bob_right.jpg,Jim_right.jpg,diff,same,0.65788686
classify,vggface,25,Bob_right.jpg,Matt_front.jpg,diff,diff,0.5877162
classify,vggface,25,Bob_right.jpg,Matt_left.jpg,diff,diff,0.560495
classify,vggface,25,Bob_right.jpg,Matt_right.jpg,diff,same,0.6432656
classify,vggface,25,Bob_right.jpg,Nate_front.jpg,diff,diff,0.60541034
classify,vggface,25,Bob_right.jpg,Nate_left.jpg,diff,diff,0.5556737
classify,vggface,25,Bob_right.jpg,Nate_right.jpg,diff,same,0.619013
classify,vggface,25,Bob_right.jpg,Zack_front.jpg,diff,diff,0.49111623
classify,vggface,25,Bob_right.jpg,Zack_left.jpg,diff,diff,0.5152108
classify,vggface,25,Bob_right.jpg,Zack_right.jpg,diff,same,0.5562475
classify,vggface,25,Dan_front.jpg,Dan_left.jpg,same,diff,0.83677006
classify,vggface,25,Dan_front.jpg,Dan_right.jpg,same,diff,0.8424294
classify,vggface,25,Dan_front.jpg,Jim_front.jpg,diff,same,0.8289323
classify,vggface,25,Dan_front.jpg,Jim_left.jpg,diff,diff,0.75584775
classify,vggface,25,Dan_front.jpg,Jim_right.jpg,diff,diff,0.75933415
classify,vggface,25,Dan_front.jpg,Matt_front.jpg,diff,same,0.7611527
classify,vggface,25,Dan_front.jpg,Matt_left.jpg,diff,diff,0.7027637
classify,vggface,25,Dan_front.jpg,Matt_right.jpg,diff,diff,0.7186183
classify,vggface,25,Dan_front.jpg,Nate_front.jpg,diff,same,0.80058813
classify,vggface,25,Dan_front.jpg,Nate_left.jpg,diff,diff,0.75806373
classify,vggface,25,Dan_front.jpg,Nate_right.jpg,diff,diff,0.7726117
classify,vggface,25,Dan_front.jpg,Zack_front.jpg,diff,same,0.7668725
classify,vggface,25,Dan_front.jpg,Zack_left.jpg,diff,diff,0.6994587
classify,vggface,25,Dan_front.jpg,Zack_right.jpg,diff,diff,0.73661226
classify,vggface,25,Dan_left.jpg,Dan_right.jpg,same,diff,0.71897966
classify,vggface,25,Dan_left.jpg,Jim_front.jpg,diff,diff,0.7656357
classify,vggface,25,Dan_left.jpg,Jim_left.jpg,diff,same,0.82032627
classify,vggface,25,Dan_left.jpg,Jim_right.jpg,diff,diff,0.66948503
classify,vggface,25,Dan_left.jpg,Matt_front.jpg,diff,diff,0.7239354
classify,vggface,25,Dan_left.jpg,Matt_left.jpg,diff,same,0.7613547
classify,vggface,25,Dan_left.jpg,Matt_right.jpg,diff,diff,0.6718321
classify,vggface,25,Dan_left.jpg,Nate_front.jpg,diff,diff,0.7455323
classify,vggface,25,Dan_left.jpg,Nate_left.jpg,diff,same,0.7663794
classify,vggface,25,Dan_left.jpg,Nate_right.jpg,diff,diff,0.6676176
classify,vggface,25,Dan_left.jpg,Zack_front.jpg,diff,diff,0.7035176
classify,vggface,25,Dan_left.jpg,Zack_left.jpg,diff,same,0.7756199
classify,vggface,25,Dan_left.jpg,Zack_right.jpg,diff,diff,0.6475593
classify,vggface,25,Dan_right.jpg,Jim_front.jpg,diff,diff,0.7192129
classify,vggface,25,Dan_right.jpg,Jim_left.jpg,diff,diff,0.66319776
classify,vggface,25,Dan_right.jpg,Jim_right.jpg,diff,same,0.8026165
classify,vggface,25,Dan_right.jpg,Matt_front.jpg,diff,diff,0.67604536
classify,vggface,25,Dan_right.jpg,Matt_left.jpg,diff,diff,0.6405188
classify,vggface,25,Dan_right.jpg,Matt_right.jpg,diff,same,0.7135839
classify,vggface,25,Dan_right.jpg,Nate_front.jpg,diff,diff,0.6849131
classify,vggface,25,Dan_right.jpg,Nate_left.jpg,diff,diff,0.67124146
classify,vggface,25,Dan_right.jpg,Nate_right.jpg,diff,same,0.76466256
classify,vggface,25,Dan_right.jpg,Zack_front.jpg,diff,diff,0.67705286
classify,vggface,25,Dan_right.jpg,Zack_left.jpg,diff,diff,0.6206491
classify,vggface,25,Dan_right.jpg,Zack_right.jpg,diff,same,0.7749012
classify,vggface,25,Jim_front.jpg,Jim_left.jpg,same,diff,0.8724882
classify,vggface,25,Jim_front.jpg,Jim_right.jpg,same,diff,0.8429886
classify,vggface,25,Jim_front.jpg,Matt_front.jpg,diff,same,0.82606155
classify,vggface,25,Jim_front.jpg,Matt_left.jpg,diff,diff,0.7861815
classify,vggface,25,Jim_front.jpg,Matt_right.jpg,diff,diff,0.78582376
classify,vggface,25,Jim_front.jpg,Nate_front.jpg,diff,same,0.85410154
classify,vggface,25,Jim_front.jpg,Nate_left.jpg,diff,diff,0.7840547
classify,vggface,25,Jim_front.jpg,Nate_right.jpg,diff,diff,0.76186055
classify,vggface,25,Jim_front.jpg,Zack_front.jpg,diff,same,0.77729064
classify,vggface,25,Jim_front.jpg,Zack_left.jpg,diff,diff,0.7816656
classify,vggface,25,Jim_front.jpg,Zack_right.jpg,diff,diff,0.75026935
classify,vggface,25,Jim_left.jpg,Jim_right.jpg,same,diff,0.78812927
classify,vggface,25,Jim_left.jpg,Matt_front.jpg,diff,diff,0.740749
classify,vggface,25,Jim_left.jpg,Matt_left.jpg,diff,same,0.80097723
classify,vggface,25,Jim_left.jpg,Matt_right.jpg,diff,diff,0.71812683
classify,vggface,25,Jim_left.jpg,Nate_front.jpg,diff,diff,0.76073277
classify,vggface,25,Jim_left.jpg,Nate_left.jpg,diff,same,0.77409935
classify,vggface,25,Jim_left.jpg,Nate_right.jpg,diff,diff,0.688435
