model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,imagenet_oneface,25,Bob_front.jpg,Bob_left.jpg,same,diff,0.95058143
classify,imagenet_oneface,25,Bob_front.jpg,Bob_right.jpg,same,diff,0.9492592
classify,imagenet_oneface,25,Bob_front.jpg,Dan_front.jpg,diff,same,0.9509288
classify,imagenet_oneface,25,Bob_front.jpg,Dan_left.jpg,diff,diff,0.9590257
classify,imagenet_oneface,25,Bob_front.jpg,Dan_right.jpg,diff,diff,0.9300372
classify,imagenet_oneface,25,Bob_front.jpg,Jim_front.jpg,diff,same,0.94032514
classify,imagenet_oneface,25,Bob_front.jpg,Jim_left.jpg,diff,diff,0.9514851
classify,imagenet_oneface,25,Bob_front.jpg,Jim_right.jpg,diff,diff,0.93570715
classify,imagenet_oneface,25,Bob_front.jpg,Matt_front.jpg,diff,same,0.93312985
classify,imagenet_oneface,25,Bob_front.jpg,Matt_left.jpg,diff,diff,0.9470706
classify,imagenet_oneface,25,Bob_front.jpg,Matt_right.jpg,diff,diff,0.95321286
classify,imagenet_oneface,25,Bob_front.jpg,Nate_front.jpg,diff,same,0.9387674
classify,imagenet_oneface,25,Bob_front.jpg,Nate_left.jpg,diff,diff,0.94521075
classify,imagenet_oneface,25,Bob_front.jpg,Nate_right.jpg,diff,diff,0.9400328
classify,imagenet_oneface,25,Bob_front.jpg,Zack_front.jpg,diff,same,0.9279577
classify,imagenet_oneface,25,Bob_front.jpg,Zack_left.jpg,diff,diff,0.93939227
classify,imagenet_oneface,25,Bob_front.jpg,Zack_right.jpg,diff,diff,0.93533534
classify,imagenet_oneface,25,Bob_left.jpg,Bob_right.jpg,same,diff,0.9768677
classify,imagenet_oneface,25,Bob_left.jpg,Dan_front.jpg,diff,diff,0.94740623
classify,imagenet_oneface,25,Bob_left.jpg,Dan_left.jpg,diff,same,0.9585433
classify,imagenet_oneface,25,Bob_left.jpg,Dan_right.jpg,diff,diff,0.9594471
classify,imagenet_oneface,25,Bob_left.jpg,Jim_front.jpg,diff,diff,0.93843174
classify,imagenet_oneface,25,Bob_left.jpg,Jim_left.jpg,diff,same,0.97101814
classify,imagenet_oneface,25,Bob_left.jpg,Jim_right.jpg,diff,diff,0.9686877
classify,imagenet_oneface,25,Bob_left.jpg,Matt_front.jpg,diff,diff,0.93039656
classify,imagenet_oneface,25,Bob_left.jpg,Matt_left.jpg,diff,same,0.9711711
classify,imagenet_oneface,25,Bob_left.jpg,Matt_right.jpg,diff,diff,0.96316725
classify,imagenet_oneface,25,Bob_left.jpg,Nate_front.jpg,diff,diff,0.9255783
classify,imagenet_oneface,25,Bob_left.jpg,Nate_left.jpg,diff,same,0.96054566
classify,imagenet_oneface,25,Bob_left.jpg,Nate_right.jpg,diff,diff,0.9483311
classify,imagenet_oneface,25,Bob_left.jpg,Zack_front.jpg,diff,diff,0.8996268
classify,imagenet_oneface,25,Bob_left.jpg,Zack_left.jpg,diff,same,0.94427186
classify,imagenet_oneface,25,Bob_left.jpg,Zack_right.jpg,diff,diff,0.9422196
classify,imagenet_oneface,25,Bob_right.jpg,Dan_front.jpg,diff,diff,0.9524312
classify,imagenet_oneface,25,Bob_right.jpg,Dan_left.jpg,diff,diff,0.9644271
classify,imagenet_oneface,25,Bob_right.jpg,Dan_right.jpg,diff,same,0.9655743
classify,imagenet_oneface,25,Bob_right.jpg,Jim_front.jpg,diff,diff,0.9415753
classify,imagenet_oneface,25,Bob_right.jpg,Jim_left.jpg,diff,diff,0.97152925
classify,imagenet_oneface,25,Bob_right.jpg,Jim_right.jpg,diff,same,0.97454953
classify,imagenet_oneface,25,Bob_right.jpg,Matt_front.jpg,diff,diff,0.9375866
classify,imagenet_oneface,25,Bob_right.jpg,Matt_left.jpg,diff,diff,0.9681407
classify,imagenet_oneface,25,Bob_right.jpg,Matt_right.jpg,diff,same,0.9748186
classify,imagenet_oneface,25,Bob_right.jpg,Nate_front.jpg,diff,diff,0.9317854
classify,imagenet_oneface,25,Bob_right.jpg,Nate_left.jpg,diff,diff,0.9591073
