model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Bob_left.jpg,same,diff,0.9700326
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Bob_right.jpg,same,diff,0.95974797
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_front.jpg,diff,same,0.9494747
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_left.jpg,diff,diff,0.92146635
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_right.jpg,diff,diff,0.9249561
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_front.jpg,diff,same,0.9224361
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_left.jpg,diff,diff,0.9050633
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_right.jpg,diff,diff,0.8836348
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_front.jpg,diff,same,0.8832546
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_left.jpg,diff,diff,0.89750826
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_right.jpg,diff,diff,0.863724
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_front.jpg,diff,same,0.9142052
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_left.jpg,diff,diff,0.9067419
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_right.jpg,diff,diff,0.90500265
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_front.jpg,diff,same,0.808151
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_left.jpg,diff,diff,0.8484229
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_right.jpg,diff,diff,0.83718574
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Bob_right.jpg,same,diff,0.9784654
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_front.jpg,diff,diff,0.93257475
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_left.jpg,diff,same,0.92640775
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_right.jpg,diff,diff,0.9285465
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_front.jpg,diff,diff,0.9189227
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_left.jpg,diff,same,0.9262298
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_right.jpg,diff,diff,0.9194906
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_front.jpg,diff,diff,0.8838549
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_left.jpg,diff,same,0.90541047
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_right.jpg,diff,diff,0.88270164
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_front.jpg,diff,diff,0.91380596
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_left.jpg,diff,same,0.90594214
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_right.jpg,diff,diff,0.9214202
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_front.jpg,diff,diff,0.8011951
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_left.jpg,diff,same,0.8484094
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_right.jpg,diff,diff,0.8289126
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_front.jpg,diff,diff,0.9307549
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_left.jpg,diff,diff,0.9226394
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_right.jpg,diff,same,0.94467956
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_front.jpg,diff,diff,0.90975225
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_left.jpg,diff,diff,0.9122365
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_right.jpg,diff,same,0.929475
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_front.jpg,diff,diff,0.850476
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_left.jpg,diff,diff,0.87606716
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_right.jpg,diff,same,0.85882026
