model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Bob_left.jpg,same,diff,0.5843907
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Bob_right.jpg,same,diff,0.54920095
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_front.jpg,diff,same,0.58416307
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_left.jpg,diff,diff,0.6289023
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Dan_right.jpg,diff,diff,0.5945229
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_front.jpg,diff,same,0.6170266
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_left.jpg,diff,diff,0.637121
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Jim_right.jpg,diff,diff,0.59982955
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_front.jpg,diff,same,0.58453053
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_left.jpg,diff,diff,0.63066345
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Matt_right.jpg,diff,diff,0.6127526
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_front.jpg,diff,same,0.60841995
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_left.jpg,diff,diff,0.6166444
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Nate_right.jpg,diff,diff,0.5817849
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_front.jpg,diff,same,0.5490345
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_left.jpg,diff,diff,0.6050205
classify,mixed_imagenet_vggface,30,Bob_front.jpg,Zack_right.jpg,diff,diff,0.57181543
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Bob_right.jpg,same,diff,0.6540194
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_front.jpg,diff,diff,0.60882086
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_left.jpg,diff,same,0.7145036
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Dan_right.jpg,diff,diff,0.5706169
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_front.jpg,diff,diff,0.6840948
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_left.jpg,diff,same,0.7081609
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Jim_right.jpg,diff,diff,0.6052952
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_front.jpg,diff,diff,0.66607124
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_left.jpg,diff,same,0.67675966
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Matt_right.jpg,diff,diff,0.6138925
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_front.jpg,diff,diff,0.66118646
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_left.jpg,diff,same,0.64544827
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Nate_right.jpg,diff,diff,0.56072706
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_front.jpg,diff,diff,0.6364827
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_left.jpg,diff,same,0.69330657
classify,mixed_imagenet_vggface,30,Bob_left.jpg,Zack_right.jpg,diff,diff,0.56805617
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_front.jpg,diff,diff,0.676021
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_left.jpg,diff,diff,0.6077487
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Dan_right.jpg,diff,same,0.6654653
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_front.jpg,diff,diff,0.6315472
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_left.jpg,diff,diff,0.5982343
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Jim_right.jpg,diff,same,0.64685917
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_front.jpg,diff,diff,0.6756383
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_left.jpg,diff,diff,0.57510716
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Matt_right.jpg,diff,same,0.6247374
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Nate_front.jpg,diff,diff,0.640077
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Nate_left.jpg,diff,diff,0.5636609
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Nate_right.jpg,diff,same,0.57857835
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Zack_front.jpg,diff,diff,0.6338652
classify,mixed_imagenet_vggface,30,Bob_right.jpg,Zack_left.jpg,diff,diff,0.558829
