model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,imagenet_oneface,30,Bob_front.jpg,Bob_left.jpg,same,diff,0.69302124
classify,imagenet_oneface,30,Bob_front.jpg,Bob_right.jpg,same,diff,0.6567599
classify,imagenet_oneface,30,Bob_front.jpg,Dan_front.jpg,diff,same,0.72167236
classify,imagenet_oneface,30,Bob_front.jpg,Dan_left.jpg,diff,diff,0.66630375
classify,imagenet_oneface,30,Bob_front.jpg,Dan_right.jpg,diff,diff,0.67247146
classify,imagenet_oneface,30,Bob_front.jpg,Jim_front.jpg,diff,same,0.7459766
classify,imagenet_oneface,30,Bob_front.jpg,Jim_left.jpg,diff,diff,0.63247633
classify,imagenet_oneface,30,Bob_front.jpg,Jim_right.jpg,diff,diff,0.63726014
classify,imagenet_oneface,30,Bob_front.jpg,Matt_front.jpg,diff,same,0.68046737
classify,imagenet_oneface,30,Bob_front.jpg,Matt_left.jpg,diff,diff,0.62754065
classify,imagenet_oneface,30,Bob_front.jpg,Matt_right.jpg,diff,diff,0.6589005
classify,imagenet_oneface,30,Bob_front.jpg,Nate_front.jpg,diff,same,0.73789805
classify,imagenet_oneface,30,Bob_front.jpg,Nate_left.jpg,diff,diff,0.62606674
classify,imagenet_oneface,30,Bob_front.jpg,Nate_right.jpg,diff,diff,0.653352
classify,imagenet_oneface,30,Bob_front.jpg,Zack_front.jpg,diff,same,0.66516536
classify,imagenet_oneface,30,Bob_front.jpg,Zack_left.jpg,diff,diff,0.6286212
classify,imagenet_oneface,30,Bob_front.jpg,Zack_right.jpg,diff,diff,0.6623742
classify,imagenet_oneface,30,Bob_left.jpg,Bob_right.jpg,same,diff,0.6416467
classify,imagenet_oneface,30,Bob_left.jpg,Dan_front.jpg,diff,diff,0.6679509
classify,imagenet_oneface,30,Bob_left.jpg,Dan_left.jpg,diff,same,0.7856525
classify,imagenet_oneface,30,Bob_left.jpg,Dan_right.jpg,diff,diff,0.58049077
classify,imagenet_oneface,30,Bob_left.jpg,Jim_front.jpg,diff,diff,0.719958
classify,imagenet_oneface,30,Bob_left.jpg,Jim_left.jpg,diff,same,0.76650834
classify,imagenet_oneface,30,Bob_left.jpg,Jim_right.jpg,diff,diff,0.5803502
classify,imagenet_oneface,30,Bob_left.jpg,Matt_front.jpg,diff,diff,0.6692324
classify,imagenet_oneface,30,Bob_left.jpg,Matt_left.jpg,diff,same,0.72602296
classify,imagenet_oneface,30,Bob_left.jpg,Matt_right.jpg,diff,diff,0.56087005
classify,imagenet_oneface,30,Bob_left.jpg,Nate_front.jpg,diff,diff,0.71236557
classify,imagenet_oneface,30,Bob_left.jpg,Nate_left.jpg,diff,same,0.7041854
classify,imagenet_oneface,30,Bob_left.jpg,Nate_right.jpg,diff,diff,0.5445182
classify,imagenet_oneface,30,Bob_left.jpg,Zack_front.jpg,diff,diff,0.6539199
classify,imagenet_oneface,30,Bob_left.jpg,Zack_left.jpg,diff,same,0.755274
classify,imagenet_oneface,30,Bob_left.jpg,Zack_right.jpg,diff,diff,0.5603771
classify,imagenet_oneface,30,Bob_right.jpg,Dan_front.jpg,diff,diff,0.67684203
classify,imagenet_oneface,30,Bob_right.jpg,Dan_left.jpg,diff,diff,0.5669825
classify,imagenet_oneface,30,Bob_right.jpg,Dan_right.jpg,diff,same,0.7584701
classify,imagenet_oneface,30,Bob_right.jpg,Jim_front.jpg,diff,diff,0.6539986
classify,imagenet_oneface,30,Bob_right.jpg,Jim_left.jpg,diff,diff,0.54240274
classify,imagenet_oneface,30,Bob_right.jpg,Jim_right.jpg,diff,same,0.74352777
classify,imagenet_oneface,30,Bob_right.jpg,Matt_front.jpg,diff,diff,0.6295859
classify,imagenet_oneface,30,Bob_right.jpg,Matt_left.jpg,diff,diff,0.53011376
classify,imagenet_oneface,30,Bob_right.jpg,Matt_right.jpg,diff,same,0.6894809
classify,imagenet_oneface,30,Bob_right.jpg,Nate_front.jpg,diff,diff,0.64873934
classify,imagenet_oneface,30,Bob_right.jpg,Nate_left.jpg,diff,diff,0.5242417
classify,imagenet_oneface,30,Bob_right.jpg,Nate_right.jpg,diff,same,0.706003
classify,imagenet_oneface,30,Bob_right.jpg,Zack_front.jpg,diff,diff,0.61395013
classify,imagenet_oneface,30,Bob_right.jpg,Zack_left.jpg,diff,diff,0.5233547
classify,imagenet_oneface,30,Bob_right.jpg,Zack_right.jpg,diff,same,0.720498
classify,imagenet_oneface,30,Dan_front.jpg,Dan_left.jpg,same,diff,0.70959276
classify,imagenet_oneface,30,Dan_front.jpg,Dan_right.jpg,same,diff,0.76381385
classify,imagenet_oneface,30,Dan_front.jpg,Jim_front.jpg,diff,same,0.8260888
classify,imagenet_oneface,30,Dan_front.jpg,Jim_left.jpg,diff,diff,0.66298115
classify,imagenet_oneface,30,Dan_front.jpg,Jim_right.jpg,diff,diff,0.7341567
classify,imagenet_oneface,30,Dan_front.jpg,Matt_front.jpg,diff,same,0.8276369
