model_type,train_type,epoch,im1,im2,identity,orient,similarity
ae,vggface,20,Bob_front.jpg,Bob_left.jpg,same,diff,0.8063403
ae,vggface,20,Bob_front.jpg,Bob_right.jpg,same,diff,0.7642325
ae,vggface,20,Bob_front.jpg,Dan_front.jpg,diff,same,0.8108647
ae,vggface,20,Bob_front.jpg,Dan_left.jpg,diff,diff,0.7595584
ae,vggface,20,Bob_front.jpg,Dan_right.jpg,diff,diff,0.796631
ae,vggface,20,Bob_front.jpg,Jim_front.jpg,diff,same,0.7976324
ae,vggface,20,Bob_front.jpg,Jim_left.jpg,diff,diff,0.7526414
ae,vggface,20,Bob_front.jpg,Jim_right.jpg,diff,diff,0.750223
ae,vggface,20,Bob_front.jpg,Matt_front.jpg,diff,same,0.7489197
ae,vggface,20,Bob_front.jpg,Matt_left.jpg,diff,diff,0.7479678
ae,vggface,20,Bob_front.jpg,Matt_right.jpg,diff,diff,0.72576696
ae,vggface,20,Bob_front.jpg,Nate_front.jpg,diff,same,0.810785
ae,vggface,20,Bob_front.jpg,Nate_left.jpg,diff,diff,0.74780685
ae,vggface,20,Bob_front.jpg,Nate_right.jpg,diff,diff,0.76397526
ae,vggface,20,Bob_front.jpg,Zack_front.jpg,diff,same,0.7596913
ae,vggface,20,Bob_front.jpg,Zack_left.jpg,diff,diff,0.77953255
ae,vggface,20,Bob_front.jpg,Zack_right.jpg,diff,diff,0.7688364
ae,vggface,20,Bob_left.jpg,Bob_right.jpg,same,diff,0.8275254
ae,vggface,20,Bob_left.jpg,Dan_front.jpg,diff,diff,0.8371549
ae,vggface,20,Bob_left.jpg,Dan_left.jpg,diff,same,0.88960123
ae,vggface,20,Bob_left.jpg,Dan_right.jpg,diff,diff,0.7501628
ae,vggface,20,Bob_left.jpg,Jim_front.jpg,diff,diff,0.8719216
ae,vggface,20,Bob_left.jpg,Jim_left.jpg,diff,same,0.8779471
ae,vggface,20,Bob_left.jpg,Jim_right.jpg,diff,diff,0.7595752
ae,vggface,20,Bob_left.jpg,Matt_front.jpg,diff,diff,0.8449397
ae,vggface,20,Bob_left.jpg,Matt_left.jpg,diff,same,0.85711306
ae,vggface,20,Bob_left.jpg,Matt_right.jpg,diff,diff,0.7109645
ae,vggface,20,Bob_left.jpg,Nate_front.jpg,diff,diff,0.8732679
ae,vggface,20,Bob_left.jpg,Nate_left.jpg,diff,same,0.8420956
ae,vggface,20,Bob_left.jpg,Nate_right.jpg,diff,diff,0.7229953
ae,vggface,20,Bob_left.jpg,Zack_front.jpg,diff,diff,0.83755094
ae,vggface,20,Bob_left.jpg,Zack_left.jpg,diff,same,0.8748568
ae,vggface,20,Bob_left.jpg,Zack_right.jpg,diff,diff,0.7462481
ae,vggface,20,Bob_right.jpg,Dan_front.jpg,diff,diff,0.8587332
ae,vggface,20,Bob_right.jpg,Dan_left.jpg,diff,diff,0.7493205
ae,vggface,20,Bob_right.jpg,Dan_right.jpg,diff,same,0.8610568
ae,vggface,20,Bob_right.jpg,Jim_front.jpg,diff,diff,0.8249318
ae,vggface,20,Bob_right.jpg,Jim_left.jpg,diff,diff,0.73225904
ae,vggface,20,Bob_right.jpg,Jim_right.jpg,diff,same,0.84738976
ae,vggface,20,Bob_right.jpg,Matt_front.jpg,diff,diff,0.83826894
ae,vggface,20,Bob_right.jpg,Matt_left.jpg,diff,diff,0.7116238
ae,vggface,20,Bob_right.jpg,Matt_right.jpg,diff,same,0.8073625
ae,vggface,20,Bob_right.jpg,Nate_front.jpg,diff,diff,0.8378321
ae,vggface,20,Bob_right.jpg,Nate_left.jpg,diff,diff,0.7084557
ae,vggface,20,Bob_right.jpg,Nate_right.jpg,diff,same,0.8246813
ae,vggface,20,Bob_right.jpg,Zack_front.jpg,diff,diff,0.83646774
ae,vggface,20,Bob_right.jpg,Zack_left.jpg,diff,diff,0.7317579
ae,vggface,20,Bob_right.jpg,Zack_right.jpg,diff,same,0.8374237
ae,vggface,20,Dan_front.jpg,Dan_left.jpg,same,diff,0.8128286
ae,vggface,20,Dan_front.jpg,Dan_right.jpg,same,diff,0.8989753
ae,vggface,20,Dan_front.jpg,Jim_front.jpg,diff,same,0.9379363
ae,vggface,20,Dan_front.jpg,Jim_left.jpg,diff,diff,0.80160713
ae,vggface,20,Dan_front.jpg,Jim_right.jpg,diff,diff,0.8802664
ae,vggface,20,Dan_front.jpg,Matt_front.jpg,diff,same,0.93857807
ae,vggface,20,Dan_front.jpg,Matt_left.jpg,diff,diff,0.786689
ae,vggface,20,Dan_front.jpg,Matt_right.jpg,diff,diff,0.8281465
