model_type,train_type,epoch,im1,im2,identity,orient,similarity
classify,imagenet_objects,20,Bob_front.jpg,Bob_left.jpg,same,diff,0.84417146
classify,imagenet_objects,20,Bob_front.jpg,Bob_right.jpg,same,diff,0.868606
classify,imagenet_objects,20,Bob_front.jpg,Dan_front.jpg,diff,same,0.8352292
classify,imagenet_objects,20,Bob_front.jpg,Dan_left.jpg,diff,diff,0.82922614
classify,imagenet_objects,20,Bob_front.jpg,Dan_right.jpg,diff,diff,0.8230316
classify,imagenet_objects,20,Bob_front.jpg,Jim_front.jpg,diff,same,0.8214872
classify,imagenet_objects,20,Bob_front.jpg,Jim_left.jpg,diff,diff,0.80652744
classify,imagenet_objects,20,Bob_front.jpg,Jim_right.jpg,diff,diff,0.82134426
classify,imagenet_objects,20,Bob_front.jpg,Matt_front.jpg,diff,same,0.8119609
classify,imagenet_objects,20,Bob_front.jpg,Matt_left.jpg,diff,diff,0.81620413
classify,imagenet_objects,20,Bob_front.jpg,Matt_right.jpg,diff,diff,0.81833905
classify,imagenet_objects,20,Bob_front.jpg,Nate_front.jpg,diff,same,0.8488842
classify,imagenet_objects,20,Bob_front.jpg,Nate_left.jpg,diff,diff,0.8371146
classify,imagenet_objects,20,Bob_front.jpg,Nate_right.jpg,diff,diff,0.8340626
classify,imagenet_objects,20,Bob_front.jpg,Zack_front.jpg,diff,same,0.8257664
classify,imagenet_objects,20,Bob_front.jpg,Zack_left.jpg,diff,diff,0.829217
classify,imagenet_objects,20,Bob_front.jpg,Zack_right.jpg,diff,diff,0.85776734
classify,imagenet_objects,20,Bob_left.jpg,Bob_right.jpg,same,diff,0.8915354
classify,imagenet_objects,20,Bob_left.jpg,Dan_front.jpg,diff,diff,0.84627646
classify,imagenet_objects,20,Bob_left.jpg,Dan_left.jpg,diff,same,0.89929
classify,imagenet_objects,20,Bob_left.jpg,Dan_right.jpg,diff,diff,0.8202589
classify,imagenet_objects,20,Bob_left.jpg,Jim_front.jpg,diff,diff,0.8656547
classify,imagenet_objects,20,Bob_left.jpg,Jim_left.jpg,diff,same,0.9035885
classify,imagenet_objects,20,Bob_left.jpg,Jim_right.jpg,diff,diff,0.84981656
classify,imagenet_objects,20,Bob_left.jpg,Matt_front.jpg,diff,diff,0.8622084
classify,imagenet_objects,20,Bob_left.jpg,Matt_left.jpg,diff,same,0.8867323
classify,imagenet_objects,20,Bob_left.jpg,Matt_right.jpg,diff,diff,0.8472607
classify,imagenet_objects,20,Bob_left.jpg,Nate_front.jpg,diff,diff,0.8664452
classify,imagenet_objects,20,Bob_left.jpg,Nate_left.jpg,diff,same,0.8921159
classify,imagenet_objects,20,Bob_left.jpg,Nate_right.jpg,diff,diff,0.8288822
classify,imagenet_objects,20,Bob_left.jpg,Zack_front.jpg,diff,diff,0.839691
classify,imagenet_objects,20,Bob_left.jpg,Zack_left.jpg,diff,same,0.88945687
classify,imagenet_objects,20,Bob_left.jpg,Zack_right.jpg,diff,diff,0.83767617
classify,imagenet_objects,20,Bob_right.jpg,Dan_front.jpg,diff,diff,0.8758768
classify,imagenet_objects,20,Bob_right.jpg,Dan_left.jpg,diff,diff,0.8615552
classify,imagenet_objects,20,Bob_right.jpg,Dan_right.jpg,diff,same,0.9118719
classify,imagenet_objects,20,Bob_right.jpg,Jim_front.jpg,diff,diff,0.8508345
classify,imagenet_objects,20,Bob_right.jpg,Jim_left.jpg,diff,diff,0.8329035
classify,imagenet_objects,20,Bob_right.jpg,Jim_right.jpg,diff,same,0.90740263
classify,imagenet_objects,20,Bob_right.jpg,Matt_front.jpg,diff,diff,0.84240544
classify,imagenet_objects,20,Bob_right.jpg,Matt_left.jpg,diff,diff,0.84826404
classify,imagenet_objects,20,Bob_right.jpg,Matt_right.jpg,diff,same,0.8867795
classify,imagenet_objects,20,Bob_right.jpg,Nate_front.jpg,diff,diff,0.8529448
classify,imagenet_objects,20,Bob_right.jpg,Nate_left.jpg,diff,diff,0.8549382
classify,imagenet_objects,20,Bob_right.jpg,Nate_right.jpg,diff,same,0.907282
classify,imagenet_objects,20,Bob_right.jpg,Zack_front.jpg,diff,diff,0.83035564
classify,imagenet_objects,20,Bob_right.jpg,Zack_left.jpg,diff,diff,0.8366417
classify,imagenet_objects,20,Bob_right.jpg,Zack_right.jpg,diff,same,0.9029065
classify,imagenet_objects,20,Dan_front.jpg,Dan_left.jpg,same,diff,0.8572846
classify,imagenet_objects,20,Dan_front.jpg,Dan_right.jpg,same,diff,0.87318814
classify,imagenet_objects,20,Dan_front.jpg,Jim_front.jpg,diff,same,0.87576926
classify,imagenet_objects,20,Dan_front.jpg,Jim_left.jpg,diff,diff,0.81165963
classify,imagenet_objects,20,Dan_front.jpg,Jim_right.jpg,diff,diff,0.8338929
classify,imagenet_objects,20,Dan_front.jpg,Matt_front.jpg,diff,same,0.8749454
classify,imagenet_objects,20,Dan_front.jpg,Matt_left.jpg,diff,diff,0.8132735
classify,imagenet_objects,20,Dan_front.jpg,Matt_right.jpg,diff,diff,0.8437434
classify,imagenet_objects,20,Dan_front.jpg,Nate_front.jpg,diff,same,0.88593614
classify,imagenet_objects,20,Dan_front.jpg,Nate_left.jpg,diff,diff,0.8405896
