model_type,train_type,epoch,im1,im2,identity,orient,similarity
ae,vggface,10,Bob_front.jpg,Bob_left.jpg,same,diff,0.7941232
ae,vggface,10,Bob_front.jpg,Bob_right.jpg,same,diff,0.6961194
ae,vggface,10,Bob_front.jpg,Dan_front.jpg,diff,same,0.81714857
ae,vggface,10,Bob_front.jpg,Dan_left.jpg,diff,diff,0.7191944
ae,vggface,10,Bob_front.jpg,Dan_right.jpg,diff,diff,0.75475395
ae,vggface,10,Bob_front.jpg,Jim_front.jpg,diff,same,0.79605806
ae,vggface,10,Bob_front.jpg,Jim_left.jpg,diff,diff,0.6983002
ae,vggface,10,Bob_front.jpg,Jim_right.jpg,diff,diff,0.6666008
ae,vggface,10,Bob_front.jpg,Matt_front.jpg,diff,same,0.69676656
ae,vggface,10,Bob_front.jpg,Matt_left.jpg,diff,diff,0.6837547
ae,vggface,10,Bob_front.jpg,Matt_right.jpg,diff,diff,0.61777407
ae,vggface,10,Bob_front.jpg,Nate_front.jpg,diff,same,0.7970736
ae,vggface,10,Bob_front.jpg,Nate_left.jpg,diff,diff,0.6687477
ae,vggface,10,Bob_front.jpg,Nate_right.jpg,diff,diff,0.68126005
ae,vggface,10,Bob_front.jpg,Zack_front.jpg,diff,same,0.7109811
ae,vggface,10,Bob_front.jpg,Zack_left.jpg,diff,diff,0.7373883
ae,vggface,10,Bob_front.jpg,Zack_right.jpg,diff,diff,0.6978412
ae,vggface,10,Bob_left.jpg,Bob_right.jpg,same,diff,0.81345755
ae,vggface,10,Bob_left.jpg,Dan_front.jpg,diff,diff,0.8306804
ae,vggface,10,Bob_left.jpg,Dan_left.jpg,diff,same,0.90705484
ae,vggface,10,Bob_left.jpg,Dan_right.jpg,diff,diff,0.7010682
ae,vggface,10,Bob_left.jpg,Jim_front.jpg,diff,diff,0.88142484
ae,vggface,10,Bob_left.jpg,Jim_left.jpg,diff,same,0.8753995
ae,vggface,10,Bob_left.jpg,Jim_right.jpg,diff,diff,0.6915046
ae,vggface,10,Bob_left.jpg,Matt_front.jpg,diff,diff,0.82800597
ae,vggface,10,Bob_left.jpg,Matt_left.jpg,diff,same,0.84418464
ae,vggface,10,Bob_left.jpg,Matt_right.jpg,diff,diff,0.6270819
ae,vggface,10,Bob_left.jpg,Nate_front.jpg,diff,diff,0.8770496
ae,vggface,10,Bob_left.jpg,Nate_left.jpg,diff,same,0.8145224
ae,vggface,10,Bob_left.jpg,Nate_right.jpg,diff,diff,0.6324985
ae,vggface,10,Bob_left.jpg,Zack_front.jpg,diff,diff,0.8164375
ae,vggface,10,Bob_left.jpg,Zack_left.jpg,diff,same,0.8692344
ae,vggface,10,Bob_left.jpg,Zack_right.jpg,diff,diff,0.67973286
ae,vggface,10,Bob_right.jpg,Dan_front.jpg,diff,diff,0.85199493
ae,vggface,10,Bob_right.jpg,Dan_left.jpg,diff,diff,0.71763724
ae,vggface,10,Bob_right.jpg,Dan_right.jpg,diff,same,0.848223
ae,vggface,10,Bob_right.jpg,Jim_front.jpg,diff,diff,0.8074074
ae,vggface,10,Bob_right.jpg,Jim_left.jpg,diff,diff,0.67751306
ae,vggface,10,Bob_right.jpg,Jim_right.jpg,diff,same,0.82994306
ae,vggface,10,Bob_right.jpg,Matt_front.jpg,diff,diff,0.8154688
ae,vggface,10,Bob_right.jpg,Matt_left.jpg,diff,diff,0.6251354
ae,vggface,10,Bob_right.jpg,Matt_right.jpg,diff,same,0.7744863
ae,vggface,10,Bob_right.jpg,Nate_front.jpg,diff,diff,0.8120454
ae,vggface,10,Bob_right.jpg,Nate_left.jpg,diff,diff,0.6116333
ae,vggface,10,Bob_right.jpg,Nate_right.jpg,diff,same,0.7971325
ae,vggface,10,Bob_right.jpg,Zack_front.jpg,diff,diff,0.80683696
ae,vggface,10,Bob_right.jpg,Zack_left.jpg,diff,diff,0.64312726
ae,vggface,10,Bob_right.jpg,Zack_right.jpg,diff,same,0.8155797
ae,vggface,10,Dan_front.jpg,Dan_left.jpg,same,diff,0.79944724
ae,vggface,10,Dan_front.jpg,Dan_right.jpg,same,diff,0.92229486
ae,vggface,10,Dan_front.jpg,Jim_front.jpg,diff,same,0.949196
ae,vggface,10,Dan_front.jpg,Jim_left.jpg,diff,diff,0.77222097
ae,vggface,10,Dan_front.jpg,Jim_right.jpg,diff,diff,0.8828935
ae,vggface,10,Dan_front.jpg,Matt_front.jpg,diff,same,0.937057
ae,vggface,10,Dan_front.jpg,Matt_left.jpg,diff,diff,0.7326447
ae,vggface,10,Dan_front.jpg,Matt_right.jpg,diff,diff,0.8155971
ae,vggface,10,Dan_front.jpg,Nate_front.jpg,diff,same,0.96270305
ae,vggface,10,Dan_front.jpg,Nate_left.jpg,diff,diff,0.6989751
ae,vggface,10,Dan_front.jpg,Nate_right.jpg,diff,diff,0.84875166
ae,vggface,10,Dan_front.jpg,Zack_front.jpg,diff,same,0.9460455
ae,vggface,10,Dan_front.jpg,Zack_left.jpg,diff,diff,0.77101964
ae,vggface,10,Dan_front.jpg,Zack_right.jpg,diff,diff,0.8930573
ae,vggface,10,Dan_left.jpg,Dan_right.jpg,same,diff,0.6465233
ae,vggface,10,Dan_left.jpg,Jim_front.jpg,diff,diff,0.9080879
ae,vggface,10,Dan_left.jpg,Jim_left.jpg,diff,same,0.97547096
ae,vggface,10,Dan_left.jpg,Jim_right.jpg,diff,diff,0.6910931
ae,vggface,10,Dan_left.jpg,Matt_front.jpg,diff,diff,0.8654225
ae,vggface,10,Dan_left.jpg,Matt_left.jpg,diff,same,0.94782996
ae,vggface,10,Dan_left.jpg,Matt_right.jpg,diff,diff,0.64106864
ae,vggface,10,Dan_left.jpg,Nate_front.jpg,diff,diff,0.8825235
ae,vggface,10,Dan_left.jpg,Nate_left.jpg,diff,same,0.9144047
ae,vggface,10,Dan_left.jpg,Nate_right.jpg,diff,diff,0.588415
ae,vggface,10,Dan_left.jpg,Zack_front.jpg,diff,diff,0.8207365
ae,vggface,10,Dan_left.jpg,Zack_left.jpg,diff,same,0.92446864
ae,vggface,10,Dan_left.jpg,Zack_right.jpg,diff,diff,0.6422476
ae,vggface,10,Dan_right.jpg,Jim_front.jpg,diff,diff,0.83070534
ae,vggface,10,Dan_right.jpg,Jim_left.jpg,diff,diff,0.6267155
ae,vggface,10,Dan_right.jpg,Jim_right.jpg,diff,same,0.95458114
ae,vggface,10,Dan_right.jpg,Matt_front.jpg,diff,diff,0.8501734
ae,vggface,10,Dan_right.jpg,Matt_left.jpg,diff,diff,0.5799926
ae,vggface,10,Dan_right.jpg,Matt_right.jpg,diff,same,0.9054832
ae,vggface,10,Dan_right.jpg,Nate_front.jpg,diff,diff,0.85252696
ae,vggface,10,Dan_right.jpg,Nate_left.jpg,diff,diff,0.5479024
ae,vggface,10,Dan_right.jpg,Nate_right.jpg,diff,same,0.9594259
ae,vggface,10,Dan_right.jpg,Zack_front.jpg,diff,diff,0.8896132
ae,vggface,10,Dan_right.jpg,Zack_left.jpg,diff,diff,0.6337004
ae,vggface,10,Dan_right.jpg,Zack_right.jpg,diff,same,0.9753641
ae,vggface,10,Jim_front.jpg,Jim_left.jpg,same,diff,0.88617665
ae,vggface,10,Jim_front.jpg,Jim_right.jpg,same,diff,0.84160835
ae,vggface,10,Jim_front.jpg,Matt_front.jpg,diff,same,0.96677285
ae,vggface,10,Jim_front.jpg,Matt_left.jpg,diff,diff,0.8458845
ae,vggface,10,Jim_front.jpg,Matt_right.jpg,diff,diff,0.79034024
ae,vggface,10,Jim_front.jpg,Nate_front.jpg,diff,same,0.9910053
ae,vggface,10,Jim_front.jpg,Nate_left.jpg,diff,diff,0.8082777
ae,vggface,10,Jim_front.jpg,Nate_right.jpg,diff,diff,0.7726554
ae,vggface,10,Jim_front.jpg,Zack_front.jpg,diff,same,0.94122666
ae,vggface,10,Jim_front.jpg,Zack_left.jpg,diff,diff,0.8508892
ae,vggface,10,Jim_front.jpg,Zack_right.jpg,diff,diff,0.8218053
ae,vggface,10,Jim_left.jpg,Jim_right.jpg,same,diff,0.6595112
ae,vggface,10,Jim_left.jpg,Matt_front.jpg,diff,diff,0.8328768
ae,vggface,10,Jim_left.jpg,Matt_left.jpg,diff,same,0.9775919
ae,vggface,10,Jim_left.jpg,Matt_right.jpg,diff,diff,0.5991642
ae,vggface,10,Jim_left.jpg,Nate_front.jpg,diff,diff,0.8554007
ae,vggface,10,Jim_left.jpg,Nate_left.jpg,diff,same,0.95639753
ae,vggface,10,Jim_left.jpg,Nate_right.jpg,diff,diff,0.555546
ae,vggface,10,Jim_left.jpg,Zack_front.jpg,diff,diff,0.7980584
ae,vggface,10,Jim_left.jpg,Zack_left.jpg,diff,same,0.9601028
ae,vggface,10,Jim_left.jpg,Zack_right.jpg,diff,diff,0.6202293
ae,vggface,10,Jim_right.jpg,Matt_front.jpg,diff,diff,0.8749021
ae,vggface,10,Jim_right.jpg,Matt_left.jpg,diff,diff,0.60254943
ae,vggface,10,Jim_right.jpg,Matt_right.jpg,diff,same,0.96973354
ae,vggface,10,Jim_right.jpg,Nate_front.jpg,diff,diff,0.84855074
ae,vggface,10,Jim_right.jpg,Nate_left.jpg,diff,diff,0.56197834
ae,vggface,10,Jim_right.jpg,Nate_right.jpg,diff,same,0.95655054
ae,vggface,10,Jim_right.jpg,Zack_front.jpg,diff,diff,0.8814253
ae,vggface,10,Jim_right.jpg,Zack_left.jpg,diff,diff,0.61438906
ae,vggface,10,Jim_right.jpg,Zack_right.jpg,diff,same,0.9732481
ae,vggface,10,Matt_front.jpg,Matt_left.jpg,same,diff,0.7966282
ae,vggface,10,Matt_front.jpg,Matt_right.jpg,same,diff,0.8397857
ae,vggface,10,Matt_front.jpg,Nate_front.jpg,diff,same,0.9695733
ae,vggface,10,Matt_front.jpg,Nate_left.jpg,diff,diff,0.7411602
ae,vggface,10,Matt_front.jpg,Nate_right.jpg,diff,diff,0.8156238
ae,vggface,10,Matt_front.jpg,Zack_front.jpg,diff,same,0.9681496
ae,vggface,10,Matt_front.jpg,Zack_left.jpg,diff,diff,0.78049463
ae,vggface,10,Matt_front.jpg,Zack_right.jpg,diff,diff,0.8510331
ae,vggface,10,Matt_left.jpg,Matt_right.jpg,same,diff,0.5482234
ae,vggface,10,Matt_left.jpg,Nate_front.jpg,diff,diff,0.8153592
ae,vggface,10,Matt_left.jpg,Nate_left.jpg,diff,same,0.9669705
ae,vggface,10,Matt_left.jpg,Nate_right.jpg,diff,diff,0.5197246
ae,vggface,10,Matt_left.jpg,Zack_front.jpg,diff,diff,0.76644945
ae,vggface,10,Matt_left.jpg,Zack_left.jpg,diff,same,0.96168673
ae,vggface,10,Matt_left.jpg,Zack_right.jpg,diff,diff,0.57800627
ae,vggface,10,Matt_right.jpg,Nate_front.jpg,diff,diff,0.7919709
ae,vggface,10,Matt_right.jpg,Nate_left.jpg,diff,diff,0.49889392
ae,vggface,10,Matt_right.jpg,Nate_right.jpg,diff,same,0.9546675
ae,vggface,10,Matt_right.jpg,Zack_front.jpg,diff,diff,0.83374107
ae,vggface,10,Matt_right.jpg,Zack_left.jpg,diff,diff,0.5345189
ae,vggface,10,Matt_right.jpg,Zack_right.jpg,diff,same,0.94122297
ae,vggface,10,Nate_front.jpg,Nate_left.jpg,same,diff,0.78244466
