seed_age,target_age,seed_roi,target_roi,age_cond,roi_cond,isc_mean,isc_se
infant,adult,FFA,lFFA,between,between,0.32771388460189294,0.1800268153066804
infant,adult,FFA,lA1,between,between,0.44977732787530716,0.14870211737720943
infant,adult,FFA,lEVC,between,between,0.277314967415733,0.14145890894473487
infant,adult,FFA,rLOC,between,between,0.28589800949583305,0.1752073007540255
infant,adult,FFA,rFFA,between,between,0.40324307014630834,0.15870651422146323
infant,adult,FFA,rA1,between,between,0.44618021917592837,0.130573865227952
infant,adult,FFA,rEVC,between,between,0.24422566011589694,0.17652918913168558
infant,adult,A1,LOC,between,between,0.3678620146495344,0.1468570801588246
infant,adult,A1,FFA,between,between,0.45917548889763093,0.1419672873071028
infant,adult,A1,A1,between,within,0.46485918387756575,0.10354835274912759
infant,adult,A1,EVC,between,between,0.2952009756001926,0.14476133762344282
infant,adult,A1,lLOC,between,between,0.2868232269359801,0.15962731522234722
infant,adult,A1,lFFA,between,between,0.36637902015905593,0.16000247558695005
infant,adult,A1,lA1,between,between,0.42260844116305335,0.10994389711580946
infant,adult,A1,lEVC,between,between,0.2718121914618889,0.1362828590240132
infant,adult,A1,rLOC,between,between,0.3584863905803369,0.13701087401741055
infant,adult,A1,rFFA,between,between,0.4166445828030876,0.16005539434384577
infant,adult,A1,rA1,between,between,0.4175120198987406,0.11135031915349591
infant,adult,A1,rEVC,between,between,0.2618463046014212,0.16206465366644132
infant,adult,EVC,LOC,between,between,0.33484464709841144,0.1568282057944139
infant,adult,EVC,FFA,between,between,0.435260430523331,0.1470941863325184
infant,adult,EVC,A1,between,between,0.4635069149980177,0.13540175379587274
infant,adult,EVC,EVC,between,within,0.33215855190602456,0.14703044659375736
infant,adult,EVC,lLOC,between,between,0.2602785427395276,0.16877457333796517
infant,adult,EVC,lFFA,between,between,0.3303783037722128,0.18486126022035967
infant,adult,EVC,lA1,between,between,0.41871073446050744,0.15059444688611687
infant,adult,EVC,lEVC,between,between,0.3067192653133137,0.14444534461871067
infant,adult,EVC,rLOC,between,between,0.3217175975314907,0.15244517099821572
infant,adult,EVC,rFFA,between,between,0.400281398044124,0.15602192388841343
infant,adult,EVC,rA1,between,between,0.41503766968261385,0.12188651720847574
infant,adult,EVC,rEVC,between,between,0.29970562538835105,0.1654081806729939
infant,adult,lLOC,LOC,between,between,0.33313601567906664,0.16495044430643432
infant,adult,lLOC,FFA,between,between,0.4390400011933773,0.1576968921961395
infant,adult,lLOC,A1,between,between,0.45715332947802495,0.1274418759197148
infant,adult,lLOC,EVC,between,between,0.29516275407020875,0.14429786164973432
infant,adult,lLOC,lLOC,between,within,0.2547138083419402,0.18545472535087593
infant,adult,lLOC,lFFA,between,between,0.33991271725413724,0.1913390515895889
infant,adult,lLOC,lA1,between,between,0.41623718580703484,0.14476855202762937
infant,adult,lLOC,lEVC,between,between,0.27253669203262154,0.14208348935621565
infant,adult,lLOC,rLOC,between,between,0.3213074441215778,0.15658838720255272
infant,adult,lLOC,rFFA,between,between,0.4008192841066259,0.16752228989469248
infant,adult,lLOC,rA1,between,between,0.404499629523792,0.1195980161543453
infant,adult,lLOC,rEVC,between,between,0.266797286848435,0.16061657755438685
infant,adult,lFFA,LOC,between,between,0.30365272565111523,0.17960501604524592
infant,adult,lFFA,FFA,between,between,0.4448448074669522,0.15113036224448395
infant,adult,lFFA,A1,between,between,0.46901960699760203,0.12932548180610556
infant,adult,lFFA,EVC,between,between,0.2580342025683271,0.1513958714188131
infant,adult,lFFA,lLOC,between,between,0.23253935012450655,0.1940377424388897
infant,adult,lFFA,lFFA,between,within,0.33273212324751206,0.17668430217553052
infant,adult,lFFA,lA1,between,between,0.4276881285735878,0.14513313506901845
infant,adult,lFFA,lEVC,between,between,0.2580601909100649,0.14978752853186442
infant,adult,lFFA,rLOC,between,between,0.2932889801036956,0.1726693653261225
infant,adult,lFFA,rFFA,between,between,0.4137891004478038,0.16684628722872488
infant,adult,lFFA,rA1,between,between,0.4145059791836491,0.11544664302183243
infant,adult,lFFA,rEVC,between,between,0.21781128546439257,0.16328351903675206
infant,adult,lA1,LOC,between,between,0.36119825950512724,0.12066782536389795
infant,adult,lA1,FFA,between,between,0.44433344744826186,0.12243631982609735
infant,adult,lA1,A1,between,between,0.4492746020717086,0.08266307434047868
infant,adult,lA1,EVC,between,between,0.28165532447634034,0.1294894056916092
infant,adult,lA1,lLOC,between,between,0.2897474303157449,0.14126710526674754
infant,adult,lA1,lFFA,between,between,0.3594216604676563,0.1349893183414097
infant,adult,lA1,lA1,between,within,0.41263734763842197,0.09445586622059146
infant,adult,lA1,lEVC,between,between,0.2481766481818699,0.12703730448698658
infant,adult,lA1,rLOC,between,between,0.35026793741085543,0.1103046637093476
infant,adult,lA1,rFFA,between,between,0.4049792878702478,0.14759054536268285
infant,adult,lA1,rA1,between,between,0.40067306200015845,0.09899483961327049
infant,adult,lA1,rEVC,between,between,0.2546207164937427,0.14006187849996093
infant,adult,lEVC,LOC,between,between,0.32670479475870423,0.16229637012259668
infant,adult,lEVC,FFA,between,between,0.4300417799999514,0.15202271607277798
infant,adult,lEVC,A1,between,between,0.4597453829696658,0.13740484556733976
infant,adult,lEVC,EVC,between,between,0.32519811071849275,0.1455830838481237
infant,adult,lEVC,lLOC,between,between,0.2508078080967748,0.17381840490228895
infant,adult,lEVC,lFFA,between,between,0.3237525304197952,0.19215161983806212
infant,adult,lEVC,lA1,between,between,0.4150410795933424,0.15414406714511839
infant,adult,lEVC,lEVC,between,within,0.3085069679806233,0.14745944707804468
infant,adult,lEVC,rLOC,between,between,0.31428595816614596,0.1589604702068229
infant,adult,lEVC,rFFA,between,between,0.39564432282232587,0.16020904320090862
infant,adult,lEVC,rA1,between,between,0.4118357004562929,0.12108328986550561
infant,adult,lEVC,rEVC,between,between,0.28778871550563156,0.16532550248067382
infant,adult,rLOC,LOC,between,between,0.3206381632532956,0.170349987143902
infant,adult,rLOC,FFA,between,between,0.44100107371747016,0.15215568929240245
infant,adult,rLOC,A1,between,between,0.4645397996766472,0.13993513819434608
infant,adult,rLOC,EVC,between,between,0.30933567004253987,0.1559392494749063
infant,adult,rLOC,lLOC,between,between,0.2423596696492134,0.18345571610587375
infant,adult,rLOC,lFFA,between,between,0.3438912177006974,0.18453013992376868
infant,adult,rLOC,lA1,between,between,0.42317767340880214,0.14839251943726597
infant,adult,rLOC,lEVC,between,between,0.28380412453331133,0.14947048584525557
infant,adult,rLOC,rLOC,between,within,0.3100936026133887,0.16637543721021328
infant,adult,rLOC,rFFA,between,between,0.4035974924961439,0.16254249809311846
infant,adult,rLOC,rA1,between,between,0.4137610541136694,0.13178824875649972
infant,adult,rLOC,rEVC,between,between,0.27788774836070157,0.1694828080849872
infant,adult,rFFA,LOC,between,between,0.2758443540267362,0.17657947018401654
infant,adult,rFFA,FFA,between,between,0.4174866351504846,0.1408350392884909
infant,adult,rFFA,A1,between,between,0.49468283322331796,0.13998980359359955
infant,adult,rFFA,EVC,between,between,0.27969081004195456,0.15676036169934782
infant,adult,rFFA,lLOC,between,between,0.20050963404022873,0.18347244709747454
infant,adult,rFFA,lFFA,between,between,0.306404502076599,0.17552138696445269
infant,adult,rFFA,lA1,between,between,0.4464046790080441,0.14796707689163863
infant,adult,rFFA,lEVC,between,between,0.2732317736260073,0.13629941773399157
infant,adult,rFFA,rLOC,between,between,0.26812908774222166,0.171869015598069
infant,adult,rFFA,rFFA,between,within,0.38866554319052193,0.14789920493341507
infant,adult,rFFA,rA1,between,between,0.447499275720243,0.1281756274263602
infant,adult,rFFA,rEVC,between,between,0.23796154966891417,0.17652338878590226
infant,adult,rA1,LOC,between,between,0.35299199901093153,0.14771136047294794
infant,adult,rA1,FFA,between,between,0.42978322287528253,0.1465270046499871
infant,adult,rA1,A1,between,between,0.42476259075004535,0.11005561874235606
infant,adult,rA1,EVC,between,between,0.26858276633226125,0.14863660839430096
infant,adult,rA1,lLOC,between,between,0.26979630577841546,0.15667164910828632
infant,adult,rA1,lFFA,between,between,0.33687407592506285,0.16843699369481382
infant,adult,rA1,lA1,between,between,0.38154856953447647,0.11581727555450322
infant,adult,rA1,lEVC,between,between,0.2534103262847254,0.13794958994577947
infant,adult,rA1,rLOC,between,between,0.34536956879317743,0.13976217886014008
infant,adult,rA1,rFFA,between,between,0.3905107531252658,0.159603154600694
infant,adult,rA1,rA1,between,within,0.38441308342683844,0.11245642621135227
infant,adult,rA1,rEVC,between,between,0.2355847302854344,0.1653701465730849
infant,adult,rEVC,LOC,between,between,0.35012451168260506,0.15213887575481397
infant,adult,rEVC,FFA,between,between,0.44547804414493725,0.1435233170035074
infant,adult,rEVC,A1,between,between,0.4601421166329744,0.1342546569003529
infant,adult,rEVC,EVC,between,between,0.33876567156622045,0.14865725088593298
infant,adult,rEVC,lLOC,between,between,0.2751158149864272,0.16524384577125434
infant,adult,rEVC,lFFA,between,between,0.34206460196515415,0.1788271618846721
infant,adult,rEVC,lA1,between,between,0.4160759128030729,0.14918542052045888
infant,adult,rEVC,lEVC,between,between,0.30547154946980876,0.14480984777340714
infant,adult,rEVC,rLOC,between,between,0.3364895173845863,0.14583682292241304
infant,adult,rEVC,rFFA,between,between,0.40899969478586934,0.15459246052428022
infant,adult,rEVC,rA1,between,between,0.41214384712383256,0.12341352534807837
infant,adult,rEVC,rEVC,between,within,0.3110400038689864,0.1647987330008772
adult,infant,LOC,LOC,between,within,0.3122984906619732,0.15699428337011365
adult,infant,LOC,FFA,between,between,0.2666221491189948,0.16535936217926284
adult,infant,LOC,A1,between,between,0.25444721797945613,0.1399736373411392
adult,infant,LOC,EVC,between,between,0.28627305709214906,0.20615281939829985
adult,infant,LOC,lLOC,between,between,0.2778017901333931,0.1882631660837551
adult,infant,LOC,lFFA,between,between,0.22374199041509443,0.17276324264861126
adult,infant,LOC,lA1,between,between,0.21304843508793728,0.15971355939854934
adult,infant,LOC,lEVC,between,between,0.2685625937072453,0.1820580628402431
adult,infant,LOC,rLOC,between,between,0.2726103514308524,0.17204168868138303
adult,infant,LOC,rFFA,between,between,0.2309386031555801,0.1515872618786347
adult,infant,LOC,rA1,between,between,0.22821176127643347,0.12685544539673754
adult,infant,LOC,rEVC,between,between,0.2901738548984751,0.21614648713881796
adult,infant,FFA,LOC,between,between,0.4347696424290597,0.16099638620389292
adult,infant,FFA,FFA,between,within,0.4026807308577039,0.1653442080597475
adult,infant,FFA,A1,between,between,0.32771231288866837,0.10853758441483902
adult,infant,FFA,EVC,between,between,0.39368134000285737,0.2170411848115793
adult,infant,FFA,lLOC,between,between,0.3785838552201856,0.19548373706470865
adult,infant,FFA,lFFA,between,between,0.3351613353418988,0.18174586754528751
adult,infant,FFA,lA1,between,between,0.2702776772455458,0.16211107317045217
adult,infant,FFA,lEVC,between,between,0.37050265935479026,0.20439729183884167
adult,infant,FFA,rLOC,between,between,0.3896457433626978,0.18372559333137523
adult,infant,FFA,rFFA,between,between,0.3595178067603233,0.15522665250916473
adult,infant,FFA,rA1,between,between,0.2869323899709405,0.099481918515455
adult,infant,FFA,rEVC,between,between,0.39062577646486024,0.21606905108366428
adult,infant,A1,LOC,between,between,0.4182947694444574,0.15689612316734403
adult,infant,A1,FFA,between,between,0.4185172805167734,0.15859567851965298
adult,infant,A1,A1,between,within,0.3079017265248674,0.12344423618065528
adult,infant,A1,EVC,between,between,0.3863499134278481,0.19481036408367125
adult,infant,A1,lLOC,between,between,0.3611883712970503,0.19294854436304443
adult,infant,A1,lFFA,between,between,0.32488476008275374,0.18207473445399053
adult,infant,A1,lA1,between,between,0.251189103305407,0.17074389672259724
adult,infant,A1,lEVC,between,between,0.3643780167545975,0.19979848319893814
adult,infant,A1,rLOC,between,between,0.37582622360357437,0.19968574064158395
adult,infant,A1,rFFA,between,between,0.39103254669209164,0.15281280591831142
adult,infant,A1,rA1,between,between,0.26028430381417617,0.10997298100273445
adult,infant,A1,rEVC,between,between,0.3736584573411503,0.1820779063930325
adult,infant,EVC,LOC,between,between,0.31397570484336407,0.10724210177091695
adult,infant,EVC,FFA,between,between,0.2769791078390945,0.12454674787874759
adult,infant,EVC,A1,between,between,0.226047802457928,0.16150680276965068
adult,infant,EVC,EVC,between,within,0.3132166562800657,0.2053433526059399
adult,infant,EVC,lLOC,between,between,0.26740347822409166,0.17106678465750727
adult,infant,EVC,lFFA,between,between,0.2052939564996802,0.16904218095842777
adult,infant,EVC,lA1,between,between,0.18417649973854813,0.14917975752949778
adult,infant,EVC,lEVC,between,between,0.29509971782853556,0.189853230487875
adult,infant,EVC,rLOC,between,between,0.28916452026742845,0.11763790423597013
adult,infant,EVC,rFFA,between,between,0.25425811806424375,0.10220348394685264
adult,infant,EVC,rA1,between,between,0.1926545245752045,0.16106674337164004
adult,infant,EVC,rEVC,between,between,0.3076665141726801,0.20100932300785687
adult,infant,lLOC,LOC,between,between,0.25634057081483924,0.14755058052821163
adult,infant,lLOC,FFA,between,between,0.2184048503291085,0.16282120685187357
adult,infant,lLOC,A1,between,between,0.2142663024879059,0.1367940650836632
adult,infant,lLOC,EVC,between,between,0.24213119295191177,0.1803693803586476
adult,infant,lLOC,lLOC,between,within,0.23246520289712433,0.17356079649203746
adult,infant,lLOC,lFFA,between,between,0.18695333862032512,0.16206169299929163
adult,infant,lLOC,lA1,between,between,0.18443334239290618,0.14641404372357922
adult,infant,lLOC,lEVC,between,between,0.22380504143445223,0.15976575994733308
adult,infant,lLOC,rLOC,between,between,0.22435377157826927,0.1531244539691258
adult,infant,lLOC,rFFA,between,between,0.18305309058515287,0.15137495627697967
adult,infant,lLOC,rA1,between,between,0.18926760340979465,0.12920983671817474
adult,infant,lLOC,rEVC,between,between,0.24862630864901422,0.19163058804226796
adult,infant,lFFA,LOC,between,between,0.37835137984977735,0.1602712454558469
adult,infant,lFFA,FFA,between,between,0.34190407667663186,0.16746145364487827
adult,infant,lFFA,A1,between,between,0.2968038694518285,0.1251609082975254
adult,infant,lFFA,EVC,between,between,0.3353614119698425,0.21478467244131713
adult,infant,lFFA,lLOC,between,between,0.330984328279627,0.19770282121157526
adult,infant,lFFA,lFFA,between,within,0.2827024317736662,0.18029007102730804
adult,infant,lFFA,lA1,between,between,0.24845102951245787,0.15973798431363256
adult,infant,lFFA,lEVC,between,between,0.31331320115711064,0.19949346214429797
adult,infant,lFFA,rLOC,between,between,0.3419779905170939,0.1683309371916444
adult,infant,lFFA,rFFA,between,between,0.29720699268325396,0.15512036788597874
adult,infant,lFFA,rA1,between,between,0.25331364332049416,0.122291667841412
adult,infant,lFFA,rEVC,between,between,0.3359655068591148,0.2169298895254646
adult,infant,lA1,LOC,between,between,0.41582261609731974,0.15132072393759133
adult,infant,lA1,FFA,between,between,0.41397301261508784,0.15230846694086514
adult,infant,lA1,A1,between,between,0.3045397112127141,0.12185587338465259
adult,infant,lA1,EVC,between,between,0.38171000209559586,0.1895674074898471
adult,infant,lA1,lLOC,between,between,0.35958286240984777,0.18921131605655458
adult,infant,lA1,lFFA,between,between,0.3236581474343328,0.1787573870369485
adult,infant,lA1,lA1,between,within,0.2511471697504135,0.1676808123161054
adult,infant,lA1,lEVC,between,between,0.3595944739471952,0.19602836872143325
adult,infant,lA1,rLOC,between,between,0.37424210704776845,0.19308414037348304
adult,infant,lA1,rFFA,between,between,0.3855340087093227,0.1456453605509814
adult,infant,lA1,rA1,between,between,0.2547582104595318,0.10726598861766956
adult,infant,lA1,rEVC,between,between,0.36953234893915576,0.17613634768462802
adult,infant,lEVC,LOC,between,between,0.3341273981099872,0.11778688326084479
adult,infant,lEVC,FFA,between,between,0.3094474166473397,0.13802075444059264
adult,infant,lEVC,A1,between,between,0.23714769252103862,0.15575678063790385
adult,infant,lEVC,EVC,between,between,0.33228831173621826,0.22095159843538392
adult,infant,lEVC,lLOC,between,between,0.28498804002972294,0.18759104956370584
adult,infant,lEVC,lFFA,between,between,0.2371807086966057,0.16894801992385478
adult,infant,lEVC,lA1,between,between,0.18820381446597434,0.15711872743247232
