,model_arch,train_type,layer,image,pred
0,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n02992529/n02992529_57419.JPEG,1.583913469699033e-07
1,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07695742/n07695742_9772.JPEG,1.5837036338437802e-07
2,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03720891/n03720891_6606.JPEG,1.5771080660648773e-07
3,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n12768682/n12768682_12243.JPEG,1.5666102799128464e-07
4,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04033901/n04033901_21533.JPEG,1.565118527632771e-07
5,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03445777/n03445777_5310.JPEG,1.561937245048977e-07
6,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04179913/n04179913_12620.JPEG,1.5614611850406645e-07
7,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n07742313/n07742313_4434.JPEG,1.5375019384459203e-07
8,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n04606251/n04606251_12429.JPEG,1.53103206993051e-07
9,cornet_z_sl,imagenet_oneface,V4,/lab_data/behrmannlab/image_sets/imagenet_vggface/train/n03788195/n03788195_1327.JPEG,1.5308157246632123e-07
