images transferred
everything loaded
cornet_z_vggface
runs created?
=> creating model 'cornet_z'
cornet_z
normalization constant Z is set to 388751.2
Epoch: [0][0/689]	Time 17.578 (17.578)	Data 8.370 (8.370)	Loss 9.9553 (9.9553)	
Epoch: [0][500/689]	Time 0.223 (0.899)	Data 0.000 (0.645)	Loss 25.8622 (21.2803)	
Epoch: [0][510/689]	Time 3.207 (0.902)	Data 2.982 (0.648)	Loss 23.4960 (21.3568)	
Epoch: [0][520/689]	Time 0.248 (0.898)	Data 0.000 (0.645)	Loss 20.6095 (21.3471)	
Epoch: [0][530/689]	Time 2.993 (0.900)	Data 2.751 (0.647)	Loss 21.3775 (21.3524)	
Epoch: [0][540/689]	Time 0.230 (0.897)	Data 0.000 (0.645)	Loss 21.5206 (21.3657)	
Epoch: [0][550/689]	Time 3.103 (0.898)	Data 2.886 (0.646)	Loss 21.2127 (21.3630)	
Epoch: [0][560/689]	Time 0.234 (0.894)	Data 0.000 (0.642)	Loss 21.8899 (21.3727)	
Epoch: [0][570/689]	Time 2.434 (0.895)	Data 2.214 (0.643)	Loss 20.7823 (21.3618)	
Epoch: [0][580/689]	Time 0.229 (0.892)	Data 0.000 (0.641)	Loss 22.9359 (21.3707)	
Epoch: [0][590/689]	Time 3.149 (0.894)	Data 2.853 (0.643)	Loss 19.9899 (21.3809)	
Epoch: [0][600/689]	Time 0.218 (0.889)	Data 0.000 (0.639)	Loss 22.1908 (21.3727)	
Epoch: [0][610/689]	Time 2.987 (0.891)	Data 2.766 (0.641)	Loss 22.5292 (21.3796)	
Epoch: [0][620/689]	Time 0.232 (0.888)	Data 0.001 (0.638)	Loss 22.3992 (21.4014)	
Epoch: [0][630/689]	Time 2.495 (0.888)	Data 2.276 (0.638)	Loss 22.8936 (21.4234)	
Epoch: [0][640/689]	Time 0.219 (0.885)	Data 0.000 (0.636)	Loss 20.9369 (21.4302)	
Epoch: [0][650/689]	Time 2.611 (0.886)	Data 2.385 (0.637)	Loss 20.4519 (21.4280)	
Epoch: [0][660/689]	Time 0.217 (0.883)	Data 0.000 (0.634)	Loss 21.3369 (21.4310)	
Epoch: [0][670/689]	Time 2.631 (0.884)	Data 2.407 (0.636)	Loss 21.2982 (21.4288)	
Epoch: [0][680/689]	Time 0.252 (0.882)	Data 0.032 (0.634)	Loss 20.6982 (21.4245)	
Test [256/22016]	Net Time 4.851 (4.851)	Cls Time 0.072 (0.072)	Top1: 0.00
Test [512/22016]	Net Time 0.009 (2.430)	Cls Time 0.085 (0.078)	Top1: 0.00
Test [768/22016]	Net Time 0.011 (1.624)	Cls Time 0.080 (0.079)	Top1: 0.00
Test [1024/22016]	Net Time 0.009 (1.220)	Cls Time 0.079 (0.079)	Top1: 0.20
Test [1280/22016]	Net Time 1.301 (1.236)	Cls Time 0.074 (0.078)	Top1: 0.16
Test [1536/22016]	Net Time 0.010 (1.032)	Cls Time 0.078 (0.078)	Top1: 0.20
Test [1792/22016]	Net Time 0.009 (0.886)	Cls Time 0.090 (0.080)	Top1: 0.17
Test [2048/22016]	Net Time 0.009 (0.776)	Cls Time 0.077 (0.079)	Top1: 0.15
Test [2304/22016]	Net Time 1.219 (0.825)	Cls Time 0.083 (0.080)	Top1: 0.13
Test [2560/22016]	Net Time 0.149 (0.758)	Cls Time 0.075 (0.079)	Top1: 0.16
Test [2816/22016]	Net Time 0.009 (0.690)	Cls Time 0.088 (0.080)	Top1: 0.14
Test [3072/22016]	Net Time 0.010 (0.633)	Cls Time 0.075 (0.080)	Top1: 0.13
Test [3328/22016]	Net Time 1.316 (0.686)	Cls Time 0.077 (0.079)	Top1: 0.12
Test [3584/22016]	Net Time 0.009 (0.637)	Cls Time 0.077 (0.079)	Top1: 0.64
Test [3840/22016]	Net Time 0.031 (0.597)	Cls Time 0.061 (0.078)	Top1: 0.60
Test [4096/22016]	Net Time 0.010 (0.560)	Cls Time 0.075 (0.078)	Top1: 0.56
Test [4352/22016]	Net Time 1.151 (0.595)	Cls Time 0.068 (0.077)	Top1: 0.53
Test [4608/22016]	Net Time 0.093 (0.567)	Cls Time 0.076 (0.077)	Top1: 0.50
Test [4864/22016]	Net Time 0.011 (0.538)	Cls Time 0.082 (0.077)	Top1: 0.47
Test [5120/22016]	Net Time 0.010 (0.511)	Cls Time 0.081 (0.078)	Top1: 0.45
Test [5376/22016]	Net Time 1.268 (0.547)	Cls Time 0.076 (0.078)	Top1: 0.43
Test [5632/22016]	Net Time 0.218 (0.532)	Cls Time 0.075 (0.077)	Top1: 0.41
Test [5888/22016]	Net Time 0.013 (0.510)	Cls Time 0.084 (0.078)	Top1: 0.39
Test [6144/22016]	Net Time 0.009 (0.489)	Cls Time 0.078 (0.078)	Top1: 0.37
Test [6400/22016]	Net Time 1.170 (0.516)	Cls Time 0.099 (0.079)	Top1: 0.36
Test [6656/22016]	Net Time 0.104 (0.500)	Cls Time 0.079 (0.079)	Top1: 0.41
Test [6912/22016]	Net Time 0.007 (0.482)	Cls Time 0.078 (0.079)	Top1: 0.39
Test [7168/22016]	Net Time 0.007 (0.465)	Cls Time 0.081 (0.079)	Top1: 0.39
Test [7424/22016]	Net Time 1.172 (0.489)	Cls Time 0.076 (0.079)	Top1: 0.39
Test [7680/22016]	Net Time 0.272 (0.482)	Cls Time 0.077 (0.079)	Top1: 0.39
Test [7936/22016]	Net Time 0.009 (0.467)	Cls Time 0.076 (0.078)	Top1: 0.39
Test [8192/22016]	Net Time 0.014 (0.453)	Cls Time 0.072 (0.078)	Top1: 0.38
Test [8448/22016]	Net Time 1.045 (0.471)	Cls Time 0.084 (0.078)	Top1: 0.37
Test [8704/22016]	Net Time 0.419 (0.469)	Cls Time 0.077 (0.078)	Top1: 0.36
Test [8960/22016]	Net Time 0.009 (0.456)	Cls Time 0.105 (0.079)	Top1: 0.35
Test [9216/22016]	Net Time 0.009 (0.444)	Cls Time 0.076 (0.079)	Top1: 0.34
Test [9472/22016]	Net Time 0.900 (0.456)	Cls Time 0.087 (0.079)	Top1: 0.33
Test [9728/22016]	Net Time 0.226 (0.450)	Cls Time 0.075 (0.079)	Top1: 0.32
Test [9984/22016]	Net Time 0.009 (0.439)	Cls Time 0.104 (0.080)	Top1: 0.31
Test [10240/22016]	Net Time 0.018 (0.428)	Cls Time 0.077 (0.080)	Top1: 0.30
Test [10496/22016]	Net Time 0.961 (0.441)	Cls Time 0.075 (0.080)	Top1: 0.30
Test [10752/22016]	Net Time 0.315 (0.438)	Cls Time 0.082 (0.080)	Top1: 0.29
Test [11008/22016]	Net Time 0.014 (0.428)	Cls Time 0.082 (0.080)	Top1: 0.28
Test [11264/22016]	Net Time 0.008 (0.419)	Cls Time 0.076 (0.080)	Top1: 0.28
Test [11520/22016]	Net Time 0.732 (0.426)	Cls Time 0.076 (0.080)	Top1: 0.27
Test [11776/22016]	Net Time 0.793 (0.434)	Cls Time 0.081 (0.080)	Top1: 0.26
Test [12032/22016]	Net Time 0.010 (0.425)	Cls Time 0.090 (0.080)	Top1: 0.26
Test [12288/22016]	Net Time 0.013 (0.416)	Cls Time 0.098 (0.080)	Top1: 0.25
Test [12544/22016]	Net Time 0.598 (0.420)	Cls Time 0.077 (0.080)	Top1: 0.25
Test [12800/22016]	Net Time 0.578 (0.423)	Cls Time 0.102 (0.081)	Top1: 0.27
Test [13056/22016]	Net Time 0.022 (0.415)	Cls Time 0.088 (0.081)	Top1: 0.26
Test [13312/22016]	Net Time 0.039 (0.408)	Cls Time 0.061 (0.080)	Top1: 0.26
Test [13568/22016]	Net Time 0.637 (0.412)	Cls Time 0.090 (0.081)	Top1: 0.27
Test [13824/22016]	Net Time 0.759 (0.419)	Cls Time 0.105 (0.081)	Top1: 0.27
Test [14080/22016]	Net Time 0.014 (0.411)	Cls Time 0.091 (0.081)	Top1: 0.26
Test [14336/22016]	Net Time 0.009 (0.404)	Cls Time 0.085 (0.081)	Top1: 0.26
Test [14592/22016]	Net Time 0.488 (0.406)	Cls Time 0.076 (0.081)	Top1: 0.26
Test [14848/22016]	Net Time 0.615 (0.409)	Cls Time 0.076 (0.081)	Top1: 0.26
Test [15104/22016]	Net Time 0.031 (0.403)	Cls Time 0.066 (0.081)	Top1: 0.32
Test [15360/22016]	Net Time 0.068 (0.397)	Cls Time 0.061 (0.080)	Top1: 0.31
Test [15616/22016]	Net Time 0.622 (0.401)	Cls Time 0.075 (0.080)	Top1: 0.31
Test [15872/22016]	Net Time 0.570 (0.404)	Cls Time 0.076 (0.080)	Top1: 0.30
Test [16128/22016]	Net Time 0.013 (0.397)	Cls Time 0.074 (0.080)	Top1: 0.30
Test [16384/22016]	Net Time 0.014 (0.391)	Cls Time 0.105 (0.081)	Top1: 0.29
Test [16640/22016]	Net Time 0.690 (0.396)	Cls Time 0.076 (0.081)	Top1: 0.29
Test [16896/22016]	Net Time 0.593 (0.399)	Cls Time 0.079 (0.081)	Top1: 0.28
Test [17152/22016]	Net Time 0.010 (0.393)	Cls Time 0.088 (0.081)	Top1: 0.28
Test [17408/22016]	Net Time 0.012 (0.388)	Cls Time 0.082 (0.081)	Top1: 0.28
Test [17664/22016]	Net Time 0.848 (0.394)	Cls Time 0.074 (0.081)	Top1: 0.28
Test [17920/22016]	Net Time 0.542 (0.396)	Cls Time 0.080 (0.081)	Top1: 0.27
Test [18176/22016]	Net Time 0.041 (0.391)	Cls Time 0.123 (0.081)	Top1: 0.27
Test [18432/22016]	Net Time 0.009 (0.386)	Cls Time 0.079 (0.081)	Top1: 0.27
Test [18688/22016]	Net Time 0.650 (0.390)	Cls Time 0.073 (0.081)	Top1: 0.26
Test [18944/22016]	Net Time 0.468 (0.391)	Cls Time 0.078 (0.081)	Top1: 0.26
Test [19200/22016]	Net Time 0.010 (0.386)	Cls Time 0.078 (0.081)	Top1: 0.26
Test [19456/22016]	Net Time 0.010 (0.381)	Cls Time 0.080 (0.081)	Top1: 0.26
Test [19712/22016]	Net Time 0.922 (0.388)	Cls Time 0.094 (0.081)	Top1: 0.25
Test [19968/22016]	Net Time 0.254 (0.386)	Cls Time 0.076 (0.081)	Top1: 0.26
Test [20224/22016]	Net Time 0.009 (0.381)	Cls Time 0.079 (0.081)	Top1: 0.25
Test [20480/22016]	Net Time 0.009 (0.377)	Cls Time 0.088 (0.081)	Top1: 0.25
Test [20736/22016]	Net Time 0.911 (0.383)	Cls Time 0.106 (0.081)	Top1: 0.25
Test [20992/22016]	Net Time 0.076 (0.379)	Cls Time 0.080 (0.081)	Top1: 0.24
Test [21248/22016]	Net Time 0.010 (0.375)	Cls Time 0.075 (0.081)	Top1: 0.24
Test [21504/22016]	Net Time 0.007 (0.371)	Cls Time 0.090 (0.081)	Top1: 0.24
Test [21760/22016]	Net Time 0.718 (0.375)	Cls Time 0.085 (0.081)	Top1: 0.23
Test [22016/22016]	Net Time 0.113 (0.372)	Cls Time 0.075 (0.081)	Top1: 0.23
Epoch: [1][0/689]	Time 6.177 (6.177)	Data 5.925 (5.925)	Loss 19.4142 (19.4142)	
Epoch: [1][10/689]	Time 0.221 (1.305)	Data 0.000 (1.072)	Loss 24.1607 (22.1464)	
Epoch: [1][20/689]	Time 1.984 (1.121)	Data 1.750 (0.890)	Loss 21.6935 (22.6753)	
Epoch: [1][30/689]	Time 0.223 (1.025)	Data 0.000 (0.795)	Loss 22.8623 (22.5250)	
Epoch: [1][40/689]	Time 1.596 (0.996)	Data 1.358 (0.765)	Loss 21.4978 (22.4509)	
Epoch: [1][50/689]	Time 0.225 (0.977)	Data 0.000 (0.747)	Loss 19.1503 (22.0028)	
Epoch: [1][60/689]	Time 0.557 (0.943)	Data 0.336 (0.712)	Loss 21.6980 (21.7139)	
Epoch: [1][70/689]	Time 0.229 (0.945)	Data 0.000 (0.713)	Loss 21.3353 (21.5305)	
Epoch: [1][80/689]	Time 0.219 (0.925)	Data 0.000 (0.691)	Loss 20.7567 (21.4915)	
Epoch: [1][90/689]	Time 0.232 (0.928)	Data 0.000 (0.695)	Loss 20.3406 (21.3425)	
Epoch: [1][100/689]	Time 0.257 (0.906)	Data 0.000 (0.673)	Loss 21.3300 (21.3708)	
Epoch: [1][110/689]	Time 0.219 (0.912)	Data 0.000 (0.679)	Loss 21.3978 (21.3719)	
Epoch: [1][120/689]	Time 0.228 (0.896)	Data 0.000 (0.663)	Loss 20.9503 (21.3281)	
Epoch: [1][130/689]	Time 0.226 (0.902)	Data 0.000 (0.668)	Loss 19.9461 (21.2422)	
Epoch: [1][140/689]	Time 0.218 (0.889)	Data 0.000 (0.655)	Loss 22.3311 (21.2886)	
Epoch: [1][150/689]	Time 0.217 (0.894)	Data 0.000 (0.661)	Loss 20.7498 (21.2979)	
Epoch: [1][160/689]	Time 0.248 (0.883)	Data 0.000 (0.650)	Loss 20.9356 (21.2915)	
Epoch: [1][170/689]	Time 0.237 (0.888)	Data 0.000 (0.655)	Loss 19.2305 (21.2039)	
Epoch: [1][180/689]	Time 0.224 (0.879)	Data 0.000 (0.646)	Loss 18.7373 (21.0772)	
Epoch: [1][190/689]	Time 0.235 (0.885)	Data 0.000 (0.651)	Loss 21.7837 (21.0626)	
Epoch: [1][200/689]	Time 0.278 (0.876)	Data 0.000 (0.642)	Loss 19.5554 (21.0181)	
Epoch: [1][210/689]	Time 0.222 (0.878)	Data 0.000 (0.644)	Loss 20.3068 (20.9542)	
Epoch: [1][220/689]	Time 0.225 (0.870)	Data 0.000 (0.636)	Loss 20.0246 (20.9440)	
Epoch: [1][230/689]	Time 0.218 (0.873)	Data 0.000 (0.639)	Loss 19.3708 (20.8922)	
Epoch: [1][240/689]	Time 0.230 (0.866)	Data 0.000 (0.633)	Loss 17.4717 (20.8118)	
Epoch: [1][250/689]	Time 0.219 (0.867)	Data 0.000 (0.634)	Loss 19.3279 (20.7356)	
Epoch: [1][260/689]	Time 0.222 (0.861)	Data 0.000 (0.629)	Loss 19.3360 (20.6477)	
Epoch: [1][270/689]	Time 0.227 (0.866)	Data 0.000 (0.634)	Loss 19.0388 (20.6115)	
Epoch: [1][280/689]	Time 0.236 (0.862)	Data 0.000 (0.629)	Loss 20.0794 (20.5418)	
Epoch: [1][290/689]	Time 0.223 (0.865)	Data 0.000 (0.632)	Loss 21.7065 (20.5593)	
Epoch: [1][300/689]	Time 0.853 (0.863)	Data 0.632 (0.630)	Loss 19.5194 (20.5434)	
Epoch: [1][310/689]	Time 0.219 (0.862)	Data 0.000 (0.629)	Loss 18.8338 (20.5031)	
Epoch: [1][320/689]	Time 0.982 (0.861)	Data 0.763 (0.628)	Loss 17.8267 (20.4196)	
Epoch: [1][330/689]	Time 0.230 (0.862)	Data 0.000 (0.630)	Loss 20.3225 (20.3990)	
Epoch: [1][340/689]	Time 1.105 (0.860)	Data 0.883 (0.627)	Loss 21.2398 (20.4059)	
Epoch: [1][350/689]	Time 0.239 (0.860)	Data 0.000 (0.628)	Loss 19.4183 (20.4180)	
Epoch: [1][360/689]	Time 1.207 (0.859)	Data 0.973 (0.627)	Loss 19.4211 (20.3861)	
Epoch: [1][370/689]	Time 0.234 (0.861)	Data 0.000 (0.628)	Loss 21.3519 (20.3813)	
Epoch: [1][380/689]	Time 1.096 (0.858)	Data 0.878 (0.625)	Loss 21.0419 (20.4041)	
Epoch: [1][390/689]	Time 0.251 (0.859)	Data 0.000 (0.627)	Loss 21.4199 (20.4473)	
Epoch: [1][400/689]	Time 0.219 (0.856)	Data 0.000 (0.623)	Loss 22.0702 (20.4654)	
Epoch: [1][410/689]	Time 0.236 (0.859)	Data 0.000 (0.626)	Loss 21.7894 (20.5267)	
Epoch: [1][420/689]	Time 0.226 (0.855)	Data 0.000 (0.622)	Loss 19.6607 (20.5120)	
Epoch: [1][430/689]	Time 0.219 (0.858)	Data 0.000 (0.625)	Loss 18.7864 (20.4783)	
Epoch: [1][440/689]	Time 0.218 (0.856)	Data 0.000 (0.622)	Loss 18.7878 (20.4546)	
Epoch: [1][450/689]	Time 0.221 (0.858)	Data 0.000 (0.624)	Loss 21.4434 (20.4618)	
Epoch: [1][460/689]	Time 0.230 (0.855)	Data 0.000 (0.622)	Loss 18.6338 (20.4480)	
Epoch: [1][470/689]	Time 0.242 (0.857)	Data 0.000 (0.624)	Loss 19.9418 (20.4214)	
Epoch: [1][480/689]	Time 0.275 (0.855)	Data 0.000 (0.621)	Loss 21.8068 (20.4385)	
Epoch: [1][490/689]	Time 0.221 (0.856)	Data 0.000 (0.623)	Loss 19.6553 (20.4426)	
Epoch: [1][500/689]	Time 0.243 (0.853)	Data 0.000 (0.619)	Loss 21.0724 (20.4447)	
Epoch: [1][510/689]	Time 0.250 (0.855)	Data 0.000 (0.622)	Loss 18.4564 (20.4336)	
Epoch: [1][520/689]	Time 0.230 (0.852)	Data 0.000 (0.619)	Loss 19.1109 (20.3769)	
Epoch: [1][530/689]	Time 0.220 (0.854)	Data 0.000 (0.620)	Loss 20.1845 (20.3509)	
Epoch: [1][540/689]	Time 0.247 (0.851)	Data 0.001 (0.617)	Loss 21.4177 (20.3730)	
Epoch: [1][550/689]	Time 0.224 (0.852)	Data 0.000 (0.619)	Loss 18.2851 (20.3461)	
Epoch: [1][560/689]	Time 0.218 (0.850)	Data 0.000 (0.616)	Loss 20.2199 (20.3238)	
Epoch: [1][570/689]	Time 0.221 (0.852)	Data 0.000 (0.618)	Loss 18.8097 (20.3061)	
Epoch: [1][580/689]	Time 0.234 (0.849)	Data 0.000 (0.616)	Loss 17.9876 (20.2682)	
Epoch: [1][590/689]	Time 0.233 (0.851)	Data 0.000 (0.617)	Loss 20.2234 (20.2371)	
Epoch: [1][600/689]	Time 0.286 (0.848)	Data 0.000 (0.615)	Loss 19.9763 (20.2256)	
Epoch: [1][610/689]	Time 0.233 (0.851)	Data 0.000 (0.617)	Loss 20.6802 (20.2361)	
Epoch: [1][620/689]	Time 0.223 (0.849)	Data 0.000 (0.615)	Loss 20.6942 (20.2430)	
Epoch: [1][630/689]	Time 0.219 (0.851)	Data 0.000 (0.617)	Loss 21.4603 (20.2478)	
Epoch: [1][640/689]	Time 0.233 (0.849)	Data 0.000 (0.615)	Loss 20.6227 (20.2687)	
Epoch: [1][650/689]	Time 0.232 (0.850)	Data 0.000 (0.617)	Loss 20.3075 (20.2630)	
Epoch: [1][660/689]	Time 0.220 (0.848)	Data 0.000 (0.615)	Loss 20.1752 (20.2642)	
Epoch: [1][670/689]	Time 0.223 (0.850)	Data 0.000 (0.616)	Loss 20.7297 (20.2416)	
Epoch: [1][680/689]	Time 0.251 (0.847)	Data 0.031 (0.614)	Loss 22.0746 (20.2715)	
Test [256/22016]	Net Time 4.684 (4.684)	Cls Time 0.073 (0.073)	Top1: 0.39
Test [512/22016]	Net Time 0.023 (2.354)	Cls Time 0.092 (0.082)	Top1: 0.20
Test [768/22016]	Net Time 0.181 (1.630)	Cls Time 0.079 (0.081)	Top1: 0.13
Test [1024/22016]	Net Time 0.009 (1.224)	Cls Time 0.080 (0.081)	Top1: 0.10
Test [1280/22016]	Net Time 0.972 (1.174)	Cls Time 0.072 (0.079)	Top1: 0.23
Test [1536/22016]	Net Time 0.014 (0.981)	Cls Time 0.106 (0.084)	Top1: 0.20
Test [1792/22016]	Net Time 0.240 (0.875)	Cls Time 0.074 (0.082)	Top1: 0.17
Test [2048/22016]	Net Time 0.009 (0.767)	Cls Time 0.077 (0.082)	Top1: 0.15
Test [2304/22016]	Net Time 1.202 (0.815)	Cls Time 0.074 (0.081)	Top1: 0.13
Test [2560/22016]	Net Time 0.017 (0.735)	Cls Time 0.100 (0.083)	Top1: 0.16
Test [2816/22016]	Net Time 0.009 (0.669)	Cls Time 0.076 (0.082)	Top1: 0.14
Test [3072/22016]	Net Time 0.009 (0.614)	Cls Time 0.082 (0.082)	Top1: 0.13
Test [3328/22016]	Net Time 1.594 (0.690)	Cls Time 0.075 (0.082)	Top1: 0.12
Test [3584/22016]	Net Time 0.009 (0.641)	Cls Time 0.092 (0.082)	Top1: 0.11
Test [3840/22016]	Net Time 0.011 (0.599)	Cls Time 0.077 (0.082)	Top1: 0.10
Test [4096/22016]	Net Time 0.009 (0.562)	Cls Time 0.076 (0.082)	Top1: 0.10
Test [4352/22016]	Net Time 1.347 (0.608)	Cls Time 0.076 (0.081)	Top1: 0.09
Test [4608/22016]	Net Time 0.011 (0.575)	Cls Time 0.083 (0.081)	Top1: 0.09
Test [4864/22016]	Net Time 0.009 (0.545)	Cls Time 0.079 (0.081)	Top1: 0.08
Test [5120/22016]	Net Time 0.011 (0.519)	Cls Time 0.076 (0.081)	Top1: 0.16
Test [5376/22016]	Net Time 1.212 (0.552)	Cls Time 0.077 (0.081)	Top1: 0.32
Test [5632/22016]	Net Time 0.027 (0.528)	Cls Time 0.091 (0.081)	Top1: 0.30
Test [5888/22016]	Net Time 0.009 (0.505)	Cls Time 0.076 (0.081)	Top1: 0.29
Test [6144/22016]	Net Time 0.009 (0.485)	Cls Time 0.076 (0.081)	Top1: 0.28
Test [6400/22016]	Net Time 1.295 (0.517)	Cls Time 0.084 (0.081)	Top1: 0.27
Test [6656/22016]	Net Time 0.009 (0.497)	Cls Time 0.076 (0.081)	Top1: 0.26
Test [6912/22016]	Net Time 0.011 (0.479)	Cls Time 0.092 (0.081)	Top1: 0.27
Test [7168/22016]	Net Time 0.009 (0.463)	Cls Time 0.077 (0.081)	Top1: 0.27
Test [7424/22016]	Net Time 1.371 (0.494)	Cls Time 0.075 (0.081)	Top1: 0.26
Test [7680/22016]	Net Time 0.009 (0.478)	Cls Time 0.076 (0.081)	Top1: 0.25
Test [7936/22016]	Net Time 0.010 (0.463)	Cls Time 0.080 (0.081)	Top1: 0.24
Test [8192/22016]	Net Time 0.009 (0.448)	Cls Time 0.086 (0.081)	Top1: 0.23
Test [8448/22016]	Net Time 1.390 (0.477)	Cls Time 0.077 (0.081)	Top1: 0.24
Test [8704/22016]	Net Time 0.009 (0.463)	Cls Time 0.076 (0.081)	Top1: 0.23
Test [8960/22016]	Net Time 0.009 (0.450)	Cls Time 0.076 (0.080)	Top1: 0.22
