infant_FFA,infant_A1,infant_EVC,infant_lFFA,infant_lA1,infant_lEVC,infant_rFFA,infant_rA1,infant_rEVC,adult_FFA,adult_A1,adult_EVC,adult_lFFA,adult_lA1,adult_lEVC,adult_rFFA,adult_rA1,adult_rEVC
0.4771095568234701,0.6843976084046499,0.5775001211377849,0.5774692609260834,0.3090654829997633,0.5835099635470861,0.47388611364580263,0.5440349390668736,0.4667093328087166,0.6895705501898433,0.6529606937193292,0.5637228734541467,0.6211064216759528,0.6059795939588255,0.5028612134615298,0.5710215261800273,0.7142844016823331,-0.18440181819424695
0.7823344089226625,0.6703007787847637,0.6496009274369601,0.7317715940204277,0.5952232558908194,0.6991054621315295,0.6759724934722342,0.458472826001509,0.5329295442320244,0.5698169821369847,0.6543903232461588,0.6082205267534486,0.5249649438010514,0.6664307130299245,0.543570542442712,0.46874998234360243,0.5200716281553035,-0.14519741607160627
0.6728197037225763,0.613194517012884,0.6032488467497577,0.6602016822987495,0.49185062247834443,0.5069937796531224,0.6443857232731287,0.4797664100250248,0.3800452043039767,0.6291775454006578,0.5858857643906572,0.6295147831157131,0.6827955809322765,0.7162291399865133,0.5134991445705295,0.5624367946346948,0.5620584685741601,0.1510567952784588
0.6360087892309668,0.689232682525234,0.5091459892651986,0.5780297732771357,0.6457580261872918,0.5712852955916622,0.6689352798256445,0.41612242041703984,0.4585090534287388,0.5365902283885264,0.6408601713413846,0.5569015665887229,0.4938705066692557,0.7021514292149185,0.46200781884515785,0.5182890031608973,0.554182575848214,-0.11285362835686148
0.7121483330010658,0.6048122093356179,0.2896461146532561,0.5772607570595328,0.6034387342625449,0.32295762390794697,0.48524739597799543,0.3103059898341298,0.2930805223381565,0.5868716699300833,0.7321680546524008,0.5472968782403513,0.5649358207780297,0.7516491566926249,0.5931604858521212,0.47242532694226247,0.5260641173096535,0.31779323374173873
0.7013154669392752,0.6653327674220066,0.6279399492449022,0.6478728946207144,0.14310298676062097,0.6119160846831568,0.6756824957675289,0.5981959733770532,0.564803170843365,0.6798405503884324,0.7167753036404968,0.5987303426950014,0.6290891799128513,0.6721356523261706,0.5394930849367123,0.5748968600245336,0.5069017842752013,-0.12900404360428797
0.7336353041583727,0.35130542373482204,0.7066223430273385,0.6606127478770365,0.31559146677073235,0.5318173527562587,0.6919571555997868,0.31922034455455756,0.5808974110791203,0.2054625064750229,0.7219317172166966,0.506503873404208,0.6718485421357152,0.7087898905196865,0.2768245752948204,0.33770013888148553,0.5295772976776908,0.09323278211985365
0.7264950823692722,0.6300944785111902,0.3766016389976291,0.7181316842322364,0.6190035596044242,0.3915924448171726,0.5776757951147653,0.47722055710094013,0.3907046107924367,0.6450447620664281,0.6003550773767126,0.6441552190370421,0.48872968839531955,0.6152279962997986,0.5000173232098433,0.4540797502609897,0.45712265701439714,0.20092537978054245
0.7313670645236154,0.3577029564303924,0.6719900730016635,0.6816363256460534,0.24076235556945652,0.6514902184833105,0.6288180143713498,0.48766497484536475,0.5381753245521133,0.6085627573611522,0.7256895529620444,0.5112601391265627,0.5815034158513708,0.7016010523067094,0.39195184607414885,0.043285482044876616,0.5267710625888968,-0.15627540701898573
0.5852356185004403,0.6074025133055421,0.311950425587176,0.4986809477127374,0.5702470573129087,0.35936301757119093,0.5890853430505469,0.32343504062431094,0.30909208764461743,0.5876712394656016,0.6874867705221135,0.581164994622032,0.22369601584381033,0.6994586697983164,0.6233222167640372,0.5945582393397455,0.7354835390148609,0.08621570221783517
0.7236206268666341,0.6680770030455639,0.6158112708872021,0.7017781194924517,0.6201993906770471,0.5938848657573855,0.6807734505371716,0.6436143960560392,0.4873605952481297,0.6756372475882816,0.6766702275421338,0.5744327203969861,0.23793255923553733,0.6548862941530296,0.5029708059698863,0.6247567432728303,0.4516607985552758,0.015578773063435192
0.6609734065810291,0.6613810292932798,0.6073114168878992,0.6763276936852527,0.6227593319166803,0.6406134757633469,0.5115776437973496,0.5069208778235321,0.5058638360194964,0.5926345769500347,0.687375533797329,0.5723004918174577,0.3283047551214556,0.6657292418172056,0.6209070925998376,0.5855987705952049,0.7977369078852936,0.13213604255146225
0.6391678788317,0.7224105507668643,0.6398868036311562,0.5528789797134999,0.697346888637812,0.6583608097827969,0.6576105832384014,0.4679187954784436,0.5372631576409239,0.6366526586460711,0.7380785997681277,0.6397113278627956,0.47877391892287563,0.7288096088262417,0.5225239433345865,0.5319236959170394,0.6904393553411121,0.1643973807924795
0.6967031861606083,0.5880643039629392,0.5478635824220675,0.7048002555049626,0.6988764767921787,0.5180175084576999,0.6376810392858616,0.4157386002214051,0.46363178626147805,0.6286782969560143,0.7294004089689362,0.6163936494591972,0.5006611121698584,0.6306356192777409,0.5398609166844668,0.4944967885498863,0.7367504171950244,-0.12433525529439961
