5_LOC,5_FFA,5_A1,5_EVC,6_LOC,6_FFA,6_A1,6_EVC,7_LOC,7_FFA,7_A1,7_EVC,18_LOC,18_FFA,18_A1,18_EVC
0.14049134075105096,0.2689891546045162,0.08177283109334638,0.029724677051366055,0.12231517602760422,-0.02978969597742357,0.3038682478639826,0.04617712334866123,0.03815158760129104,0.1812967254820311,0.22668030448642504,0.2725910100644719,0.23789152701664504,-0.022171609339064008,0.009181658134020767,0.2450258296748405
0.005539505450323959,0.26076129305325507,0.10321131625398557,0.266733301014246,-0.13868174456791257,0.05998057226223465,0.24592548930361774,-0.23313867874108768,-0.015087707520163335,0.07731215005419675,0.2655534348755778,0.21798464725914396,0.24953548717134194,0.04883409833084673,0.18660422503333654,0.28697141625766187
0.01800833748179813,0.20656550220384512,-0.04082344730494483,-0.20092722392600698,-0.042301173333987536,-0.02062198231966745,0.2328637729653676,-0.15836483989607872,-0.07996556082108858,0.09425716347590826,0.30682687303780515,0.13324634528184343,0.2829198161271594,0.14148841997204092,0.1874261739674893,0.2645305197686874
0.02919265379967924,0.20544927408011313,-0.06679099046208939,0.24086338204650393,-0.07101228340631426,-0.17466975695325326,0.22198161842896041,-0.24586767110503022,-0.07772453718383432,0.09593214830873802,0.2553750601437374,0.14321549727871422,0.23489874126193516,0.20126106262918045,0.0687135393891218,0.24345427144780094
0.07802892340190219,0.2645162191642305,0.07054227019461627,0.23404240334171927,-0.06479117366872994,-0.06338439980046885,0.14431323700888699,-0.000733882920277526,-0.16584668032091707,0.10085171797177074,0.26868294676068544,0.3514845580920931,0.2769089620539016,0.17604604355055434,0.18294480489513087,0.3065042217323515
-0.11437607819589285,0.06648115646331934,-0.12215695479983642,-0.21020450224115567,0.01146560267202485,-0.026454597107663926,0.10947191922792451,-0.15735427391469803,0.00010097104373073956,0.09883006428641886,0.009047386672359067,0.10107674096106209,0.2511772478783272,0.20017444452345678,0.23221024100593793,0.29888816888048536
0.22988253480421322,0.3090046811489204,-0.052110319348787806,0.4238866482762485,-0.057238055164244434,-0.11690765013633872,0.2045901822720786,0.11655310994961673,0.0590523183812916,0.02186510003018995,0.16538590076657714,0.21396661678194973,0.3325736403839532,0.20625419165293235,0.1542421108727014,0.27657201851035057
0.032978894373074226,-0.05196300069709568,0.015095115920785582,0.0957507383631735,0.0231722852952707,-0.008540652690698394,0.02923530154801894,-0.11747903171437118,-0.0574618473899524,0.14200054345995541,0.257752531863242,0.07523730346787671,0.2915998615367086,0.1234543339251574,0.08848536815146676,0.2553793802162951
0.03324084622261104,0.3135248689545102,0.02233282821079607,0.31744032524728216,0.024659761337382118,-0.074287205613758,0.3034425088091466,-0.20981571456013032,0.032985245760264806,0.19549315960278238,0.1590419542337877,0.3345955398496474,0.3333929052782465,0.08570496771594695,0.19983647000651483,0.26696841642612157
-0.040321145666343455,0.29307973737819104,-0.01775435563799789,0.243395666896989,-0.008282698446787274,-0.1213214382477617,0.2933707797862229,-0.12998177000879077,0.033750783447174366,0.1333497291431,0.12963161520818106,0.3041798135991599,0.28964630202539565,0.024750688345623766,0.17508381197270323,0.2399677628010572
