5_LOC,5_FFA,5_A1,5_EVC,6_LOC,6_FFA,6_A1,6_EVC,7_LOC,7_FFA,7_A1,7_EVC,18_LOC,18_FFA,18_A1,18_EVC
0.04659137625820025,-0.15010088546973788,-0.12354723377104215,0.012894217355217237,-0.11734111441923148,-0.02080609569903793,0.033123566846159656,-0.025748048798781273,0.13015272227919178,0.23541272788789724,0.12303140561606798,-0.04042561612585834,0.1595599235964589,0.3386138479151656,0.22626635428846495,-0.0049395479091201445
0.27388142789422276,-0.15022029122143868,0.0444317037453064,0.06733600952554636,-0.008474691751640173,-0.00947502256833823,-0.03330158853756136,0.07368802745669056,-0.07325249031257461,-0.055366802308454505,0.028776303167554078,-0.3084146742663026,0.07550770103172429,0.3132674047980722,0.053026933781602864,0.02440906452928346
0.1658987168547556,0.08231966308014914,0.12816035510609775,0.12521926360781727,0.010572399564221298,-0.12607994691361984,-0.017503143845744123,0.0782276266118002,0.0016065122329417814,0.1909570864543434,0.05053201875871938,0.05756646285114126,0.17135550844079794,0.3614682176644489,0.1645985134735984,0.028823305387205442
0.1812109668497231,0.1989592437240913,-0.02093735853492281,-0.0510318148261911,-0.16859955964295886,-0.16564246424261128,-0.040754397358603256,-0.027350196500525698,-0.14349311211594173,-0.011848144445649626,0.08311502034681559,-0.3186122454149545,0.10798005293517071,0.36724256239986475,0.17161790329902707,-0.20589874831126176
0.22943875511438777,0.09378734133304654,0.0901453692399968,-0.0957584466649799,0.06632973392856906,0.10101098168203054,-0.06915454646476857,-0.018687378361699643,-0.14904961345863074,0.25250515689768194,0.0773150754402484,0.039996643739808074,0.10625966234708098,0.33393331868998327,0.1676903349339166,0.1056596477332811
0.029294296314469538,0.06844020883743493,0.11351114050428157,0.004401562860382815,0.031464023000433,0.24046901408214522,0.09577936289071202,0.06007406018272454,0.1137567147585424,0.18322121225461488,0.07598288667954368,0.05995176512434819,0.24174219209905115,0.330026361607652,0.12359202115143676,0.23202881042678764
0.019958793351964987,0.11246595052853559,0.1538309558595424,-0.09195506196102546,-0.2021156852983098,0.07270992451358324,0.07456579853515999,-0.04021360991372166,0.0178852992059347,0.12987801800364554,0.13097437007486534,0.007869751933107322,0.04556651968731741,0.3107331065104074,0.07853517366547877,-0.29163848147995863
0.1495101445954486,-0.202883249593423,-0.07189652097385443,0.14045353282073286,0.07612775182298184,-0.021667201197853286,-0.03655991671546803,0.074996391110154,-0.10008277115503529,0.006602464692023385,0.13775973534146568,0.069772828814382,0.11387836861948722,0.2399362756442689,0.08251003904846228,0.14716833364260426
0.14760080917602567,-0.02406754545819363,-0.13418245296982387,0.19277438475214667,-0.36228377719827254,0.03675958599343017,0.09667819444511538,-0.03557097617561017,0.11348544262165344,0.20649176262129595,0.15659618585699905,0.04703761488980531,0.1703169730036069,0.3787487903141027,0.06148171251979333,-0.23751089054424498
-0.027407769765224528,0.10939785568696664,0.08241874250197286,0.10205891536547305,-0.1144085104018189,0.005183666895169983,-0.04714003740804785,-0.026763583411933016,0.06740515196798444,-0.06292220592876062,0.10366750967415284,4.287788234175194e-05,0.12928406133722886,0.3530022663802004,0.1996092761754049,0.17564311067341093
0.02842431462011579,0.004516063844193647,0.07571711588750643,0.0316888638188578,0.004352986522318555,-0.07149105098028327,-0.10902916365562246,0.020941823402292267,0.13749261553600986,0.22393933320066325,0.048569013527428435,0.03574587437074679,0.11825228319577794,0.31791712406330985,0.08197662856419338,0.02820128370431508
0.023810855615268987,0.014740203171603298,0.05529234524944416,0.04343042586454002,0.00842454336076735,-0.012838255542026205,0.03720218885009543,0.041135903313338745,0.16394285970661995,-0.03036283270903491,0.1515293599203834,0.05558976776426717,0.07746418695277178,0.33997286652129155,0.13817651657939867,0.22194304831145623
0.20482990907364165,-0.0806452208778138,-0.07295125346915413,-0.016150816565874006,-0.08055758638985025,-0.1313627226349043,0.00478987300405254,0.10833339864801153,0.16133767790813439,0.2290867091454658,0.07129740812601204,0.09757061263847937,0.07060098548469051,0.2737887619724244,0.17411992112083047,-0.08599387955722017
0.028727490623880927,0.1121010589258514,0.04578583335004238,0.059552710361516555,-0.033226262393451965,0.08325136226075286,-0.06077400710654596,0.04787255668179703,0.02397178462294277,0.21164089926960855,0.15450421289955718,0.016632551229099835,0.052523651203152055,0.3483393082290702,0.11840858801468261,0.21811823220538973
