infant_LOC,infant_FFA,infant_A1,infant_EVC,infant_lLOC,infant_lFFA,infant_lA1,infant_lEVC,infant_rLOC,infant_rFFA,infant_rA1,infant_rEVC,adult_LOC,adult_FFA,adult_A1,adult_EVC,adult_lLOC,adult_lFFA,adult_lA1,adult_lEVC,adult_rLOC,adult_rFFA,adult_rA1,adult_rEVC
0.3214950183474378,-0.026628058803257873,-0.29412112018064984,0.21324353553264858,0.2978514984595697,0.28055355020899325,-0.14354685567817652,0.2589060743167736,0.04595456296606494,-0.021543848197394442,-0.39900267187305716,0.17445897298463503,-0.3517402085066059,-0.10757888726615358,0.08919561470099988,0.30555957234837783,-0.35101555477607504,-0.12499914451148245,0.1156825456651751,0.2033547725009145,-0.020070369941223815,-0.14359050070234794,0.04276579993243476,0.4847573522653488
-0.21145345067927604,0.031247647072507004,-0.0960511836906754,0.22202527095723495,-0.06002712816920752,-0.0907823318381431,0.38092018041965603,0.014084874533400758,-0.2870078470771965,0.1736766220700967,-0.2206148271123564,0.03375984788524676,-0.1590580133292394,-0.13305039832392443,0.022399855398711796,0.39349948858938166,-0.12944421024075775,-0.1130692039709589,-0.010573285981048258,0.04504644690741875,-0.165990774300048,-0.16718417906893318,0.03933317618446039,0.3497715994047811
0.4179305936748242,0.421382357939875,-0.20327120320566597,0.4603726092447139,0.07019150742026527,0.40723527885520855,-0.2884439788110182,0.4103186724591581,-0.04472401580810002,0.20657237471536316,0.013708235212064327,0.04470641268996638,-0.16874370857620064,-0.20106374038019872,-0.033126812858985506,0.30730328701489484,-0.16136541273119615,-0.03880122533377063,-0.08924803463009696,0.23184248738323307,-0.14076483595005274,-0.16809287357141828,0.04190179690999455,0.30091626469769706
-0.16207430157614056,0.09246226158298884,-0.06693444014558445,0.34095612119088176,0.23936550691148167,0.3401325166199888,0.178254319990795,0.35325647454628306,-0.16372049499937263,0.19446143394047022,0.005046420726777835,0.32266244331107496,-0.2682566584738311,-0.13765679856703045,-0.08140832364156528,0.3643735320019537,-0.2952175659083455,-0.04165255809096466,-0.055487587287650145,0.35315803267980694,-0.24793790142193536,-0.22611492849620943,-0.10937907554782043,0.32896494260435405
0.1705335067196704,0.4277066120923314,0.3091297470244385,0.30925698692330167,0.24006242066461156,0.3765342052786901,0.5100744477721537,0.3273010172393004,0.11528295936178476,0.41160645727051737,-0.12728901326120576,0.42490710226503164,-0.26590121015672974,-0.14705259160959214,0.11134088917532216,0.2317906500154408,-0.2536035933406823,-0.13758304915318412,-0.0671569806326727,0.18859339171353298,-0.25186537611707827,-0.14789065844467944,0.1167555888409699,0.21306906509867643
0.32219875510764323,0.27469987422804654,-0.07725738902519581,0.34317865280577853,0.265455590524811,0.2044547972969051,0.2276081277284818,0.32778999417907856,0.3822887027889533,0.2695420699122612,-0.15936832954397534,0.34977629364742435,-0.1896516852896501,-0.23104702194708754,0.05586462895641721,0.42656712842575706,-0.23060934744768308,-0.21371969734796706,0.0700956839738482,0.35435747023265324,-0.1331483165550238,-0.23310954349933866,0.03151792724519005,0.4346380335647382
0.3016588532867299,0.22347660521449236,0.07080170489687279,0.3622455586318634,0.171938548996,0.25343582289634614,0.2673315508990752,0.18988121675352598,0.051679263260204666,-0.08527378533859523,-0.05083052466842265,-0.19558563699485504,-0.15252870160114845,-0.19071431306134046,0.13889107979995735,0.321884989687078,-0.15892293541429098,-0.0937651867234987,0.12043334089405619,0.30069353021129064,-0.1587802339461809,-0.28601539986641866,0.15945849180994526,0.2888595263947417
-0.31515406720203243,0.324498034258621,0.09040852070155744,-0.003056163017327515,-0.25607956330528453,0.357977793603135,0.3650799861446713,0.2627477499951689,-0.35003479404286775,0.4621314378441681,-0.02356322814803562,-0.018955690057735508,-0.15227294994017138,-0.1869239414634803,0.017129677861847274,0.39847541011273535,-0.2024798283242196,-0.07332994208419212,-0.2890957604989831,0.34226196484547444,-0.10992306532103976,-0.12657835472709925,0.008465883993096513,0.4092524523951674
-0.10597279688535571,0.010715586891336254,0.17015273649018886,0.3573933521131011,0.13713044443101985,0.40479122706929727,0.3555811867632167,0.3295719355455155,0.1816588662658648,-0.12561992342941355,-0.1861610110216747,0.3554040012108883,-0.09330096345152952,-0.18616400895210383,-0.1827331326974806,0.4156930161712776,-0.106041979132799,-0.1989668766975727,-0.18911253138294162,0.2962808092060967,-0.08879008188879338,-0.15014753656177543,-0.1713242137899119,0.35856593727455893
0.36366735312811954,0.21274026512831246,-0.2625313859725353,0.30051578180179883,0.15720756878338937,0.042223599742829285,-0.003101723740248115,0.21155998730230974,0.04917419411036361,0.28065861941028586,-0.291286075400218,0.30212770771877634,-0.3054888447493521,-0.23172048262391953,0.14436970384304162,0.4183726932205874,-0.2594999169295964,-0.2731335215230413,-0.475385649809577,0.2966696908295601,-0.29236878526581656,-0.21605094413027173,0.22981685606134508,0.485130547597002
