infant_LOC,infant_FFA,infant_A1,infant_EVC,infant_lLOC,infant_lFFA,infant_lA1,infant_lEVC,infant_rLOC,infant_rFFA,infant_rA1,infant_rEVC,adult_LOC,adult_FFA,adult_A1,adult_EVC,adult_lLOC,adult_lFFA,adult_lA1,adult_lEVC,adult_rLOC,adult_rFFA,adult_rA1,adult_rEVC
0.02471843488146353,-0.012845175233461611,-0.09623256542996736,-0.11518836410943806,0.0414439251455096,0.13382002672702514,0.0637088857238799,-0.17743317910575168,-0.17946304937170623,0.1621086248750634,-0.09545216869886426,-0.07327336032509374,0.5445948190521177,0.33565997811254444,0.16892611080694894,0.2729777462908171,0.5155192823301903,0.49613602143816404,0.15187118176248726,0.2433461243103624,0.053083667765866,0.31103189641936574,0.13255226408920107,0.3833065137573044
0.02274494111536689,-0.0075536093206017875,0.0027861814689319926,-0.28071876842875704,0.12146223944584196,0.09511215496252567,-0.13708923240641374,-0.3194338472710736,-0.10138646382733629,-0.07601191277470355,0.0669274152809332,-0.21337206842414078,0.34959915530557667,0.42521555109974524,0.07504461916067018,0.44376503077105567,0.4366918791051302,0.42802814073098405,0.10483941225365428,0.45653768652970045,0.03765059965519642,0.39050198744198483,0.0861815955741428,0.606677361051101
0.09060542102028528,-0.13262524902943668,-0.02641595688893468,-0.12140325658616917,0.20448366095326673,-0.0844955854741515,-0.07099843762406097,-0.24795582185159137,-0.42624690610173804,-0.24780402934848736,0.19378984913488845,-0.14851921012118618,0.4923678751862207,0.2995831168994953,0.03427314129428009,0.27203932630978295,0.39177972458841837,0.4782517425982483,0.0441690676452982,0.23889291554468658,0.05445265093171936,0.3147021888488254,0.012161926234689133,0.40565010240719596
-0.1782436908712388,0.02480606270644349,-0.028553585619096617,-0.027511039409228416,0.2124143599751159,-0.053517327010092014,0.061150253465355915,-0.05451619239077728,-0.24177416055905948,0.04082763214136013,-0.19694678276907399,-0.19006243394444222,0.2524281487499366,0.37888883520837013,0.13957218588227543,0.32651868573349285,0.38134723794757225,0.29383782336362824,0.15748520155583146,0.34402208565808934,0.08855010172011131,0.3659409210772584,-0.02030265996621075,0.1780359721209272
0.0585272964457302,0.020710252013203225,0.08459273165493011,-0.2376598882365463,0.14629933761508523,0.0006508738806480577,0.07410367782814704,-0.26704526113999605,0.06743586426093633,-0.03208285148949151,0.1697813629541634,-0.3342390278404999,0.4461252947694485,0.37937565333522805,-0.035489801134357596,0.3146374620265048,0.3401787049886138,0.5174939775226596,0.34019529447895386,0.2580608986374632,0.13829940434459603,0.26190233338471713,-0.13722383332603616,0.3846007197686889
-0.0019090329903922688,-0.2471156781819792,-0.24059917326120878,-0.036079174810414824,0.32865530765926987,-0.12940356740215975,-0.2735471546867039,-0.033470603330400625,-0.14970853510985924,-0.27958433810241623,0.11120012494685695,-0.0830387107185994,0.5398868132218863,0.5904127232071419,-0.051799252339003,0.3050885804453026,0.3798998005391663,0.5962545087863625,-0.0065520930469190174,0.3433564696308882,0.23530119062317034,0.30043618428217084,-0.12197584179836873,0.4272213883053219
-0.14144331091482532,0.01423832196847577,-0.051155599248222494,0.04054008914475524,0.10918205375095176,-0.14661164303390098,0.07155543073983993,0.03144675815531911,-0.19968424532621637,-0.009652214286893987,0.002670772268961105,0.06138815729269918,0.48915726590427755,0.3943465325476622,0.03722281411357331,0.34965689004745526,0.4410534004394423,0.38999758176953453,0.006166178299711493,0.376026934442362,0.11389538715844635,0.25353497207724907,0.10019182706905189,0.2155561599082052
0.15257837811916267,-0.006825200526887004,0.06638166389646183,-0.021411779033084236,0.22959061982404577,0.17560109048846828,0.15219661188886302,-0.11085041977342097,0.14573182244535315,0.08354454842444467,0.16070488506243416,0.013545573567641842,0.550995495638019,0.34643305019869364,0.07551923822695225,0.3431529199660122,0.4585152617677559,0.33898087153237155,0.11806135308825828,0.32656537543160524,0.1261030662011321,0.3285808946884431,-0.03811612791987982,0.4620568740325788
-0.12651700159783794,-0.1871601559473185,-0.1103988247729425,-0.2731444518970908,0.10309274428281147,0.09859425936924335,-0.09414837441557217,-0.21478114410596413,-0.06014493669771411,-0.2516017765116575,-0.18959753195376103,-0.2719095899605237,0.34257489805452496,0.37003747577716883,0.2150919001199916,0.4178852652070828,0.4326437079619449,0.33079852943440696,0.21045880952333793,0.4409742656300319,0.12982324062655398,0.2909922338632708,0.13757289913527335,0.5150128859538169
0.08223466893874021,-0.0752316794288615,-0.4094963901747984,-0.07614452161866389,0.06665098479934611,-0.1642056900480588,-0.23880315072364344,-0.05017987488669645,-0.3529424908288859,0.02587903526129194,-0.3841495425685961,-0.09378308565086414,0.39584125579816143,0.40419078731670033,0.1215458285433714,0.38681784552884735,0.5522141665593158,0.56115807481952,0.11502062566703902,0.24718168983853145,0.07321048760255988,0.3519320065295123,0.0398682282399153,0.5011692848509597
