infant_FFA,infant_A1,infant_EVC,adult_FFA,adult_A1,adult_EVC
0.32385121088889024,0.19976588056581732,0.3721238646595757,0.2096922240874463,0.3703902967420884,0.15466059002169164
0.5177764496370991,-0.035283457730692,0.45975014077022747,-0.39268071707106705,0.23033922702025367,0.36171655929966523
0.26181742919510087,0.136078231476142,0.49673617427539035,0.12446978492690183,0.5447501399598254,0.05081330766097614
0.4822353345894892,0.09242599347688966,0.4385098524026222,0.35348001976255633,0.30421274147233973,0.15932687336012455
0.4670129049878867,0.12645433279113338,0.557041673211516,0.28212209142649813,0.5466933176403496,0.36785070593414404
0.4161544137652327,0.1460486840166697,0.4868155649321996,0.36578500215103926,0.5071830804276424,0.24462544350891363
0.44070212952058174,-0.271296757226481,0.2824551452373164,0.41519952526042203,0.4805499843888803,0.3124219227682118
0.343780683924665,-0.2653457474313264,0.5312932827587763,-0.40082732627842343,0.38000075910153824,0.33847636517254875
0.2692354165706064,-0.29027551769097015,0.28663033996347553,0.3301797209220858,0.2575941600454358,0.1932060196349767
0.24637486637349493,-0.40691120478614917,0.47007504811198914,0.16426153147617195,0.5197838045864118,0.3717362661957238
0.22919721280311411,-0.028353473850306912,0.474244087985746,0.23555567694265275,0.5387702249195429,0.2808906306152144
0.3779850371400739,0.08686906212065401,0.3528082601840834,0.1662487657018451,0.3349307321081264,0.3492843610865482
0.4821525024351766,-0.2063554955530863,0.4711174554907923,0.3966019385937356,0.5781992081827607,0.2484487681153377
0.41753081038110496,-0.38332599150914143,0.3988419535008116,0.38751876665724816,0.5367560691742262,0.1566941340487723
0.32031770953012206,-0.3844540917667861,0.4561698091410278,-0.43729993057442335,0.02382906971808855,0.2962823067939364
0.4302263610248993,-0.36121646029842563,0.40836629157537885,0.2528695807794984,0.5308387751961419,0.2806885285221188
0.24205120681537062,-0.01249888047373214,0.29529138520315784,0.37927579697040104,0.5725361029916054,0.09787852628549706
0.3119936793935577,0.1835065916580395,0.4169725309949385,0.3709136977369555,0.45389717310288724,0.3018047107507338
0.5135622003203942,0.025743165060600454,0.3070478344669806,-0.4382413248293258,0.38108840661607557,-0.009182783456345628
0.42999784668209495,-0.006165542848887991,0.4206240128688266,-0.407821142325254,0.518450479571251,0.18531655985174372
0.3975270645230531,0.08984574825604774,0.3625098571094776,0.13316537599772854,0.4992242411164671,0.2732917963692021
0.263121375158507,-0.04172341628873344,0.5042656959525298,-0.395476895098235,0.5666794418375609,0.1931735758352673
0.4602368612050323,0.03865172690522671,0.4459309407851658,0.3897112789965396,0.3494755083688137,0.10670853142259792
0.3725818695479194,0.116432762093247,0.45703976053210527,0.2025952504162291,0.5488308916920117,-0.22641673540145543
0.40577668474352047,0.1838413289419781,0.35068862094279796,0.3223643879821312,0.56060277526604,0.05603614526953231
0.43886665664039903,0.0552338932316778,0.503267057237487,0.24152037079552424,0.5431133336851868,0.135773525468341
0.20122329025631808,0.13190839507810653,0.3365781595222458,0.04526279008788982,0.5252782270427105,0.31448821583932296
0.480631893186021,-0.37559188104015,0.4972448117892406,0.4306232373307058,0.48502600484666886,0.386785300465493
0.3600713529388991,0.15093143565767372,0.5076413332575161,0.2027402707443948,0.5374067440824943,0.3835541980852809
0.4179292068897194,0.014461444007593555,0.4179356899192118,0.0011001505762959635,0.31967139680852386,0.16526003691871305
0.16070636672164512,-0.024791006931324373,0.4787292602835115,0.40305002450532906,0.48125289195241366,0.1298659905488561
0.43138320508849853,-0.009274390963529269,0.4115319181074476,-0.4126877451919474,0.35045274996827647,0.16876564009793638
0.5110772060339995,-0.03395271259874875,-0.15007520434332397,0.2871491184111257,0.515894689961076,0.2711900244840004
0.49762891914670065,0.034914582463897226,0.5178294299035862,-0.4024944547286187,0.5346521417895236,0.2109208515532032
0.3526493669891474,0.00970495564036404,0.4335406865006072,0.4262563097825498,0.5174598644416595,0.1314832194671175
0.27995124264445426,-0.2746850237449406,0.43163183716847986,0.4045064406432898,0.4871782581278382,0.21535968885768966
0.41678973703487426,-0.03321886351111516,0.44224773403142875,-0.39184817971730757,0.26493580363771996,0.06871090497833772
0.44219870769356473,-0.2874588264850553,0.4711919524212898,0.23433124506871633,0.4947388985980621,0.28161356927099057
0.45814374598484586,-0.2563667359262758,0.3175947295636017,-0.3851912988607736,0.3897011905714326,0.29448001382338496
0.2273289302236024,0.12858373526372852,0.41895289856430906,0.13624035871646106,0.496901645085415,0.14737881803403036
0.4121262609131959,-0.04037389050432512,0.49207151121299897,0.34980128950282613,0.5303410405914846,0.15120484180327337
0.4541738135406279,-0.13097831315597822,0.43714175166935704,0.40931479159618767,0.5428804709547765,0.1138824792180186
0.4672858195985693,0.021771151572093195,0.32968727633236994,0.16419562249065406,0.5343314472408721,0.33894779701169486
0.4080541805426048,-0.09630672300278419,0.3696726459630614,-0.004455238850274296,0.3070920851740611,0.32772508364988584
0.3735184334213708,-0.28642485681441293,0.4670538710182667,-0.021018181939405592,0.32513526548590427,0.038186906030650544
0.44518319334504775,-0.1079049336228455,0.34170508804575733,-0.40940948016236234,0.30489700357162136,0.13012784786692916
0.5046175143587649,-0.2673989540098627,0.5382009585939254,0.3684041214747146,0.38906646967159153,0.21507086148544155
0.38596975056197125,-0.027600482191281625,0.5357513221969477,0.03380522852772005,0.515349637963492,0.22798318866087813
0.4277783827396281,0.005075244686340213,0.4466554611277216,0.10270250995563561,0.5468332439978107,0.1330026832136201
0.48738494034544644,0.3001573776698162,0.42966170510062174,0.3732127059275683,0.3795283218521975,0.0669218337195101
