infant_LOC,infant_FFA,infant_A1,infant_EVC,infant_lLOC,infant_lFFA,infant_lA1,infant_lEVC,infant_rLOC,infant_rFFA,infant_rA1,infant_rEVC,adult_LOC,adult_FFA,adult_A1,adult_EVC,adult_lLOC,adult_lFFA,adult_lA1,adult_lEVC,adult_rLOC,adult_rFFA,adult_rA1,adult_rEVC
-0.09495675995669825,-0.0005369329973654857,-0.13347155386425644,0.15152370015081884,0.08928105971467505,0.17792586357926388,0.026745431184173322,0.08878463318180461,-0.10616010113630356,-0.2507049091361343,-0.2690307963730371,0.08190721190863966,0.3566522232843532,0.34472113235198365,0.14973845400624644,0.526517480579252,0.3093914141397526,0.2689759483023709,0.14172486370715215,0.44450595837396717,0.10341910495520996,0.16226614811973553,0.13504755365321952,0.5237360982947977
0.14233045522708426,0.03180499157542961,0.059306134484775924,0.2901339447754269,0.17798686596239205,0.10710484027630666,0.26839360663952516,-0.05541433931077456,0.019824833441037887,-0.04709514965069076,-0.24591933238689656,0.20914182185001928,0.3168513741516982,0.45847905341895734,0.19774708568779018,0.5908787468515428,0.3458440193957253,0.35841360631551084,0.2272245536190305,0.6385054438118498,0.24591640092805245,0.28109462791870704,0.12133566609906311,0.5616146695959491
0.06853874138768053,0.2425257528513407,0.08663959934076047,0.3107099677583331,0.11105454324925164,0.2081504850997672,0.037214111196092664,0.29347227758184957,0.05345297180443388,0.07026168997657131,0.04540017696680415,0.29700508746651166,0.375567556723187,0.30309570199216357,0.03148688927748056,0.47516090575773146,0.35244779374387775,0.3732794659478445,0.02995360392532688,0.5198112635285558,0.2573445785590444,0.3140994841471426,0.07725856535233883,0.464907573027403
-0.17617534068557023,0.18059841005299337,-0.007352604177041477,0.2268754556483792,0.20709589225516267,0.28523072958283263,0.08642351727362338,0.227403330780011,-0.013619869119546435,0.09063719575461092,-0.09835984013073991,0.22129270125842224,0.19960477009618724,0.4279584827353939,0.16524820007043514,0.4781489229657371,0.3374196594791797,0.3929378160879503,0.1585923214135646,0.4717107216758598,0.028762040754651788,0.3961609459664734,0.014219762813832554,0.48287039922022296
0.2728019855247703,0.3326476480964735,0.27679283779656827,0.309256986923299,0.21949229185974756,0.4101189258944352,0.4349541563636037,0.3273010172392978,-0.01963419942382319,0.4056365856039139,-0.0982682177366887,0.3704937860155716,0.3340987097617227,0.10042359845665744,0.03706291446613162,0.4921923818905133,0.3478354456784477,0.16232284222919793,0.14953729396122636,0.5251130687961696,0.18496529445170526,-0.001181532437260699,-0.06447181869487785,0.5049307043109843
0.17373661645027114,0.2154531752176679,0.003886081830920006,0.18341088506263645,0.2638379171751677,0.3111772092235602,0.16612074549106187,0.2384059251855822,0.1192144213628253,0.14797967042198665,-0.08669803972861159,0.27924888453627195,0.49139579268478656,0.39030543057622996,0.11434319964178921,0.5675302764033525,0.35400099537670937,0.3589361471148026,0.08205599229252869,0.6963156233315713,0.21515109677400127,0.3360675480671836,0.05697655865908459,0.5966888103817338
-0.029117594308678163,0.14193964905100045,0.035937270994556084,0.23384946243239618,0.07421388087090486,0.11583671233851131,0.26733155089907623,0.22886013760588186,0.027303031532921077,0.03209640957157669,0.2544388496064429,0.23720140577371887,0.32082666876491767,0.27958617856112206,0.038901294013688914,0.4805929225969414,0.47672210704671814,0.4408601254439468,-0.010742146534309098,0.566843311799676,0.1232030708192543,0.13987356781712515,0.03196351130442031,0.5638672772125382
0.30468916511733557,0.434741065159011,0.14536483179930787,-0.1640624504142752,0.23025170997681446,0.3298104832056755,0.3990701794178235,-0.18688033066458912,-0.01556939777602773,0.3458518612401501,-0.13832748491600655,0.43066026095886634,0.21033138000096058,0.32808287036410805,0.13084119440541025,0.5627356683362943,0.18694954176610712,0.27725338873676925,0.09950923739792505,0.5877032873649536,0.3221347405321015,0.1251903301842365,0.15496856116111138,0.5222984025381505
-0.08701237535147628,0.16677574922911126,0.06683019556780323,0.28223256495448046,0.07842370925689184,0.2813161973403686,0.24279707916268684,0.2403248480259507,0.11748160442639786,-0.10402619396577918,-0.009636569666742513,-0.1996870767229954,0.37648993299572503,0.3724190521463865,-0.01115927288907205,0.4760521252346669,0.3627146177042063,0.09182831250071263,0.08422779831550928,0.6078974982985992,0.33330440111588416,0.20347012069942805,-0.06351456113793903,0.5074273030435866
0.2214645597715436,0.35790792191989207,-0.13572857364579807,0.23690024118231268,0.15996914326610795,0.1894565142477613,-0.03770752759786577,0.133202464037727,0.2393526257933033,0.39386710009179815,-0.3488268056984928,0.2388018543547048,0.16496888435846005,0.22388138820848827,-0.0020650513970723603,0.6038142562080911,0.34805729515392575,0.24386329012523764,0.022823844232467392,0.5991661398067545,0.03154805378840187,0.15682644014151606,-0.11005268052033898,0.5744235188762393
