5_LOC,5_FFA,5_A1,5_EVC,6_LOC,6_FFA,6_A1,6_EVC,7_LOC,7_FFA,7_A1,7_EVC,18_LOC,18_FFA,18_A1,18_EVC
0.039235864210232646,0.2731526681784674,-0.12279831305837147,0.18891824382060576,-0.0016297806277992058,0.022652531332048267,0.12294386262188925,0.128171291505695,0.018396035932637306,0.02776520805630048,0.2293447032131949,0.36609284154773486,0.08458995158857086,-0.22349944248339357,0.1865714389635461,0.32435752375052407
-0.07912917748375033,0.2449461060676535,0.05767591885795227,0.3610858530011095,0.015428908613018627,-0.06779844710954529,0.025973675111354275,0.12684914309574769,0.017098818718037943,0.13711303463947608,0.14628121679911224,0.34330792696572476,0.07747218042668194,0.09876038614696304,0.18671640624846306,0.3587358080713584
0.06446242734185743,0.08322614869073075,0.10904371546285391,0.28253821309306937,0.13595499758559862,-0.021575199538274602,0.12732055559850036,-0.029689910306315327,0.1891041830755503,0.03786540641657913,0.1733234071148923,0.26781950646932784,0.03330767281735861,0.18796251324726063,0.19543309819080482,0.34764626778209573
0.12377368242484955,0.1621406457192154,0.0844759502616125,0.23724049711483322,-0.10077739435112533,0.0606779912512544,0.11759440926026056,0.051726737522424106,-0.09678165034183157,0.2677562569346046,0.17251493159836914,0.3345122616904463,0.054562518317470436,0.2985188025867151,0.11979546171630862,0.3341293415805245
0.006996920515137402,0.1912584848768252,0.14152594104920713,0.329769230323427,0.17689790779354242,-0.041804763961790226,0.07963567672433684,0.11062954267378179,-0.010152863807950427,0.1325890068216149,0.15282870541643162,0.41631648221644013,-0.006006553072521869,0.20833871625179873,0.2071326372499555,0.36340443768987457
-0.20701547353936245,0.018788246958677018,0.08735220382365814,-0.1735675418922703,-0.14574820785181128,0.13766377993285242,0.09316641619298247,0.07188506061880501,0.017510013388891,0.07182021049049105,0.18557967721068527,0.3336847855264557,0.15429388141638056,0.284680618257721,0.1630873732073502,0.3316285715902864
0.07606740381844329,0.23167130449895548,0.09115287103090618,0.5003662369162705,-0.18243570984681357,-0.24950684087892594,0.1113643315087822,0.02294139842206993,-0.07113989105592879,0.20319897807026704,-0.11428174349669806,0.43796921971576425,-0.019218797758337597,0.15028599334144288,0.1528283190006096,0.21865116594198625
-0.06404192807486596,0.07293153327901147,0.14146023071118485,0.18697804140617985,-0.014676202309014234,0.10640692879845569,0.024697607324322402,0.03477116703008361,-0.1015458274963302,0.04539416036486513,0.1842676801504769,0.2633849908050868,0.07454033420902696,-0.1722665504223444,0.2060501210216648,0.32626511890853155
0.00275253688638181,-0.06607641974777767,0.084869228337554,0.3538634230044964,0.029760194379604546,0.20445123710080165,0.15491398841605886,-0.041970823987240086,0.03999165581144312,0.1019646243481758,0.0514426033131241,0.38477339653628384,0.1547461131022225,0.26898608708794425,0.08062334550233889,0.41469414314230413
-0.003968960839735955,0.2139516599263654,0.09349246245850253,0.2915019400561918,-0.113440912778294,-0.006408262373508744,0.06390707108659383,-0.06799074746466977,-0.11199789419411556,0.17669093495074434,0.087611468827211,0.1407466595983616,0.10494037098470961,0.24207200981330348,0.18618288327412094,0.3236973247919609
-0.15088746080960583,0.01563296292922813,0.13793268386789503,-0.0797228038324777,-0.10684267515617141,0.09585205154694607,0.11590576800837142,0.0622207944065771,-0.08316632854964319,0.036304543824909025,0.16649344094573887,0.23748611758186206,0.008454788245452871,0.242717230442069,0.07272221229292271,0.3973481706895042
-0.1957283801905214,0.056444138984359536,0.10940193397517563,0.2985548629540208,0.035253115237390234,0.06588875520376088,0.1122857837900321,0.11436012803988962,-0.06551164872173829,0.07597010703417478,-0.06469403499610864,0.32678766149035987,0.10795495469765133,0.22222574926786592,0.18077062547117723,0.2752330187647314
-0.09573655539562405,0.10213602193691909,0.0916564645457783,0.2354392915814773,0.002419184517302851,0.014286168170638165,0.12273121555567958,0.08787402288274639,-0.11824830180551606,0.16672215309673505,0.1489480963375779,0.2947846833389699,0.10356762408870816,-0.2137110021278096,0.20138175286325583,0.2971088012807461
-0.019520039162987876,0.2597298924497241,0.14072455413886475,0.324721979286958,0.14593042234652479,-0.10118948454431184,0.07888462216503714,0.16200619666999105,0.013628952704838136,0.07287312514202181,-0.04106849952970145,0.26142200445384467,0.05214130078073919,0.23764681417185768,0.2126078446919833,0.4063106154497452
-0.022613569934636923,0.21102194307173805,0.03131034160944987,0.36091599058046364,0.09605142340299935,-0.14220275174840924,0.061936810901639536,0.17062224395087533,-0.1631483038113694,0.08843343770518755,0.07760613366597746,0.3475430456088876,0.15023384565221098,0.14745084359175725,0.20156066020900776,0.3057852850263057
0.06782357698269631,0.18313544581301433,0.06741143539947748,0.027733547864593543,0.14898974872161827,0.036757590081754346,0.09336109945742638,0.08670105357197994,0.03789492625984089,0.09907680671578123,-0.029825884327793054,0.34634502568872677,0.1298548455048755,-0.18815033261778974,0.14981407374102007,0.3364320755008896
0.10882556245348185,0.142831801571708,0.15212947665144758,0.25240845449226046,-0.18708606391139046,0.01194305363777752,0.1289228209680978,0.23576017264421778,-0.008610891443188717,0.1651056078939157,0.1272569146877929,0.10089073326771494,-0.12890399225305782,0.2222126513768349,0.1364574358772832,0.3095806164101459
0.06643438567282298,0.15114814994110087,-0.1514894782107377,0.19666391760357987,0.12215702910623177,-0.023067631926140725,0.09562879458973982,0.08333767911049492,0.09580731958289163,0.14796535717436426,0.19737293288362434,0.2954751148156035,0.07340413002260535,0.10459976024879061,0.11981195055538887,0.29164370600345585
0.03782019110462683,0.1675822603718084,0.03230751121475167,0.22882591204985941,-0.11058238973767792,-0.011965047356010696,0.024184824059523505,0.011224236548567385,-0.011736093670165265,-0.005743702145908511,-0.0028270400142371144,0.3378612446267215,0.07661972620689474,0.20845507392808837,0.15845449900763436,0.30045360780144814
0.10002640637584673,0.2153524855321627,0.0858395644697111,0.2874862063471646,0.11824949045039138,0.05085955399977675,0.032643457205992196,0.18846649872472893,-0.15184659340151183,0.18250247300746525,0.08124837719966506,0.11196888710128841,0.0877567921333073,0.25119530590797445,0.1825122706385678,0.4010083444507836
-0.0530135720862775,0.03562444115939184,0.11730300599124044,0.0018003672201849525,0.17905834952552563,-0.061145414772442445,0.10236986903288955,0.05304414605061247,-0.07307542875007317,0.11572865967240697,0.1949921860751179,0.3247819152229243,0.03429010034334017,0.1688843526618413,0.20658798980588208,0.3138414221492527
0.04426546230750034,0.20403419456779176,0.028153917236934514,0.35234868542768916,-0.04989106605605747,0.07334275982884521,-0.025613095930394035,-0.15096438074031618,-0.12455537747185808,0.10798823416480594,0.05943140670550727,0.28672419358879314,0.019669171548640896,0.18969579329538022,0.12009478084805743,0.30802652887017584
-0.02779985128687808,0.2294978808331179,0.05179096196667582,0.28648916147483405,0.0007708775723588491,-0.019018734024181506,0.10243820575084793,0.09582542488383924,-0.01962727563796944,0.15005404485584192,0.12260078093160087,0.35867344361922754,0.029162627493225075,-0.01185474179492823,0.18079722660794595,0.30217848782658896
0.006224900819706142,0.24576266304389,0.07723438430247212,0.3057131777558373,0.0691911860903836,0.06402594810365213,0.012146521165875907,0.1528333537924401,-0.07892492902941237,-0.02717073506849411,-0.03941974656487396,0.36526798030658403,0.11100415960867757,0.23502359214517074,0.17414411893228782,0.3498020523659823
-0.07813920215287268,0.005189620939890342,0.15461657802724516,0.30153248908594255,0.11623526797699874,-0.07610808479180052,0.10451560943711666,-0.0564038552523042,-0.00103577752172615,0.06663738584387813,0.20292071803129885,0.36878170586720793,0.15622107671009083,0.0938912175834858,0.06346596420381247,0.3112540977813153
-0.16039930427817425,0.2486315190161555,0.17534040257107453,0.27928290952232876,0.08548039089749544,-0.013525804942145322,0.0014051204873558182,0.006951239190997451,0.0712826065316792,0.12398929587817914,-0.019534165574914438,0.35343282720123714,0.06521339105436122,0.243150847561107,0.15969622240312226,0.32479519329580836
-0.06920963005873385,0.22659446780689824,0.1394524345556471,0.40838068780508363,0.04678539686515596,-0.0037227904601088366,0.017974858875179935,0.20554097383427847,0.03379979103267226,-0.1505811077680325,-0.07584993749408422,0.19851639997642567,0.022969544669477315,0.2193684681207498,0.0810050962497118,0.3945344771449496
-0.19309911754915526,0.28130729434715485,0.12826509625988647,0.354821916636873,-0.12534709930494556,0.07365790645750936,0.11412830313513675,0.11961947423909788,0.1536298623423855,0.06664370270068215,-0.01616183479688657,0.4491971828518323,0.09256758612948723,0.13581928312993113,0.1623486619369332,0.3353841174371837
-0.009682748052594305,0.30968481293567324,0.09270448041537689,0.4059202144555608,0.1793552894151364,-0.19632222712534808,0.05771184457473981,0.04291619339210302,0.15370245632882737,0.20399282233311106,0.19004445211534748,0.287243523671738,0.1127125489640298,-0.20349512663795688,0.16129268611062839,0.3580336177456478
-0.04894810639412057,0.32126035964051713,-0.04949774093609193,-0.08479341789540358,0.030111012784488928,-0.09392406423056586,0.10506630813597248,-0.07523346626235287,-0.09849617886035623,0.13690703366573745,0.1872197634914479,0.401142526601853,0.14942050212143243,0.2345962030047641,0.17418432894647323,0.3268941951681091
0.13153223888635796,0.09397160697921104,0.11227963694973156,0.251721687784145,-0.054713727904320886,0.08281636085985622,0.14039934717511102,0.1367593503746724,-0.1056518033385459,0.056014026151172444,0.2403188758632135,0.22080040685085084,0.14902314124067428,0.14531312253395867,0.15070860837430455,0.40247364081555675
0.11286194774712469,-0.11143246578408134,0.14694463945940545,0.21656113098849344,0.1542142963143443,0.028298361850540465,0.08822972874585397,0.08847311335089798,0.20084435541379583,0.12371511383448648,0.13922572893476814,0.32232438138840136,0.06999873335772835,-0.21080452035567246,0.1980968235910382,0.2983396326259449
-0.23807904101707503,0.22075800254428368,0.1606174803216684,0.3505192739950493,0.1895612413590273,0.08353451451652895,0.06579702434732744,-0.057140584072742376,0.1203745216758286,0.22814109730776672,0.20314205882089065,0.4004548554768894,0.20200385619288402,0.24443824095442696,0.16512230003731293,0.3279086468713183
0.10178594480455283,0.22297157605883536,0.13638143190745272,0.3540937177438132,0.16693159509174063,0.05541631816411579,0.07453576900304774,0.12596830694936226,0.11413606452026726,0.12693659197021687,0.08950207866478965,0.3954767198386693,0.09036368010311488,0.20162230931862654,0.18213512380261243,0.33120644654476095
-0.05195091828219722,0.04312457806642168,0.0032175701194337852,0.33439412618741493,-0.06833999226690576,-0.14593003102266305,0.015072859723234633,0.12886933298048553,-0.0029021250477946643,0.13154029068072948,0.020670748926068933,0.3987259998699677,0.09720544024927032,0.05911287926479355,0.14861789299352984,0.22278763987267008
-0.06587964197818497,0.20771859165613893,0.1494970065920765,0.29934659802452146,0.15105463341896203,0.10652356529328265,0.1180580940395628,0.05178895934159312,-0.10628683675933344,0.1349527568532864,0.06638930274917831,0.3573876715684847,0.11230974921005275,0.15142138512356504,0.16771674216912114,0.3315587225867043
0.10330880448729293,0.2746497686116682,0.22757533272815972,0.38730857169096855,0.13987517369389535,-0.019132688384968552,-0.05584862583078609,0.039098100068759314,0.03576379511645484,0.1144083569286305,0.03106694146380272,0.22310735248363306,0.05284722283566653,0.25692690357240267,0.18416801696167137,0.41010879496963726
