5_LOC,5_FFA,5_A1,5_EVC,6_LOC,6_FFA,6_A1,6_EVC,7_LOC,7_FFA,7_A1,7_EVC,18_LOC,18_FFA,18_A1,18_EVC
0.09848488257708266,0.2875876137838425,0.09968863688068942,0.24776189367005724,0.04811679450381984,-0.00850004871687161,0.12914016274376003,0.0571019710077501,-0.035570092363084276,0.06324926814020332,0.13186542804062626,0.3518806529326256,0.06996900882601136,0.1024769571565355,0.2058042724217125,0.3369113314052491
-0.0213348859262681,0.23568966666052193,0.11878717989772092,0.34856286177280726,0.06950580752115443,-0.16181776785357516,0.11925965204435356,0.10601824961357786,-0.057896261438118476,0.2008062559472354,0.12218834199045053,0.3715598272745409,0.1297924634310435,0.10337620267337061,0.23085134941880092,0.36596947440048616
0.1589008126372898,0.1834136607146894,0.10789469318133049,0.2613110999239234,-0.10727933047080498,-0.0546556150578148,0.1639969639997309,0.03699237556659356,0.018692976184046715,0.298395425420909,-0.011430299263007367,0.2656835582305276,0.089055567633293,0.14882314937959135,0.265216522268091,0.3577562870606409
0.08871045329191536,0.15481837462861098,0.04873537065016478,0.26064076844867223,-0.0753245522041974,-0.04796666302936436,0.06766670795391348,0.01760610315297808,-0.18362002136181277,0.272172707194251,0.11528319510782725,0.31520374152519476,0.05863034946810419,0.26838258115346314,0.20477386699595518,0.3436469033345223
0.12850652300224574,0.21721304558451063,0.028254843325006038,0.3144386414289272,-0.030539686711740267,0.048176623227787305,0.04846911522755448,0.06985464832425266,-0.06651610848732221,0.18664342122039723,0.10658818134952332,0.4075757152054722,0.048636628127683046,0.09151197173565173,0.260804923849395,0.3752310337011194
0.06700811852740517,0.08590316058978996,0.03107247319978827,-0.16884830497321685,-0.17954079431490852,0.13442747652068615,0.0552686581502583,0.022294069155644382,-0.012038785966728104,0.11921858578931138,0.0917210260123337,0.34279726501697344,0.15562786696444986,0.19999140879324118,0.26700995559096774,0.3346364788984099
0.1331466606455981,0.03716342508927227,0.10267207004387957,0.032125987897460774,-0.07636254870718398,-0.050252582445248176,0.08418841404533903,0.07014319768999396,0.03775607379796854,0.18642234912309796,-0.0035661503707989754,0.38035201919351747,0.05271578940142961,0.07405302182438604,0.1848498004210555,0.3614848010612739
0.1496377148844083,0.07694500718996077,0.09330584374851747,0.18320091936670324,-0.04887998122525852,-0.03759127268064713,0.1401397574962031,0.04476902741684087,-0.17527956586986643,0.2618995550997497,0.09207521177952294,0.2493021615506878,0.1518726689848822,-0.18172151081575755,0.2805082748554574,0.3347585273641757
0.12643463311116016,0.027525228669213118,0.053405878592944836,0.3705705480379662,-0.06650000608899649,-0.06790771363445228,0.08639487473095733,0.0412279824986814,0.015409593938768295,0.2578724786760525,0.10022428734712702,0.3878835749801097,0.1540560164190534,0.2748385442638649,0.208456872273562,0.4130863530934651
-0.1821174751467593,0.215835698494376,0.1321472449582881,0.2775606390132251,-0.159478717863346,-0.048059711245214784,0.12311222495235974,0.0492907939256169,-0.09459650205832063,0.22033534357594348,0.03794146954781466,0.16572805117790299,0.1707596703643399,0.216010003605804,0.3222275929109186,0.3266973163129371
-0.17476817667636282,0.21033867840212842,-0.10712058578020688,0.1764461007262778,-0.14719862400693842,-0.03921229257957566,0.11618348284343007,0.006433297348153004,-0.08714663140530943,-0.010477826653749564,0.1085293299316685,0.24456209853012112,0.09693029043410316,0.2462352672611013,0.25686656540516767,0.40845988639775016
-0.18058744772072055,0.2888913066380713,0.1606391028899056,0.29390080197708834,-0.011925623867909779,-0.03018016470436065,-0.060962005312767034,0.10042851373548432,-0.08051809801298353,0.09364271825471879,0.030537633021588746,0.32130837113660493,0.07189872914542758,0.18381371609308716,0.20224921316321642,0.2557152043345248
0.0729411808317652,0.2584933249752849,0.00974530584926963,0.24026707011335974,0.04286614604551146,0.12978079035516676,0.09428491029470587,0.11022528900637127,-0.1678262325776229,0.1421772243495424,0.05185203466961409,0.2945392794565026,0.15806962179319486,-0.23326881707749886,0.29542242474092684,0.3058866693341654
-0.0036426349616165282,0.13851600832226907,0.17816679689179654,0.3085004723370982,0.029531412822822463,-0.04704168758320922,0.08706838825303762,0.09813841649370958,0.03827894216033603,0.11677019767431873,-0.06895965431238207,0.2527664572271028,0.11808923612065246,0.23443591809080824,0.28790493787208515,0.4001764658238355
0.09396564554344956,0.19485464992209983,0.10425579988056553,0.35962531007846554,0.08803411018633218,-0.12675208854523815,0.036468845463036,0.07778662486364,-0.048164417643069404,0.012795435254523146,0.19885079109059856,0.31579814261211603,-0.03522669719725882,0.1915531027882196,0.23655260918936769,0.31989315148901065
-0.0394860255865013,0.1930124155869475,0.057735317529387764,0.38078282073746683,-0.17169936364260974,-0.1041237838765125,0.08913394832026725,-0.0025774725154870913,0.05717084452705661,0.07100597761480756,0.14648607052934146,0.2917270427636057,0.0858144088872479,0.20085099923668998,0.3013836194401802,0.36572170319416397
0.03551584088865861,0.13910281334755026,0.020160804243716635,0.25636012660874796,-0.1758111685679376,0.0635531089570511,0.09216675336108329,-0.029692305796079566,0.03209924843301504,0.1749605367789654,0.1530697830314111,0.20022216918402896,0.006128444431187127,0.2161460712216234,0.020776803939589437,0.31577024034244355
