infant_FFA,infant_A1,infant_EVC,infant_lFFA,infant_lA1,infant_lEVC,infant_rFFA,infant_rA1,infant_rEVC,adult_FFA,adult_A1,adult_EVC,adult_lFFA,adult_lA1,adult_lEVC,adult_rFFA,adult_rA1,adult_rEVC
0.3734804267997963,0.18310759299465548,0.37458247114052534,0.35525005181492303,0.10969582951683328,0.3769192740934906,0.5524651359997779,0.5934667337247772,0.5420095337866916,0.43442402011164816,0.37851880996988213,-0.08753372993549191,-0.33469496749950056,0.3145842937765822,0.2619417612487809,0.6117276354685774,0.7058012228415422,0.4225967943602818
0.5432520046720554,0.31846404371513803,0.5283866571775914,0.2465564944007269,0.20211721542507266,0.3912953871519811,0.7164497606779527,0.4445488450740674,0.5852953209799234,0.3977561149458735,0.5089979236801019,0.29313987607938174,-0.32061197049725304,0.4776903103846164,0.27986065362218937,0.7027968968832692,0.6506779557904191,0.3138795265592464
0.4491470571239645,0.002689922361325151,0.49635101123734404,0.5104926759066306,-0.18732590081446152,0.48371130472867857,0.6831416067795067,0.5972206849622175,0.6666451276129464,0.27150982085879366,0.4240266695349265,0.10774752598442608,0.26665544232889093,0.4314274817502666,0.19054471119965846,0.6994264333087277,0.7432802770929305,0.34634077852231004
0.4735813591058478,0.22097408873014807,0.38378960671683643,0.46985852377266624,-0.11196147690481233,0.45958907773736135,0.606787039241864,0.5504340925053319,0.5831602395621791,0.3822962155430565,0.5923347903582903,0.011515219856848974,0.3074489096358,0.5370868373659713,0.10145242483705723,0.6487099981640333,0.747010175642272,0.18174670530517478
0.5248997543515854,0.32963548971049506,0.11144413988728794,0.5492572481499118,-0.24080798989673696,0.14056416805953872,0.6355435786867297,0.6498930030983588,0.6982088858932944,0.2867624935846744,0.5296588094181325,-0.0152912495218164,0.215520030276868,0.5898888414025293,0.08450102060996743,0.7381842132505849,0.7325764637040479,0.4426715668638803
0.4759005210738328,0.3461281831992277,-0.150140366357418,0.39555925208373266,0.00838129726791384,-0.08460747709402168,0.6702651633895274,0.6070874155823516,0.645749179768222,0.43380818881343297,0.38554065560439016,-0.03215257717011766,-0.34842725737904284,0.3787470667459039,0.3308276780688947,0.6461677230424419,0.808456803115046,0.4909528679491926
-0.35086996487709454,-0.062335875306342575,0.38276820904036335,0.3336850915677772,-0.19509362823391968,0.42157814670149873,0.6776285749767913,0.40643553519983133,0.6308925604140896,0.28588539040397387,0.3242298954516074,0.08893229255810613,0.33712098372893373,0.4062635856090919,0.018930088199602353,0.6483404917555728,0.6275005671747886,0.06935521073425291
0.5210241268561372,0.09696268103940972,0.5454275527527266,0.46218678085452647,-0.047404664678849566,0.5489770344519398,0.7336988453888922,0.5937572499611519,0.6780673541181157,0.37059891010306495,0.3458038496714006,-0.018961505884536545,-0.37561227729646374,0.50932133221982,-0.03725168010599841,0.6892708017300884,0.719014830311789,0.4468873409833035
0.47494529458569545,-0.1471896038106239,0.4380508493741614,0.47504020846068207,-0.04051525973445495,0.4415519966135712,0.6068117860929765,0.4773772813145413,0.567847509337917,0.2049683874755983,0.4492647495911778,0.08252933714039076,0.13892725841912765,0.42862984199351384,0.060996209070842036,0.5666011597744939,0.670360833972087,0.2760748469309858
0.33451081708997765,0.17493842733414797,0.39856486485497267,0.2233443308232506,0.10254364177621632,0.41422734257657545,0.6884907142036987,0.3180351336822977,0.6137262468206154,0.25050181924627113,0.5270520854229995,0.018395781733129286,0.15026704045255893,0.4968973968160689,0.1180723531444466,0.7009290102387872,0.759262799494849,0.4023586331721555
