infant_FFA,infant_A1,infant_EVC,infant_lFFA,infant_lA1,infant_lEVC,infant_rFFA,infant_rA1,infant_rEVC,adult_FFA,adult_A1,adult_EVC,adult_lFFA,adult_lA1,adult_lEVC,adult_rFFA,adult_rA1,adult_rEVC
0.06657004061355298,-0.27342169596993426,0.01297097700177367,0.010639204207988008,0.4098905531018414,-0.006536545670395126,-0.04828706016345567,0.06055015858224387,-0.09438590382122017,0.28482185579274544,0.42250644517831165,0.3839311666390179,0.2131838630272439,0.2321456983423551,0.29008529867724947,0.3457614780286319,-0.3148708938741022,-0.16350231832523549
-0.11402332589609948,0.013053961025736985,0.18847586693023874,0.07798022473655757,-0.013508098993327174,0.17384135687900149,-0.13621639751904435,-0.03658636614480702,0.1775743749020493,0.1631986581446385,0.23890508457872656,0.4435912569777688,0.12412006772434364,0.26445776849721037,0.2884628998536867,0.5689144832859598,0.17422380338109053,-0.4187894495185732
0.08604173343520286,0.3292365020700788,0.13119106593610372,0.22680747179748753,0.21012117488292126,0.12865914031678805,0.11267627008890115,0.0005888325720311456,0.174125076155918,0.30759207079498607,0.40418545575833253,0.2287595243412841,0.33208869409274266,0.45961416613626965,-0.18310885587090484,0.5497690450973273,0.04992204221446542,0.0299622564598227
0.12354989433367647,0.25717661430655514,0.0883164717621985,0.19530187485678718,-0.14212636980576007,0.08786727490169047,0.10114669546487179,0.11761022280178916,-0.07942643283010553,0.30539154583965,0.09070259826308057,0.14867627567836247,0.15945621636309726,0.179400512488082,0.1808658548028425,0.20791188837137706,-0.10120897508485799,-0.38918881707239156
-0.042446533892699145,0.2381509712419526,0.08725907278266787,-0.3297524779821087,0.05334423109653119,-0.2973026529786848,0.07873645231022729,0.12168097093488783,-0.040305727640011696,0.33063037655965655,0.3575186992585247,0.47196270337034696,0.30167819602600615,0.31226195570939164,0.48929036227385025,0.447750776133778,0.2339637876639796,0.13290495423763937
0.10462087573006948,0.3728603794046844,0.07595291255049905,0.03591387087336019,0.30591562758545027,-0.26684493751125665,0.14583591163635087,0.21165611220764016,0.057160385251234826,0.31031462140204186,0.24457649924987937,0.33319221177155595,0.32738969733995993,0.26359144915911953,0.3636782077185866,0.5172864657924879,-0.03239481816073766,-0.29155491349164536
-0.18201580030078357,0.24289695330411776,-0.012551943913210668,-0.2771989086889762,0.20399362685458483,-0.007462583638064669,-0.2915874503265015,0.0075503549046686685,0.02324125288607785,0.11310249334200141,0.21794063064310543,0.3337867122399887,0.3180494083419399,0.228716981000961,0.29806546098743136,0.1319056569660983,0.06757360312531575,0.17070829510600835
0.041506191107503074,0.08557640092611501,0.19113513299511523,0.05810115078339364,-0.038259733180289426,0.15201034168219246,0.04876025046618668,0.1169958299399556,0.16574487728336385,0.4433507385449469,0.2777474128122471,0.43332195999263134,0.31947797649645054,0.3638471505432899,0.4027220923135265,0.4752502516105055,0.1671804263350121,-0.3236388775508985
0.13371139775752405,-0.13193772297056774,-0.04273735144142213,-0.25260833510783587,-0.06191860748220582,-0.03540751767445256,-0.039820880647170154,0.11586652771840197,-0.16552745454097814,0.1301200096639214,0.21765899952209822,0.1260111971497338,0.12986393957463144,0.21061345928654956,0.06768296732128079,0.07358758480880191,0.21304441100374238,-0.3779011517998596
-0.06370946099339253,0.2832140725169544,0.09048458209360125,-0.1090545208068336,0.35703809115618024,-0.05743455424323931,0.009278188590740123,-0.20553845581821167,0.06769913253939215,-0.030857989261198676,0.29375169720637734,0.46296707847816965,0.18800171449113345,0.46734223144960085,0.5251044184364765,0.0840802817571899,0.01587420691596464,-0.13329443414367392
0.0051047660112712254,0.3748956650997321,0.005819045164180234,0.13350746644436945,0.3289441549413382,0.12282929354442589,0.07466798712135306,0.07499850060201196,0.23434412649265685,0.4129372426057767,0.2946919386341736,0.2998002364801574,0.31933594834276713,0.34762290217016645,0.40654561858643523,0.45630605408761016,0.2694852047426358,0.20534250050769584
0.19597218489322693,0.15646475959792525,0.16644155828254448,-0.006794597290367571,0.2416045829261576,0.111195929756696,-0.07669865048158134,0.023934372456422888,0.08418171701225526,0.3311221340284862,0.14760908186521662,0.3904627266842492,0.08579775510626467,0.27074341538475916,0.40068141419102343,0.24999946494440783,0.2189255737673335,-0.33952935894546454
0.057529292350541376,0.28677218124019666,0.027293733023338457,0.11925536011847082,0.22686824319537718,-0.0011701310312978927,0.11658104581633046,0.17594944411687954,-0.022728257527063103,0.1702263645381799,0.25726631446537745,0.34773619971184894,-0.09195940901495518,0.2716357665599027,0.34754557482794335,0.5964042279232962,0.201207573220095,-0.13900613384405536
-0.11518492608263381,0.4918859924457332,0.032169583234366736,-0.14277334386859825,0.5558825082130262,-0.06065262463627403,-0.0885536674345306,0.11673802452127621,-0.09527525269683383,0.247254524651157,0.3595525325818774,0.49090674691274405,0.298140506678673,0.4502067762552534,0.4069934518771815,0.28666173602742456,0.21592134165442808,-0.37172604725148084
0.03431200843072875,0.2300322804339885,0.047453452028101674,0.07688810546505791,0.10590423524019653,-0.06411784147709136,0.060644468452411934,0.03914088294649937,0.13260934898583948,0.2624362090311209,0.29271007929652726,0.3868098729979529,0.16986709352352328,0.33286520198827774,0.13385020139949436,0.20991403950239554,0.23392853612883352,0.15047154337200858
0.245700891595543,0.2841549824005962,-0.24714821938956236,0.12196157347561185,0.14056441194606906,-0.02411599299209293,0.13977723817487558,0.11583135365579847,0.13237203990342816,0.3318919475711578,0.28346596797638396,0.4584381677265338,0.32502445790645773,0.49818896378453814,0.37821328192039894,0.3299309199545509,0.3307137235496441,-0.1803895151662457
0.20115646201393536,0.24337490605164785,0.03932583074366486,0.07602915726766402,0.15941934426019674,0.15043996706761292,-0.09052674140245634,0.10610161170134313,0.12531607152986168,0.31291986017294265,0.20440059039296932,0.22562358202771868,0.3121659175710628,0.2630289336430957,0.4083118209954248,0.23084170750077337,0.03729779738975801,-0.006029990124055529
0.06930101912307587,0.43347934994397774,0.06946241908949038,0.1999179958342141,0.1874015754257526,0.10754503776606328,0.08806309205029411,0.05494122709386806,0.10362509529566181,0.267764787938346,0.1742157444097917,0.3265260006675716,0.34190747667656857,0.23514187858804209,0.31979607829727547,0.39270155137858476,-0.025906824560135485,-0.3708350713963463
-0.034088798600271794,0.1515953476501767,-0.12021862940803528,0.14257635258721862,0.025399671632233306,-0.07203892936272316,0.025411235563561625,0.04091819028852359,0.06091921232912742,0.10677667214097858,0.28904336284180226,0.2480324652100277,-0.05686284426076635,0.29645656282466787,0.28092922053697333,0.3609370825638841,0.08394221649282363,0.30094281973116344
0.07203449975267974,0.14848790960459998,0.027690714329823174,0.06318500229959338,0.051374694364452536,-0.06886658147428876,0.007327609381659703,0.030063602296752173,-0.08281172826594252,0.2857946302378075,0.2888428399636358,0.4300843053241755,0.15293148872269466,0.4053011028943695,0.39315007816744796,0.25766168198447337,0.21299400052639772,-0.284270304888917
0.18238420020728244,0.3883926387302268,-0.1653415641610503,0.13402754190889682,0.45590881479009626,-0.22420966248826796,0.023766525811988563,0.009731434859718537,0.12340139942622685,0.10853665022082887,0.3227238882050256,0.314079814669677,0.1720887652731793,0.30338443772607887,0.4189198730644473,0.44772272182382467,0.25460293810491125,0.25824052725101215
0.011206517958571314,0.1948634348267248,0.014912225699146317,0.18987743118194653,0.2954509426648919,-0.006024058303406212,-0.06817210992917844,0.02482870199003866,0.11009820716614913,-0.2995441547300197,0.39655188993729845,0.5072812875301738,0.32258323989438153,0.45607143895084057,0.4595105322177423,0.45626164579632356,0.23545228766655701,-0.3436761608911773
-0.2523825906309576,0.3905001686555901,-0.09959501592030393,-0.008423709349658803,0.20766455060778896,-0.06840833746728218,-0.20056762367950348,0.09868989308628315,-0.22672362444067154,0.30448856907728317,0.13867700371016717,0.19081103223451862,0.26109091749775837,0.31460207050849304,0.06551998969250174,0.48453350334055795,0.16430774050765745,-0.45444318096580555
-0.011063708703742917,0.16920517063399348,-0.16475423097817773,-0.04320446978393547,0.2186395830271214,-0.18157186822281945,0.07205522500947542,0.07184261356078883,-0.38756141909403274,0.3104428451223128,0.2641326361443944,0.28246590307674424,0.23285798187788262,0.3040235538916724,0.26948449107877737,0.37712408298656985,0.27162129562794,-0.04574572779511535
0.1504157184656102,0.33252320322363726,-0.2285841048601752,0.14167964340156872,0.4440160473028011,-0.21709812584444166,0.0629674096145891,0.1086477357398832,-0.26751805810124374,0.3745006606794579,0.4768003992804791,0.27466911280850415,0.26201747604498243,0.47928020017179473,0.3528962986675385,0.5576899370731967,-0.341783578240741,0.30992204931141476
-0.3165475745577181,0.19152751082774952,-0.29402223385835946,-0.358942395841223,0.1558775345056065,0.10057295207658637,0.07571822741499454,0.02993056459185036,0.08483815427015798,0.30946548336896296,0.3501514902819577,0.46928752968290266,0.3034439913778345,0.2603696904732558,0.46865066076505346,0.6352754120911944,0.042996755374895,-0.0458487405084417
-0.07691604699737115,0.2721888261870884,0.08262362113268501,0.10171089328871646,0.3362454549041879,0.11608133245203905,-0.21795325371365726,0.05035659276150614,-0.07538730086001194,0.34732342957428947,0.42784065777529773,0.400124611694485,0.30369575393987785,0.4393631646438958,0.41558040491007686,0.26423135502548367,0.2740231962982532,0.2268608850600639
