infant_FFA,infant_A1,infant_EVC,infant_lFFA,infant_lA1,infant_lEVC,infant_rFFA,infant_rA1,infant_rEVC,adult_FFA,adult_A1,adult_EVC,adult_lFFA,adult_lA1,adult_lEVC,adult_rFFA,adult_rA1,adult_rEVC
0.11593592572369832,-0.023170580376886043,0.3142872729738452,0.25578831268758284,-0.10168822246277491,0.35428400518408965,-0.10406394621632425,-0.13414573945285588,0.2764037437039516,0.41411345447891706,0.06467292985032003,0.5147993857447173,0.3813439725880667,0.16434212336077442,0.4151123824868165,0.43888319476190146,-0.03816069232212001,0.5647266258428312
0.18230600748853268,0.12401189488881864,0.43972894665352474,0.16792080566109396,0.3901841805380134,0.469866883562236,0.2493164807959776,-0.19774009176536594,0.38159557387290993,0.4674279003932905,0.09892091117903813,0.588068278618585,0.4051097181767727,0.3382654324318106,0.39230599911076725,0.4919157340370659,0.13500168948252889,0.5992802132940194
0.2020100835948242,-0.03374736594332435,0.47533946803304244,0.2868818617599459,-0.005761963922132168,0.4572943582629909,0.04393109134203137,0.04085180497334353,0.4569335556500743,0.50324089653765,-0.028782905626718702,0.5127170920356886,0.47987065904526083,-0.05838400190395088,0.37125664285892024,0.47606573333882374,0.0024393875772991437,0.5332239401175258
0.12751632448976796,-0.02505763458920715,0.39715045213199174,0.031033171701921596,0.0888435014145067,0.39509469854369467,0.13907519810415497,-0.16164043668578182,0.21442900683230348,0.5007935381191515,0.18059789715877766,0.5926834640387795,0.4977950360639948,0.21705780802785568,0.26009100472309027,0.4870116803713833,0.12671391026002113,0.542850912478014
0.4762467841966107,0.3025325744114392,0.09479337370496256,0.41708039220084037,0.5005874465530445,0.15945708707120937,0.4771915058978152,-0.16409680050877273,0.19380123153179368,0.2926106062346806,0.08715674902995058,0.48766902224145847,0.26909109847870283,0.2602888277285654,0.4279880277681247,0.2668902604738571,-0.1070883471669338,0.530848531941664
0.3612486140521325,0.15010046378832445,0.46154590538552154,0.2454298011031391,0.2848880313757122,0.4684352010428159,0.3188088192739338,-0.009598180377989925,0.2315245620119108,0.49407851052971963,0.1335041169722809,0.6259782642320836,0.42627257264555507,0.1949356657224852,0.34783476905558774,0.5279415959681206,0.06950791533103334,0.6606370867286049
0.24290863039065436,0.017265944309514104,0.40997829434807054,0.05489197541310577,0.3922961445801924,0.4125274183996816,0.27992583223781425,0.08341796676955433,0.25915798911965127,0.48900252153992,0.0824101584116623,0.6012095575677963,0.5088087330760337,0.058892589721612806,0.4407506612572849,0.44727927665159717,0.0849257986798828,0.5400893642683372
0.394428752368391,0.3252048117959613,0.5019528620369876,0.24889157728739986,0.32848862795415645,0.5229758257198847,0.4826820708828577,0.0398995840975202,0.17271546480285274,0.4097757720539238,0.1288541676170903,0.5498119000215059,0.35514241944169583,0.1334941371750309,0.3770073490426689,0.43502363025655255,0.10122431422814082,0.5975558553254205
0.3250838201949132,-0.1325471596345692,0.39021422279727214,0.36669392925315475,0.16895497788480707,0.37963228228021306,0.17246447101324996,-0.2852692245142753,0.3690731321893428,0.46006476765494997,-0.054040355638230696,0.6402283238547475,0.42871100420413955,-0.008479786308911547,0.48520529979660126,0.4639565531503076,-0.09465318074490964,0.5508272375400596
0.25789802292013975,-0.07906875956872594,0.38844434162235086,0.06432353341970834,0.07545138745563457,0.3683426753458253,0.3290635208571415,-0.3037627756179648,0.12614380627011668,0.38838295448729504,0.09258887014969944,0.47242996446616636,0.29982383604821916,0.06924025496546006,0.3985555938643082,0.4447310969292102,-0.1018849309511887,0.4974446976046784
0.3670314903820638,0.07741691632456454,0.3914615990389904,0.3267774654429169,0.27534986880480594,0.3774746526937207,0.3200179019932933,-0.11195636110762522,0.3758872888633512,0.437893210960112,0.2502901043346759,0.554518267524435,0.3928017432210883,0.2203942450796894,0.4771677390273277,0.4469327717935421,0.1910516133777559,0.6096827298037899
0.35254498344077534,-0.38298176187658917,0.21116925006198062,0.32649257033598,-0.10807843705109843,0.16619242636312348,0.2173545540917245,-0.04876860417484884,0.25041446204777074,0.438987900732765,-0.146749679581221,0.4428483187312145,0.42228603055794567,0.07488885993316244,0.41636543474325993,0.4338919783071632,-0.12150267678350268,0.43460687848403057
0.19166066432029774,0.16107022551051906,0.477631208254651,0.47725959257645084,0.31295801616152863,0.46505233590213635,0.17446854698186337,-0.3668210604647225,0.4718357013263782,0.44470905500238905,0.2145620216368661,0.5859796776163857,0.43156465840140756,0.3599826552735189,0.4354238377268139,0.41901644585224695,0.009999456361028378,0.5821755695586339
0.4267550269533238,0.021337009145150843,0.35252449684534704,0.36693127431762557,0.1456801259037645,0.3526581687634138,0.3835993626058734,-0.007325294579200888,0.3378893398183758,0.35301771627703193,-0.1774569914600803,0.41190891261500434,0.2936283454954902,-0.4793246059592322,0.31215073841503516,0.22681991354623118,-0.07228980083233433,0.44861235002712796
0.3062262438428981,0.0801605426558201,0.4257348563731992,0.17303255548328822,0.12663898899172085,0.4194284160198538,0.3310231346354845,-0.06881774733535988,0.2445558949176135,0.43441938829410676,-0.11085185469356792,0.6247206197846531,0.3854471901914896,0.142640395630915,0.39598016903164757,0.45352024985345174,-0.1434569807904701,0.5206071836009781
0.10065954446400556,0.12334904927057389,0.39988287706741676,0.11171149083234191,0.1779006235112175,0.37250340365840506,0.062331276823298656,-0.004015559175579317,0.398915025492998,0.4905996828909926,0.18019357577112224,0.5496540393122671,0.46438358943125563,0.3199117366540016,0.4214018324708605,0.49177262373077635,-0.1155951700832139,0.6066959829570358
0.1876413547471291,0.1991385922220013,0.19193454277380095,0.24165834192681956,0.17729965669096204,0.23324354868593972,0.25771452149080887,0.014715521200396074,0.14266891692924624,0.5045745018058003,-0.05286086366381791,0.5321890275355401,0.25754502380286187,-0.042631405779142,0.42558768988079143,0.5050244200238385,-0.0484112894931442,0.5776086710586327
0.34550173450569865,-0.11531790415082313,0.15008551704457473,0.18719640111639227,-0.20220132148237224,0.134931939172417,0.3232604460987388,0.1934450202119074,0.163311873715629,0.45755605608584105,-0.1257919223747605,0.5882840432114471,0.4553861710083822,0.01512759564797013,0.5454443083614849,0.4336200642574968,-0.10113689140924711,0.5229448690325404
0.262358745858178,0.10066140997997396,0.5049323557015974,0.08018773506072648,0.33684967735892585,0.4721404263295034,0.20621066094169288,-0.11275377576738194,0.5172708362396672,0.5069542576658174,-0.026336811435114994,0.24051034450528475,-0.1556485879503542,0.022652243101170096,0.35689506797377424,0.2797276699214774,-0.06249942286893144,0.6662783646036368
0.3771489753711731,-0.15850966496945834,0.4397174814061452,0.3473778007857765,-0.1346499309418393,0.4612346600702054,0.3689638736344367,-0.24564629522431808,0.39906446802884354,0.5000336457903367,-0.3473574214990147,0.6212498010321925,0.44584330508340664,-0.41862316074103634,0.524320540372221,0.36363103602460173,-0.21956886147625512,0.6171819706004059
0.23686567181048912,-0.35182682677210136,0.13706922085038922,0.11683643165665543,-0.230060592128015,0.02153289728468727,0.19042214406135227,-0.20019514015529716,0.23431156990093777,0.4215072134334766,-0.5059760001683196,0.5150113516784741,0.43955137280044143,-0.03939148066603328,0.4593759761235716,0.3768225513799055,-0.512261349187409,0.5382507847213414
0.5387312380281737,0.23488968877174515,0.48564546964586136,0.4970679176979127,0.3338723223549677,0.5263960952655629,0.5468726757228975,0.03967380208774343,0.41386447880556754,0.4218523004275675,-0.14301267409856502,0.4954628613924855,0.3496512322540607,-0.11739138157432266,0.3202966308753258,0.4755121237217327,-0.178188740042971,0.5629478941150765
0.06305421832371857,0.12014117903143583,0.5102005965515044,0.10613959366981422,0.36455185190277817,0.47951059951720315,0.22346488218507227,-0.1687982648825116,0.4511625249295256,0.22845916513231515,-0.12584424406712083,0.5603940482652373,0.5024866845054374,0.19887813074270974,0.39700135390422026,0.17450656592796568,-0.263289332319156,0.5648299173558815
0.18342599631223794,-0.2769312877041332,0.4039868896136161,0.2875390022752058,-0.07639076812725328,0.40313330350171306,0.03683263613280704,-0.14534514367909118,0.38252225113327787,0.44694644630919045,0.20914843747974446,0.6367759674981026,0.38331339963639977,0.3097568466973254,0.5466531317845471,0.46543916599020363,0.07486674080537428,0.6736175636731965
0.31925448253011235,0.14305723336680726,0.43730499617386875,0.28055774062116334,0.2018431394221771,0.4510635297441199,0.3049128660641902,-0.09231937341884527,0.3757693696155294,0.4339963373748602,0.20165910301514042,0.5884535301109037,0.41154410019793075,0.2788025145337098,0.47269668637390994,0.416890807705647,0.18270082562643666,0.6371907259747955
0.28922707367668954,0.6352723891289714,0.5004592084312346,0.21279591219942245,-0.14727169891808745,0.14873840306395242,0.1012434692691852,-0.03818016186967945,0.4841008151374653,0.4359191885825945,0.2502015888305469,0.4357533684208029,0.4275796588454561,0.3567319753383967,0.40851370693632816,0.3984977849764929,0.14324094755356634,0.45588292421415944
0.330907665567741,-0.24067905787732358,0.10862346819922684,0.33072565768778595,-0.06825076236116712,0.03586569967455602,0.2396477413751445,-0.272388892576491,0.11283087973912995,0.46527138865656953,-0.0570403004809441,0.4787351221073257,0.42065878835422876,-0.15844634403944322,0.39717357859198044,0.5100438350225186,-0.05277328256288501,0.5192324628278578
0.3988905392706207,0.28794220557104255,0.23107299957451313,0.3247680061212925,0.4023474284740421,0.0527071941688051,0.2589980257749295,-0.14140178175808807,0.18876517533496742,0.4307548573394905,-0.04838495393343016,0.5225941027289027,0.40753612526281846,-0.020151940120411167,0.46062566203782485,0.4086951320884847,-0.08112700842643676,0.5416009022581524
0.342864653601558,0.11879391459302883,0.41815142593540505,0.3204258107152969,0.28066995210343326,0.39931508058364595,0.25844825066296195,-0.08134835193585066,0.4357851168629411,0.34999836377173155,-0.11214440955889143,0.5448162172757709,0.4006824349596636,0.2626622901255165,0.44466048977811085,0.282338575802499,-0.15047893484475214,0.5807116156469168
0.24237939310449458,0.1741851381318061,0.2290314188971443,0.24518514459171178,0.25944445434892005,0.19604537730392327,0.30320106671420993,-0.03205062890366409,0.24784530037238012,0.3309235057098194,-0.28869058599845887,0.3827251566863066,0.3452053402580021,-0.17373498845536844,0.2910100644557926,0.3346835308542464,-0.3952140497451235,0.4555952524433753
0.4491274909770503,0.12174010587456588,0.3997578984130128,0.02257629031686927,0.2658308647785764,0.434772532316531,0.399385561322673,0.14051294983771928,0.3351247122487394,0.4982233883141164,-0.43707429102339,0.600389964104928,0.4305763765009061,-0.41785304332816436,0.4221255936553019,0.4989152924906021,-0.44270341576383654,0.5961594889360551
0.4089087423938904,0.02420511220053486,0.24063819872856312,0.37025386827270995,0.033415314513722615,0.22129202961595146,0.38272220244577415,0.12500688977691266,0.0889367070567898,0.34355692960586615,-0.15554597155265534,0.50649359173662,0.36625596713842656,-0.14161240695106253,0.44569118854708156,0.3106711887180197,-0.09030083813729836,0.5176630207592731
0.48634275272970295,0.5191805550976453,-0.15784421826270145,-0.018942031688289743,0.541540079974847,-0.0837019162061016,0.3866272309887252,-0.029023139060957496,0.2549553173012845,0.40408503174180577,0.24701965431503903,0.595564208021403,0.415703677229579,0.3162063959075318,0.3673115124374126,0.34982800519056134,-0.10091306188705701,0.6170306099961222
0.2473256299064214,-0.22345738631139994,0.21374059148403246,0.4715828631447379,-0.1527669065122417,0.04412769340905726,0.2106005224684262,-0.007337829806422532,0.2679442978995092,0.2974162398523217,0.15195615870339185,0.6009450772123464,0.44754327910360436,0.18248412377118362,0.4377702036059151,0.24469839900889717,-0.10019631694906089,0.6002842397860954
0.3599638833699351,-0.10936797308234156,0.4116594027481896,0.12500822527335273,0.10633211358058896,0.40226131571769436,0.41788706979630175,-0.13544855885012086,0.3918554912411562,0.4228885219980188,0.0045333298907392905,0.5775073798536284,0.35671899908420446,-0.0010004565689956252,0.2218079752778626,0.45301767328947967,-0.49800124879396646,0.5900122520115777
0.2153891133629687,0.05508398636516419,0.3776880416229792,0.3312881581500794,0.06456827233241937,0.31050721385480445,0.21977930145981658,-0.02779563840110189,0.4236467593378448,0.43452404886460694,0.2170386548937155,0.5392042682913942,0.39943127505816983,0.18866064073065075,0.4135863020966729,0.4395922206225986,0.21825056926176112,0.48893526215923383
0.049682132479414276,0.24157560772729045,0.5137814969276008,0.327283872144016,0.2338375959965135,0.5323075258262577,0.29130517661928657,0.19621343499250904,0.4695602488385502,0.29792129508171117,0.004976915003388371,0.5171496362037542,0.4040253861167769,0.09704968160214343,0.44347698339461084,0.15798824828823715,-0.041032199119241386,0.5691602042025032
