infant_FFA,infant_A1,infant_EVC,adult_FFA,adult_A1,adult_EVC
0.3743923319575948,0.2316440131865138,0.42557619215397197,0.491097994722992,0.3384315216791004,-0.33908878546538895
0.5970051183097013,0.34054628714382046,0.5292458873380348,0.4246190763661601,0.360552054959425,0.4024311780323785
0.30538660736587075,-0.3463255902825755,0.5494139913526377,0.10083920173573481,0.33966995015456025,0.18629339115700633
0.5167359447930915,0.37288925070782436,0.45216730078468576,0.42261221854112757,0.15195805956297642,0.26551023942351004
0.5303451156877922,0.3416974041520339,0.6156521360386397,0.4925765874023115,0.41484826938347624,0.4230783055587545
0.4486791325254049,0.3689486665093442,0.02931210182562601,0.48414455673394574,0.37982002488778255,0.09502622747320509
0.5052398331413596,-0.23324980774047682,0.4872471223614643,0.4854003603207694,0.24688313107387308,0.28511118949679165
0.38853108025076755,0.30209973389008127,0.5937763219361243,0.3880049523057529,0.3357217407002967,0.35046975121981033
0.5394802723960638,0.2660247197247631,0.4498546410979539,0.4428818760950828,0.09738787162706676,0.2614849067291645
0.37735920592387573,0.298916874050586,0.49268227481239235,0.06385401923054146,0.43595192367933167,0.4369084163235618
0.43261829052148554,0.3988192231576566,0.4753537390782371,0.46839483516402347,0.4902641506770762,0.3476843074356857
0.4110772137335872,0.3793194054481341,0.39252572191321444,0.08993617730949058,0.3933046683322333,0.35841994026748775
0.5416385573654057,-0.18637377258090257,0.5368851300083562,0.4127362877903285,0.4153075802203114,0.3546224766391205
0.47584666557623456,-0.3478053774525133,0.4740526873836217,0.48867646717691904,0.26569294252449566,0.06494445265501053
0.5360020243367787,-0.02263875584229714,0.5055503156955516,0.3437868770060364,0.2218268513797223,0.30410124390383414
0.40110717653385586,-0.06322178907689013,0.43133374669500024,0.4992791199943119,0.34335359303482904,0.3228112108824797
0.4649864513072439,0.18394920401249742,0.45698677092042317,0.432874315928316,0.3680368647584551,0.21393379730070228
0.422553588983562,0.24342259455734694,0.33454939261061256,0.513681019290401,0.3165473689641978,0.2635291010232251
0.5494117715454592,-0.11022259097673036,0.4672011163193147,-0.2368539391322617,0.41154602987277655,-0.0544792317341142
0.495238674109347,-0.04827694796408061,0.49361328724517983,0.40949124531646164,0.24637807847570758,0.33002022497692346
0.4145486256273069,0.16774779522801792,0.30441564859996273,0.03583574599349844,0.4351327175162005,0.3591773416138191
0.5107507610245322,0.00033296238156443024,0.5245909367927768,0.4082388435493137,0.408540019958489,0.3537672759973795
0.5337817901736697,0.30243448035300724,0.5176666924175506,0.4562104982253421,0.419275400457179,0.32378838173254404
0.3912511110442629,-0.1067253216957941,0.45653994369673956,0.46857149528662473,0.41624991661902405,-0.3482063353394821
0.4874374221718831,0.060536852510958555,0.47950738178319874,0.42606487632708895,0.4460681184536909,-0.05386822573780352
0.53036775957304,0.08456892405990558,0.13527897915422699,0.4775449508105966,0.4751876403673085,0.2708999028058429
0.3769865899949463,-0.06957219629168118,0.28152929680533983,0.047974300659244226,0.4715534045800259,0.22125776325631993
0.541356542499354,0.09528277614462237,0.5964674334328385,0.5152483875494516,0.39552082544691886,0.41858301863192526
0.4799039590407976,0.3434030657039522,0.5193295688182166,0.08585387414590184,0.33685638426025843,0.3358086310702508
0.4367656858013994,0.02310412384612348,0.436097065332125,0.04091047890574254,0.37175454909168526,0.31664314086714246
0.21611800107992335,0.03068292211329811,0.5110091130083227,0.3826334765161099,0.3159838625556452,0.31509069489892916
0.4736739042647061,0.10097591811986285,0.39329132613304013,0.46573475000360465,0.39115310526223046,0.2965038401368295
0.5871133467012271,0.2566210125442159,0.3432852705774176,0.4603412356750416,0.43020353151055346,0.410618072870649
0.5668142357368394,-0.08748731704063634,0.5907268951922553,0.40080660259586637,0.3161138999545065,-0.28363766153241
0.49777462505125225,-0.33292197422216974,0.4534662093608601,0.48714328685813124,0.3674623376318573,0.358334016960018
0.544211060798456,0.26997678420406723,0.4764756708294302,0.4757387724131047,0.26294851569472966,0.07756065884833882
0.47513362082300115,-0.26240936913232155,0.5084529646132131,0.27259812737341516,0.07851631501759104,0.2104115888956248
0.4693349143104917,-0.28121341354593643,0.5287525307672892,0.28289619621243406,0.33513849408885854,0.3793272965457811
0.5135808542289776,-0.23804623131529118,0.44708787392905674,0.42087154543739236,0.35721887628887994,0.29459880040394953
0.43946925717419916,0.012476072205556776,0.43323257561354434,0.06476083368746431,0.4170943368887025,0.2781412874468341
0.4890407205884265,0.33886367183842203,0.5178920467572259,0.4760215589911157,0.4160903783868497,0.27572476141346225
0.4561271285198568,0.33589831234113027,0.48680274402016266,0.4485802625915486,0.42158363211824446,0.035879653511496495
0.5263067990886372,-0.06003073834110482,0.47336220678906743,0.09818117599186352,0.2638461335360283,0.21860516964302293
0.4375483734232621,0.33095974572058307,0.39864662847883425,-0.09287962912500308,0.27020910853501545,-0.32477982244820663
0.3761588340968026,0.3131042562891056,0.44701397726586595,0.07396072751759589,0.4350737579483408,0.2926226273317527
0.5776753195284701,0.22860874865194505,0.5666425985720659,0.40434290579091997,0.3942693728072554,0.33720654497740543
0.4632939561000914,-0.23260171211452574,0.5975153445219531,0.37984895329395496,0.40662565242760723,0.2919268409938854
0.5368198786054177,0.3304947414537379,0.5754662563386885,0.34489700350601066,0.3100377946649028,0.27502302120228433
0.4825870794366254,-0.07728175436569981,0.5284508001264574,0.47187072158555254,0.413491249577137,0.4260900805033876
0.558328342174216,0.26290082427088896,0.5022525857647905,0.4027446971303311,0.34109720275612365,0.19678947941371489
