infant_FFA,infant_A1,infant_EVC,infant_lFFA,infant_lA1,infant_lEVC,infant_rFFA,infant_rA1,infant_rEVC,adult_FFA,adult_A1,adult_EVC,adult_lFFA,adult_lA1,adult_lEVC,adult_rFFA,adult_rA1,adult_rEVC
0.30073727628794844,0.13264695473725593,0.30437771326453666,0.22379778758260108,0.23938902468260992,0.32781503746850327,0.24489216188089158,0.32717852717547913,0.15294068120300994,0.39411248508770486,0.40690712642520793,0.5148928262744277,0.24852568174310813,0.4468835706079133,0.6011987410280075,0.3788504620246467,0.3250171594421942,0.27545422179647167
0.12659969715533206,0.1286606850797084,0.367823627366172,0.03195186341152456,-0.10186887243013983,0.3779632993748836,0.16085505381304394,0.023369486882765432,0.2835111816685121,0.3041178411663935,0.27477205253013437,0.550022639890702,0.19994974410169056,0.3146418200169768,0.5417827438437386,0.33688468624500956,-0.008799964973895765,-0.32746290282689205
0.37503270243964004,0.28404351790054455,0.37425388705263374,0.39078765588673947,-0.13872177910338135,0.36291008333984764,0.33259526451998445,0.3281293935282388,0.2806662655841077,-0.004296393035771319,0.31465849558901676,0.3854676355067282,0.011585070625568388,0.3394808255876789,0.36771445999579244,0.14735188023925622,0.372349476410464,-0.24934918436653328
0.4072647133399846,0.08196988696785473,0.36393649985196463,0.39826466984738895,0.028322059551210907,0.3902199346651711,0.357306076330805,0.16482953273953013,0.2555321881645979,0.2870077346137121,0.03979202308715242,0.2709314006100668,-0.021989476175810846,0.3921939413399417,0.26552674424109574,0.29711392880285603,0.045784299590506644,0.17044007852389798
0.38435437763885405,0.2648969024531475,0.20675383679835208,0.38881402131967235,0.21821488628418392,0.16916212170137562,0.3262664122305102,0.24093540084444753,0.19914101687619526,0.3876249824920152,0.38564285244652796,0.5350786988446945,0.3379419356731418,0.46358804681228116,0.6396807559812778,0.35952256374987834,0.3594988670795676,0.3564230379741252
0.3832352591260094,0.345160322194141,0.13101835062166575,0.3469960713807467,0.13092440452466153,-0.05530093833566378,0.35387971906777393,0.4567950559073622,0.14597431894455887,0.0867120048289779,0.15810603066591136,0.42796964627505185,-0.029901203547610194,0.38460812427337737,0.46642594980012037,0.390815532225662,0.41044106547499337,0.23969716950382547
0.39929886339215126,0.23010660095319324,0.31392821953298816,0.41303456310106434,0.32619541337451363,0.31285680399257054,0.08451269041991152,0.34633002258745166,0.2408081495209912,0.39002051753819234,0.11342184655681045,0.48833810669686506,0.37523589985269556,0.326048844303955,0.4852640272138834,0.14378093315171803,0.3994789985911319,-0.22338642868552466
0.3898772963391464,0.24281121060581642,0.3977592004933246,0.3837601334847962,0.21650495923479454,0.3845689475172679,0.35204019800396313,0.30500055025073153,0.31560184401591646,0.3125202277244728,0.1122200289836958,0.52859429869564,0.20784297146094766,0.20090575577983033,0.49914757028928414,0.42501305148118845,0.20157902114801032,-0.013243295489202458
0.47460188793826674,0.37197953528197336,0.16995634965433998,0.04384698029491806,-0.08895216129725528,0.38487986170976046,-0.18830913752378087,0.3692077155091045,0.11095312052818489,0.37684744538921666,0.26072645694422647,0.39490976495540747,0.3950062217313439,0.3195033755164143,0.3090624874698235,0.15577753627239155,0.1377319582967903,0.17527103386516074
0.3561359788763365,-0.25341978808802856,0.31730453674697173,0.28139248013907314,0.23934320058971653,0.2910857949342867,0.3101489401841614,-0.3147790347220527,0.20951129175083655,0.37839596762727,0.4065399285138927,0.5102219033934909,0.31771971490921297,0.47925235016992834,0.5989019144626038,0.19078714059527946,0.3810319587527149,0.27036683903875297
0.3699345515859055,0.10537555191312858,0.24747218730832587,0.35160896524439955,0.3314029554294235,0.21338591242177485,0.3603138242872595,0.2917828841602013,0.25578982867710676,0.38268026678740485,0.15764101534995112,0.40619980243050535,0.08227358700063891,0.33501394553251895,0.4751971628713724,0.2828428242700711,0.4170343182200029,0.3239068681099231
0.3382157549894762,-0.2159692834483259,0.2792707658871269,0.2662821758923642,0.08246261427297255,0.3190990672547769,0.35596064863093324,-0.05566971669798529,0.1559585065537453,0.3174925895812012,0.2242101882472808,0.46281263624917524,0.3063170148332511,0.2561722475285883,0.5736019310991263,0.2579392610841724,0.34617800932137477,-0.2690127798510211
0.42163767853017586,0.2306973806928388,0.08274538710000667,0.2666695567052069,0.2167864882663306,0.08275730267374345,0.38178251582081807,0.40334337185091274,0.11777666751366259,0.37715352786650647,0.3436971806304673,0.4661606201840385,0.04337026539886589,0.38286390589463837,0.4807753329426221,0.5351408890431582,0.15864820002734298,0.3082018099297462
0.35351776182114203,0.32478833803606855,0.3157313200347974,0.33955171777568793,0.36349141506204136,0.31241462278954557,0.30523555344295356,0.32850278802506494,0.21304354899846736,0.30688381419526545,0.42959626176139076,0.536161061615932,0.2879205381468938,0.40957724688330566,0.5512701189527717,0.33341564195239,0.40470448376068235,-0.26872615853981574
