sub,age,roi,corr,architecture,train_type,layer
s2057_1_2,0.641666667,rLO,0.03174213216656514,cornet_z_sl,imagenet_noface,aIT
s2057_1_2,0.641666667,lFFA,0.03211419351603635,cornet_z_sl,imagenet_noface,aIT
s2057_1_2,0.641666667,rFFA,0.0838610890603121,cornet_z_sl,imagenet_noface,aIT
s2057_1_2,0.641666667,lA1,0.17396988080272374,cornet_z_sl,imagenet_noface,aIT
s2057_1_2,0.641666667,rA1,0.021709388264500536,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,lLO,-0.006933722605404636,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,rLO,-0.02479034632930548,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,lFFA,0.053605235860895696,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,rFFA,-0.06602592065093725,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,lA1,0.040044914467906756,cornet_z_sl,imagenet_noface,aIT
s2067_1_1,0.35,rA1,-0.1159529774854739,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,lLO,0.09838945849625688,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,rLO,-0.13457745787334824,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,lFFA,0.07688505289567814,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,rFFA,-0.15095700015281302,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,lA1,-0.11276622970672043,cornet_z_sl,imagenet_noface,aIT
s2097_1_1,0.433333333,rA1,-0.08086270269514187,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,lLO,0.15396143302915102,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,rLO,0.17478405068575686,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,lFFA,0.16862646854584168,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,rFFA,0.17549274982104654,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,lA1,0.16685665384475548,cornet_z_sl,imagenet_noface,aIT
s2687_1_3,0.825,rA1,0.23698349590287054,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,lLO,0.15472090621100693,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,rLO,0.04773665026906433,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,lFFA,0.25598015317836886,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,rFFA,-0.028422245227368286,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,lA1,0.2114377355996036,cornet_z_sl,imagenet_noface,aIT
s3097_1_1,0.325,rA1,0.047016172551327326,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,lLO,0.11242258119537377,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,rLO,0.114775238692952,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,lFFA,0.02558173579451381,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,rFFA,-0.07624017600876201,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,lA1,0.018737729699756553,cornet_z_sl,imagenet_noface,aIT
s3607_1_2,0.866666667,rA1,-0.010771805970146556,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,lLO,0.04153160610931173,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,rLO,0.036508058096629666,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,lFFA,0.033688992314990555,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,rFFA,0.012559797180500584,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,lA1,0.09959780961213233,cornet_z_sl,imagenet_noface,aIT
s4047_1_1,0.458333333,rA1,0.13646928679560144,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,lLO,0.002336571436388067,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,rLO,-0.08390438633966503,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,lFFA,0.22995120362745944,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,rFFA,-0.11535821904426755,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,lA1,0.0309316363969386,cornet_z_sl,imagenet_noface,aIT
s4607_1_3,0.808333333,rA1,0.0718281635710574,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,lLO,0.12708092012597405,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,rLO,0.07531188019100041,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,lFFA,0.08413818139906995,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,rFFA,0.15369501562001758,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,lA1,-0.08687878257218792,cornet_z_sl,imagenet_noface,aIT
s5037_1_1,0.725,rA1,-0.04275408726256317,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,lLO,0.02908692010916169,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,rLO,0.151481829140568,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,lFFA,0.1621888636984365,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,rFFA,0.0801584034971681,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,lA1,-0.013037559909560056,cornet_z_sl,imagenet_noface,aIT
s6057_1_1,0.3,rA1,0.04293816283869078,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,lLO,0.007441950693867765,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,rLO,-0.02490792107190325,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,lFFA,-0.04320176392278638,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,rFFA,0.08312597020372628,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,lA1,0.015993041216242763,cornet_z_sl,imagenet_noface,aIT
s6607_1_2,0.616666667,rA1,-0.029371163664000235,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,lLO,-0.20001376923291733,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,rLO,-0.22122416875675727,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,lFFA,-0.13046009440112477,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,rFFA,-0.20614182967054304,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,lA1,-0.1582101381698634,cornet_z_sl,imagenet_noface,aIT
s6687_1_3,0.941666667,rA1,-0.10690340657165079,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,lLO,-0.027016047908515778,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,rLO,-0.02773318613576832,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,lFFA,-0.19625016396834996,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,rFFA,-0.020746021359500683,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,lA1,-0.1343600233007704,cornet_z_sl,imagenet_noface,aIT
s7017_1_1,0.433333333,rA1,0.015820952645631298,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,lLO,0.14977015889460768,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,rLO,0.1559773991189049,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,lFFA,0.002482527880302614,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,rFFA,0.31911288489990575,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,lA1,0.2240781840166397,cornet_z_sl,imagenet_noface,aIT
s7057_1_1,0.441666667,rA1,0.2617180488069899,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,lLO,-0.02788032183453943,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,rLO,-0.05588075461596961,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,lFFA,-0.013936845422145655,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,rFFA,0.025456823385472255,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,lA1,0.03227786070954618,cornet_z_sl,imagenet_noface,aIT
s7067_1_3,0.766666667,rA1,-0.02064893833148171,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,lLO,-0.18385484556584528,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,rLO,-0.08820073946747979,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,lFFA,-0.13616683394777612,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,rFFA,0.025340492432207554,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,lA1,-0.16470982385315525,cornet_z_sl,imagenet_noface,aIT
s8037_1_1,0.666666667,rA1,-0.010719193427958018,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,lLO,-0.09890303678353754,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,rLO,-0.043050065059151654,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,lFFA,0.07669755185360295,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,rFFA,0.15237763133770316,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,lA1,-0.09036187303055335,cornet_z_sl,imagenet_noface,aIT
s8077_1_1,0.391666667,rA1,-0.046469605180581006,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,lLO,0.18211320779384216,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,rLO,0.10598144660422062,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,lFFA,0.11719403504700128,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,rFFA,0.11439045107745369,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,lA1,0.18384164894124105,cornet_z_sl,imagenet_noface,aIT
s8687_1_3,0.916666667,rA1,0.07969783949990127,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,lLO,0.1917342481486517,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,rLO,0.11981162278874102,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,lFFA,-0.012983771932402494,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,rFFA,0.19148412199575732,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,lA1,0.040097165180305844,cornet_z_sl,imagenet_noface,aIT
s9057_1_1,0.391666667,rA1,0.015701005684501765,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,lLO,-0.07987969798978563,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,rLO,-0.1170790515626083,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,lFFA,-0.052288302892381844,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,rFFA,0.0008136433394983211,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,lA1,-0.00839753220512565,cornet_z_sl,imagenet_noface,aIT
mov_01,20.0,rA1,-0.018112025279687954,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,lLO,-0.2047898820344814,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,rLO,-0.13339393588432205,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,lFFA,-0.09580901789332058,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,rFFA,0.026852812389279397,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,lA1,0.013460378697387868,cornet_z_sl,imagenet_noface,aIT
mov_02,20.0,rA1,-0.09123894672814416,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,lLO,0.21547755289042317,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,rLO,0.20538395241988977,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,lFFA,0.1592200700565224,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,rFFA,0.07392087067010086,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,lA1,0.0472132323408763,cornet_z_sl,imagenet_noface,aIT
mov_03,19.0,rA1,-0.08391111076488351,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,lLO,-0.06688851552832596,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,rLO,-0.17771424521880652,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,lFFA,0.03592632810748019,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,rFFA,0.018881416780174312,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,lA1,0.1099054510373425,cornet_z_sl,imagenet_noface,aIT
mov_04,21.0,rA1,-0.020934974649706124,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,lLO,0.039125559852732805,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,rLO,-0.04231865823198076,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,lFFA,0.04525058169428896,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,rFFA,0.06034395514477828,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,lA1,0.038583564722362663,cornet_z_sl,imagenet_noface,aIT
mov_05,21.0,rA1,-0.018085041056325343,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,lLO,0.0598770208964005,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,rLO,-0.0019300059504724354,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,lFFA,-0.15635789463923672,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,rFFA,-0.06632239822952753,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,lA1,0.02415229114629467,cornet_z_sl,imagenet_noface,aIT
mov_06,18.0,rA1,-0.07266009580860822,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,lLO,0.06496394206114256,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,rLO,0.12050327812983189,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,lFFA,0.14614754380052253,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,rFFA,0.1572253771044304,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,lA1,0.053488029935236964,cornet_z_sl,imagenet_noface,aIT
mov_07,23.0,rA1,0.07990384832696157,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,lLO,-0.07002687305810869,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,rLO,-0.03930491920675588,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,lFFA,0.08696351871823357,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,rFFA,0.06874112986734972,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,lA1,0.05890984760261404,cornet_z_sl,imagenet_noface,aIT
mov_08,21.0,rA1,0.03495215127876661,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,lLO,-0.05295491718352368,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,rLO,-0.037528366690146565,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,lFFA,-0.0769419478240782,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,rFFA,0.030293396086418855,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,lA1,-0.15949108530812994,cornet_z_sl,imagenet_noface,aIT
mov_09,22.0,rA1,-0.03796172297645755,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,lLO,-0.002432824330358088,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,rLO,-0.1034113942960509,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,lFFA,-0.08108930163881664,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,rFFA,-0.06827238835830451,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,lA1,-0.04162075652794897,cornet_z_sl,imagenet_noface,aIT
mov_10,23.0,rA1,-0.004288017066468568,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,lLO,0.0731176352680484,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,rLO,0.016673844624286293,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,lFFA,-0.026797644612544178,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,rFFA,-0.013159743048279555,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,lA1,0.005601134702635818,cornet_z_sl,imagenet_noface,aIT
mov_11,32.0,rA1,-0.07235727271760978,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,lLO,-0.11062635544013488,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,rLO,-0.05409623307957216,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,lFFA,-0.07529249650260676,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,rFFA,-0.04644348945991776,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,lA1,-0.06468570108068943,cornet_z_sl,imagenet_noface,aIT
mov_12,20.0,rA1,-0.0022009276734780664,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,lLO,-0.09420103962932708,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,rLO,-0.1925261345382316,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,lFFA,-0.14771515750214806,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,rFFA,-0.08445670587465047,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,lA1,0.004746136628491632,cornet_z_sl,imagenet_noface,aIT
mov_13,18.0,rA1,-0.07962138140655445,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,lLO,0.05613517347680056,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,rLO,0.07696771708750191,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,lFFA,0.22299940547810462,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,rFFA,0.04393562861416135,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,lA1,-0.009429803695512561,cornet_z_sl,imagenet_noface,aIT
mov_14,20.0,rA1,-0.045300525617860604,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,lLO,0.136962581594473,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,rLO,-0.007691867428718628,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,lFFA,0.1020192726327391,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,rFFA,-0.020739515304871423,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,lA1,-0.006786468192303675,cornet_z_sl,imagenet_noface,aIT
mov_15,25.0,rA1,0.09222835096026763,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,lLO,0.015426667191141007,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,rLO,0.021251240350160624,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,lFFA,0.05314542727499326,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,rFFA,-0.06939297685455817,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,lA1,0.15419380695979507,cornet_z_sl,imagenet_noface,aIT
mov_16,19.0,rA1,0.025906730262004032,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,lLO,0.0783752154852632,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,rLO,0.01665926212777731,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,lFFA,0.12146707520121712,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,rFFA,-0.04209326469367959,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,lA1,0.05256657818340453,cornet_z_sl,imagenet_noface,aIT
mov_17,22.0,rA1,-0.00583323661868226,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,lLO,0.2158014802224449,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,rLO,0.17669527824796544,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,lFFA,0.3043414598469641,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,rFFA,0.2552265090248612,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,lA1,0.10065308825311622,cornet_z_sl,imagenet_noface,aIT
mov_18,24.0,rA1,0.0383965983773618,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,lLO,-0.04802997416400073,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,rLO,7.673080807589494e-05,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,lFFA,-0.10778329600018552,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,rFFA,-0.020484068604219502,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,lA1,-0.05915800598029862,cornet_z_sl,imagenet_noface,aIT
mov_19,22.0,rA1,-0.1319665957701016,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,lLO,-0.12750790439946114,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,rLO,-0.01162044444391995,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,lFFA,-0.1279995216157659,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,rFFA,-0.07058460910451968,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,lA1,-0.015086985309155879,cornet_z_sl,imagenet_noface,aIT
mov_20,24.0,rA1,-0.07817784611591164,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,lLO,-0.16102214001957887,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,rLO,-0.1274537589591111,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,lFFA,-0.17940144597857194,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,rFFA,-0.15268379906644056,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,lA1,-0.11801018429400911,cornet_z_sl,imagenet_noface,aIT
mov_22,22.0,rA1,-0.11174819185686036,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,lLO,0.034673009872731864,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,rLO,-0.04798955335383881,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,lFFA,0.06445768276206713,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,rFFA,-0.039865088005153274,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,lA1,0.022159692534386908,cornet_z_sl,imagenet_noface,aIT
mov_24,26.0,rA1,0.02811424358546263,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,lLO,-0.03183794439090937,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,rLO,0.04199822883404247,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,lFFA,-0.063688844074947,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,rFFA,0.01026273421558671,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,lA1,0.07551780329602262,cornet_z_sl,imagenet_noface,aIT
mov_25,27.0,rA1,-0.017658357877239572,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,lLO,0.05020091620276249,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,rLO,0.020705483764540653,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,lFFA,0.011395450900424691,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,rFFA,0.06994864182355372,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,lA1,0.07844863249627662,cornet_z_sl,imagenet_noface,aIT
mov_26,32.0,rA1,0.059350435728787225,cornet_z_sl,imagenet_noface,aIT
s0057_1_3,0.75,lLO,0.1103767680300033,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,rLO,0.12758370458277488,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,lFFA,-0.12252666680723827,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,rFFA,0.1956334002872338,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,lA1,-0.035486683063456294,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,rA1,-0.034538815502233325,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,lLO,0.17972527658906334,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,rLO,-0.10759049086674284,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,lFFA,0.3300929610029904,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,rFFA,-0.042827151135178924,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,lA1,0.03116028040400532,cornet_z_sl,imagenet_oneface,aIT
s0607_1_2,1.058333333,rA1,-0.07152207523065682,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,lLO,0.04490282368999059,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,rLO,-0.10483864156077323,cornet_z_sl,imagenet_oneface,aIT
