sub,age,roi,corr,architecture,train_type,layer
s1607_1_2,0.891666667,lFFA,0.056054176871018185,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,rFFA,-0.1580213244694635,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,lA1,-0.011388824363078111,cornet_z_sl,imagenet_oneface,aIT
s1607_1_2,0.891666667,rA1,-0.1535504058867468,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lLO,0.029067347383320896,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rLO,-0.10719071833473004,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lFFA,-0.14495524981237526,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rFFA,-0.08834818253240767,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,lA1,1.5335871754696968e-05,cornet_z_sl,imagenet_oneface,aIT
s2037_1_1,0.466666667,rA1,-0.014810759434789914,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lLO,0.07448739100751167,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rLO,0.2151947361230624,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lFFA,-0.009102989964842975,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rFFA,0.11567785405750378,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,lA1,0.022302126456271665,cornet_z_sl,imagenet_oneface,aIT
s2047_1_1,0.391666667,rA1,0.21587949437003523,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lLO,0.06264134611886828,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rLO,0.1491535586410062,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lFFA,-0.2343814213238572,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rFFA,0.07428305112865799,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,lA1,0.19902836870558374,cornet_z_sl,imagenet_oneface,aIT
s2057_1_2,0.641666667,rA1,0.03263621258333682,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lLO,0.026405379714859,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rLO,0.038944572565950415,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lFFA,0.0888066114788528,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rFFA,0.07592496020002305,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,lA1,-0.039234253900241045,cornet_z_sl,imagenet_oneface,aIT
s2067_1_1,0.35,rA1,0.012964668283874008,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lLO,0.022100673165866336,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rLO,-0.0885441251908479,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lFFA,0.06466597384799871,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rFFA,0.03905066386732975,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,lA1,-0.03866273526133479,cornet_z_sl,imagenet_oneface,aIT
s2097_1_1,0.433333333,rA1,-0.11460164434367469,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lLO,0.24141561024138708,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rLO,0.11633940746198881,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lFFA,0.03807789000008863,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rFFA,-0.20218972813572617,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,lA1,0.08860800881064675,cornet_z_sl,imagenet_oneface,aIT
s2687_1_3,0.825,rA1,-0.04041770695610951,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lLO,-0.0010514054658316563,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rLO,-0.11899674790259232,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lFFA,-0.03450935449426469,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rFFA,-0.07946872417259725,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,lA1,0.12618969154907222,cornet_z_sl,imagenet_oneface,aIT
s3097_1_1,0.325,rA1,-0.0009311190083744064,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lLO,0.0074461186699711565,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rLO,-0.028804834010128358,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lFFA,0.06538807321090576,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rFFA,0.008643392261250053,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,lA1,-0.17504519906092997,cornet_z_sl,imagenet_oneface,aIT
s3607_1_2,0.866666667,rA1,-0.19424089498842512,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lLO,0.06421612144691483,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rLO,0.005283529445012664,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lFFA,-0.16786826897367477,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rFFA,0.017590548748429732,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,lA1,0.04150964274911398,cornet_z_sl,imagenet_oneface,aIT
s4047_1_1,0.458333333,rA1,0.03261740152361286,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lLO,0.005851741390607512,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rLO,0.013830992202811476,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lFFA,-0.0918469266559965,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rFFA,0.10721950553959206,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,lA1,0.10133657055910977,cornet_z_sl,imagenet_oneface,aIT
s4607_1_3,0.808333333,rA1,0.104990019878264,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lLO,-0.0006964914701229723,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rLO,0.15861109804368206,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lFFA,0.12042625626538776,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rFFA,0.035058532621532856,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,lA1,0.019562179082734783,cornet_z_sl,imagenet_oneface,aIT
s5037_1_1,0.725,rA1,-0.05479120784200895,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lLO,0.1112574002583135,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rLO,0.1567695777355883,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lFFA,0.20435008875517016,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rFFA,0.10895450530080614,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,lA1,0.01598127237344927,cornet_z_sl,imagenet_oneface,aIT
s6057_1_1,0.3,rA1,0.06785457919658774,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lLO,-0.10310556626770684,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rLO,-0.0602596549972407,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lFFA,0.0263535513375958,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rFFA,0.04280509745228736,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,lA1,0.011149078309606243,cornet_z_sl,imagenet_oneface,aIT
s6607_1_2,0.616666667,rA1,0.014628275364953904,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lLO,-0.07459135096117027,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rLO,-0.09994594039270015,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lFFA,-0.019393817808402724,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rFFA,0.0014649537562396696,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,lA1,-0.045243517336446853,cornet_z_sl,imagenet_oneface,aIT
s6687_1_3,0.941666667,rA1,0.2097347703918334,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lLO,-0.15692506516421434,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rLO,0.0944610512622224,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lFFA,0.1592374860047639,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rFFA,0.05086269141003252,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,lA1,-0.11017095331728263,cornet_z_sl,imagenet_oneface,aIT
s7017_1_1,0.433333333,rA1,-0.015257956210101578,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lLO,0.2396101284386675,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rLO,0.05907232774515922,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lFFA,0.09367025319646968,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rFFA,-0.0005324819529596847,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,lA1,0.18812806064768894,cornet_z_sl,imagenet_oneface,aIT
s7057_1_1,0.441666667,rA1,0.05934590699376862,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lLO,-0.08775110925017034,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rLO,-0.17312788332065424,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lFFA,-0.1071026252411806,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rFFA,0.07802787811198494,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,lA1,-0.00768415455150287,cornet_z_sl,imagenet_oneface,aIT
s7067_1_3,0.766666667,rA1,0.055428973062384,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lLO,-0.011050399819165377,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rLO,-0.008187286382008739,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lFFA,-0.08986627647941642,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rFFA,0.012434815152526202,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,lA1,-0.05482358511435695,cornet_z_sl,imagenet_oneface,aIT
s8037_1_1,0.666666667,rA1,0.1611769486481381,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lLO,-0.08591128390519256,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rLO,-0.09898066955080212,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lFFA,-0.05820712661923549,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rFFA,-0.02636966240329808,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,lA1,-0.14279460352488227,cornet_z_sl,imagenet_oneface,aIT
s8077_1_1,0.391666667,rA1,-0.08179246554098812,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lLO,0.1183484581539503,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rLO,0.08038793648009467,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lFFA,0.05070867675147567,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rFFA,0.04781634475845786,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,lA1,0.26737164651709133,cornet_z_sl,imagenet_oneface,aIT
s8687_1_3,0.916666667,rA1,0.1598905333102959,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lLO,0.14895055008453506,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rLO,0.018401941259787634,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lFFA,0.11376539667550775,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rFFA,0.10068652590908587,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,lA1,0.030091020586345642,cornet_z_sl,imagenet_oneface,aIT
s9057_1_1,0.391666667,rA1,0.0509897634802928,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lLO,0.09588753834516928,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rLO,-0.02039659908839757,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lFFA,0.09417983947436592,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rFFA,0.09245787033615263,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,lA1,0.006832309049563716,cornet_z_sl,imagenet_oneface,aIT
mov_01,20.0,rA1,-0.055714375263553204,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lLO,-0.0376033378639067,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rLO,0.016546618149869158,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lFFA,-0.040349422904301144,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rFFA,-0.027711261837066327,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,lA1,-0.012915800318964304,cornet_z_sl,imagenet_oneface,aIT
mov_02,20.0,rA1,-0.01548488260333992,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lLO,0.13600288118362336,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rLO,0.15342341179889332,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lFFA,0.27892282210832864,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rFFA,0.036982329180564995,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,lA1,-0.017246570218699228,cornet_z_sl,imagenet_oneface,aIT
mov_03,19.0,rA1,-0.05745649323888069,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lLO,-0.01694598673346317,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rLO,-0.09613537196815768,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lFFA,0.10834360076986391,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rFFA,0.030104541488284082,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,lA1,0.07060908407079487,cornet_z_sl,imagenet_oneface,aIT
mov_04,21.0,rA1,0.1758323584389382,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lLO,-0.061219323817736086,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rLO,0.002008204125131318,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lFFA,-0.1302952051506172,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rFFA,0.011479803150900348,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,lA1,0.003335225639414463,cornet_z_sl,imagenet_oneface,aIT
mov_05,21.0,rA1,0.048412363437891674,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lLO,-0.03127458945378494,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rLO,-0.08160994228137591,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lFFA,0.08615586218639877,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rFFA,0.024981646649741514,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,lA1,0.007581979323297811,cornet_z_sl,imagenet_oneface,aIT
mov_06,18.0,rA1,0.006655454972236512,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lLO,-0.04079345283790646,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rLO,-0.056714642413463814,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lFFA,0.01359349481836225,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rFFA,0.033426212802769334,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,lA1,0.018937757095819848,cornet_z_sl,imagenet_oneface,aIT
mov_07,23.0,rA1,0.012671303701515146,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lLO,-0.10538829838560607,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rLO,-0.0266271347711559,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lFFA,0.03128936632705484,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rFFA,-0.08861845145958969,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,lA1,0.16511474758991662,cornet_z_sl,imagenet_oneface,aIT
mov_08,21.0,rA1,0.11916535235986725,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lLO,0.061189283327832245,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rLO,0.010697398870152475,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lFFA,-0.05482376562901352,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rFFA,-0.008139920796954286,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,lA1,-0.09393976692604711,cornet_z_sl,imagenet_oneface,aIT
mov_09,22.0,rA1,0.020735092743106844,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lLO,0.04312150184131834,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rLO,0.04594791773124608,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lFFA,0.1804841328183357,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rFFA,0.08005353667401166,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,lA1,0.04387787355378225,cornet_z_sl,imagenet_oneface,aIT
mov_10,23.0,rA1,0.04862088368396225,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lLO,-0.012995788232444017,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rLO,-0.02528000525511219,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lFFA,-0.007141496456305969,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rFFA,-0.13799871481089898,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,lA1,-0.05628829492741392,cornet_z_sl,imagenet_oneface,aIT
mov_11,32.0,rA1,-0.06301501843141827,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lLO,0.01808017997968704,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rLO,0.09479466664242156,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lFFA,0.001162534670178796,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rFFA,0.13172340565450513,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,lA1,-0.009991163186524585,cornet_z_sl,imagenet_oneface,aIT
mov_12,20.0,rA1,-0.03271255577549514,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lLO,0.04137274861616932,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rLO,0.03744763417363699,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lFFA,-0.034936538877663896,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rFFA,0.050014623621468066,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,lA1,-0.0071416198388333935,cornet_z_sl,imagenet_oneface,aIT
mov_13,18.0,rA1,0.02943256586096593,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lLO,-0.059553520946907794,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rLO,-0.0009915494592442186,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lFFA,0.04655617028497647,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rFFA,-0.00885726701796129,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,lA1,0.024101400771019996,cornet_z_sl,imagenet_oneface,aIT
mov_14,20.0,rA1,-0.006720162191492969,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lLO,0.14337574089303448,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rLO,0.2105952107138534,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lFFA,0.1726300210774799,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rFFA,0.0574116358513046,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,lA1,0.04968826884155268,cornet_z_sl,imagenet_oneface,aIT
mov_15,25.0,rA1,0.16808694777788089,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lLO,-0.0022668692844943755,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rLO,0.05181236661979857,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lFFA,0.07229526316539259,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rFFA,0.035602857687438115,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,lA1,0.08208009491638771,cornet_z_sl,imagenet_oneface,aIT
mov_16,19.0,rA1,0.14100957355329452,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lLO,0.04258811895914557,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rLO,0.06090933501384721,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lFFA,0.1398740828189498,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rFFA,0.06288302353566844,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,lA1,0.012871402394994746,cornet_z_sl,imagenet_oneface,aIT
mov_17,22.0,rA1,0.056274866212097326,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lLO,-0.004356109830749917,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rLO,-0.0035161863393203055,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lFFA,0.07350122877126186,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rFFA,0.006559789642654839,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,lA1,0.04563380207802058,cornet_z_sl,imagenet_oneface,aIT
mov_18,24.0,rA1,0.10069727357489822,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lLO,0.022447661330438958,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rLO,0.07948709575943369,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lFFA,0.007665072578430257,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rFFA,0.00725932241291459,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,lA1,0.0190918193087074,cornet_z_sl,imagenet_oneface,aIT
mov_19,22.0,rA1,0.027977359085093436,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lLO,0.06012614093387088,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rLO,0.16896842017708516,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lFFA,0.13185730581797933,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rFFA,0.07429019303800417,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,lA1,0.11879102913798884,cornet_z_sl,imagenet_oneface,aIT
mov_20,24.0,rA1,0.17832174777900736,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lLO,0.10478420954631179,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rLO,0.09943914800559826,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lFFA,0.05626524998259088,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rFFA,0.09214522591392496,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,lA1,0.11744308030183481,cornet_z_sl,imagenet_oneface,aIT
mov_22,22.0,rA1,0.032222500806814394,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lLO,0.05193572498371296,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rLO,0.05528526900232451,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lFFA,0.19604297188421033,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rFFA,0.057312950627860924,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,lA1,0.01439794050765543,cornet_z_sl,imagenet_oneface,aIT
mov_24,26.0,rA1,0.006235463765973982,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lLO,-0.0684568939328325,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rLO,-0.0023867389073248535,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lFFA,-0.07068841849025659,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rFFA,0.017870689590423795,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,lA1,-0.05181182854784559,cornet_z_sl,imagenet_oneface,aIT
mov_25,27.0,rA1,0.10745046507499206,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lLO,-0.13568798746178962,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rLO,-0.11553574737416356,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lFFA,-0.2791048378749504,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rFFA,-0.022677641717216573,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,lA1,0.02669223756848656,cornet_z_sl,imagenet_oneface,aIT
mov_26,32.0,rA1,-0.04522925272787262,cornet_z_sl,imagenet_oneface,aIT
s0057_1_3,0.75,lLO,0.0004463955298401913,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rLO,0.09164312474390301,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,lFFA,0.21426515700049087,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rFFA,0.2932476132150731,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,lA1,0.07742318258247445,cornet_z_sl,imagenet_vggface,aIT
s0057_1_3,0.75,rA1,-0.06562046634297077,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lLO,0.1456217147839392,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rLO,0.16189906881599014,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lFFA,0.28441116288446133,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rFFA,0.21154832756699188,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,lA1,0.09051259084097456,cornet_z_sl,imagenet_vggface,aIT
s0607_1_2,1.058333333,rA1,0.13796868788286626,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lLO,0.06205296860658879,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rLO,0.07218650165654539,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lFFA,-0.01240693644002271,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rFFA,0.17345169644964178,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,lA1,-0.07265830122339166,cornet_z_sl,imagenet_vggface,aIT
s1607_1_2,0.891666667,rA1,-0.02304071800501208,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,lLO,-0.07944456274881487,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,rLO,0.04031151278815742,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,lFFA,-0.18464379536811612,cornet_z_sl,imagenet_vggface,aIT
s2037_1_1,0.466666667,rFFA,-0.0017845748932273989,cornet_z_sl,imagenet_vggface,aIT
