sub,age,roi,corr,seed_age,seed_roi
sub-pixar009,3.518138261,rFFA,0.024592006192547092,18,lLO
sub-pixar009,3.518138261,lA1,0.01861768248404014,18,lLO
sub-pixar009,3.518138261,rA1,-0.06291514005598633,18,lLO
sub-pixar010,4.358658453,lLO,0.13385870246888779,18,lLO
sub-pixar010,4.358658453,rLO,0.11773992119435071,18,lLO
sub-pixar010,4.358658453,lFFA,0.08306817743861288,18,lLO
sub-pixar010,4.358658453,rFFA,0.028995796732124546,18,lLO
sub-pixar010,4.358658453,lA1,0.15749846093567277,18,lLO
sub-pixar010,4.358658453,rA1,0.14400197969066877,18,lLO
sub-pixar011,3.983572895,lLO,-0.025049147844437986,18,lLO
sub-pixar011,3.983572895,rLO,0.008047102326511221,18,lLO
sub-pixar011,3.983572895,lFFA,-0.1482204283056798,18,lLO
sub-pixar011,3.983572895,rFFA,-0.11933631165363703,18,lLO
sub-pixar011,3.983572895,lA1,-0.003266843183899228,18,lLO
sub-pixar011,3.983572895,rA1,-0.04923382064288182,18,lLO
sub-pixar012,3.786447639,lLO,-0.023195941070905706,18,lLO
sub-pixar012,3.786447639,rLO,-0.10249101847544605,18,lLO
sub-pixar012,3.786447639,lFFA,-0.04967379878906163,18,lLO
sub-pixar012,3.786447639,rFFA,-0.12619717806266634,18,lLO
sub-pixar012,3.786447639,lA1,0.00869089232689221,18,lLO
sub-pixar012,3.786447639,rA1,-0.07208729947859704,18,lLO
sub-pixar013,3.849418207,lLO,-0.08914793831953181,18,lLO
sub-pixar013,3.849418207,rLO,-0.138281077027281,18,lLO
sub-pixar013,3.849418207,lFFA,-0.07441146938213102,18,lLO
sub-pixar013,3.849418207,rFFA,-0.23243738824051735,18,lLO
sub-pixar013,3.849418207,lA1,-0.0773607068807072,18,lLO
sub-pixar013,3.849418207,rA1,-0.05757236352443022,18,lLO
sub-pixar014,3.635865845,lLO,-0.03844344094132661,18,lLO
sub-pixar014,3.635865845,rLO,-0.06939755724692834,18,lLO
sub-pixar014,3.635865845,lFFA,0.04294205021150415,18,lLO
sub-pixar014,3.635865845,rFFA,0.09188462464180039,18,lLO
sub-pixar014,3.635865845,lA1,0.05261599438508066,18,lLO
sub-pixar014,3.635865845,rA1,-0.00951587147053901,18,lLO
sub-pixar015,4.76659822,lLO,-0.021578075204015834,18,lLO
sub-pixar015,4.76659822,rLO,0.016919259089269407,18,lLO
sub-pixar015,4.76659822,lFFA,-0.04332682774350319,18,lLO
sub-pixar015,4.76659822,rFFA,0.008486819074599198,18,lLO
sub-pixar015,4.76659822,lA1,0.006677498787817386,18,lLO
sub-pixar015,4.76659822,rA1,0.01292725661079959,18,lLO
sub-pixar016,3.622176591,lLO,0.0034209027597365965,18,lLO
sub-pixar016,3.622176591,rLO,0.07337034573952166,18,lLO
sub-pixar016,3.622176591,lFFA,-0.023727948740039924,18,lLO
sub-pixar016,3.622176591,rFFA,-0.05801491776430383,18,lLO
sub-pixar016,3.622176591,lA1,0.03587722079683495,18,lLO
sub-pixar016,3.622176591,rA1,-0.03759661190815291,18,lLO
sub-pixar017,3.613963039,lLO,-0.08724803164264708,18,lLO
sub-pixar017,3.613963039,rLO,-0.15746185995893705,18,lLO
sub-pixar017,3.613963039,lFFA,0.07574484756954447,18,lLO
sub-pixar017,3.613963039,rFFA,-0.04988548374555085,18,lLO
sub-pixar017,3.613963039,lA1,0.07110349802578439,18,lLO
sub-pixar017,3.613963039,rA1,-0.04036941973542449,18,lLO
sub-pixar018,4.577686516,lLO,0.08682816257348708,18,lLO
sub-pixar018,4.577686516,rLO,0.07577063804188054,18,lLO
sub-pixar018,4.577686516,lFFA,0.16549498876508564,18,lLO
sub-pixar018,4.577686516,rFFA,0.15532934958491457,18,lLO
sub-pixar018,4.577686516,lA1,-0.03509393347880057,18,lLO
sub-pixar018,4.577686516,rA1,0.030544301686043565,18,lLO
sub-pixar019,3.969883641,lLO,-0.023561057257457767,18,lLO
sub-pixar019,3.969883641,rLO,-0.03996486670111532,18,lLO
sub-pixar019,3.969883641,lFFA,0.0542816180330713,18,lLO
sub-pixar019,3.969883641,rFFA,0.03665644712497879,18,lLO
sub-pixar019,3.969883641,lA1,-0.07528217433066288,18,lLO
sub-pixar019,3.969883641,rA1,-0.008086926724888144,18,lLO
sub-pixar020,3.594798084,lLO,-0.19606540750731388,18,lLO
sub-pixar020,3.594798084,rLO,-0.05828654601892393,18,lLO
sub-pixar020,3.594798084,lFFA,-0.09524915016183264,18,lLO
sub-pixar020,3.594798084,rFFA,-0.018621493067376885,18,lLO
sub-pixar020,3.594798084,lA1,-0.13451886459060092,18,lLO
sub-pixar020,3.594798084,rA1,-0.08947570483322731,18,lLO
sub-pixar021,4.364134155,lLO,-0.030825781018009677,18,lLO
sub-pixar021,4.364134155,rLO,-0.060988464567908074,18,lLO
sub-pixar021,4.364134155,lFFA,-0.049102215575499535,18,lLO
sub-pixar021,4.364134155,rFFA,-0.03341494930543404,18,lLO
sub-pixar021,4.364134155,lA1,0.06449244984065344,18,lLO
sub-pixar021,4.364134155,rA1,0.022813002582086916,18,lLO
sub-pixar022,3.822039699,lLO,0.03252171111357082,18,lLO
sub-pixar022,3.822039699,rLO,0.12463555242441754,18,lLO
sub-pixar022,3.822039699,lFFA,-0.09693573165776533,18,lLO
sub-pixar022,3.822039699,rFFA,-0.05091747669920316,18,lLO
sub-pixar022,3.822039699,lA1,-0.09296993374251197,18,lLO
sub-pixar022,3.822039699,rA1,0.013214260042819885,18,lLO
sub-pixar023,3.865845311,lLO,-0.024052214199240612,18,lLO
sub-pixar023,3.865845311,rLO,-0.03028495766233185,18,lLO
sub-pixar023,3.865845311,lFFA,-0.06015618660845465,18,lLO
sub-pixar023,3.865845311,rFFA,-0.08174551086572357,18,lLO
sub-pixar023,3.865845311,lA1,-0.052328152744391884,18,lLO
sub-pixar023,3.865845311,rA1,-0.12739501821605637,18,lLO
sub-pixar024,4.057494867,lLO,-0.14647956006237933,18,lLO
sub-pixar024,4.057494867,rLO,-0.08201131161100841,18,lLO
sub-pixar024,4.057494867,lFFA,-0.12424864162628177,18,lLO
sub-pixar024,4.057494867,rFFA,-0.021258382944282273,18,lLO
sub-pixar024,4.057494867,lA1,0.008711093323949039,18,lLO
sub-pixar024,4.057494867,rA1,0.02138688274338437,18,lLO
sub-pixar025,3.93155373,lLO,0.25574538548626335,18,lLO
sub-pixar025,3.93155373,rLO,0.2299181725455633,18,lLO
sub-pixar025,3.93155373,lFFA,0.2274669132239837,18,lLO
sub-pixar025,3.93155373,rFFA,0.09924548539510751,18,lLO
sub-pixar025,3.93155373,lA1,0.04728437417929124,18,lLO
sub-pixar025,3.93155373,rA1,0.022337603005366705,18,lLO
sub-pixar026,3.93155373,lLO,0.026356109011520804,18,lLO
sub-pixar026,3.93155373,rLO,0.07881411578213093,18,lLO
sub-pixar026,3.93155373,lFFA,-0.0587051232999321,18,lLO
sub-pixar026,3.93155373,rFFA,0.059704961632411034,18,lLO
sub-pixar026,3.93155373,lA1,0.011372948104300146,18,lLO
sub-pixar026,3.93155373,rA1,0.19858230489522657,18,lLO
sub-pixar027,3.989048597,lLO,-0.154118806241301,18,lLO
sub-pixar027,3.989048597,rLO,-0.023480728215898732,18,lLO
sub-pixar027,3.989048597,lFFA,-0.04793916172804088,18,lLO
sub-pixar027,3.989048597,rFFA,-0.133608636383512,18,lLO
sub-pixar027,3.989048597,lA1,-0.08116335881348334,18,lLO
sub-pixar027,3.989048597,rA1,0.007919749842700295,18,lLO
sub-pixar028,3.534565366,lLO,0.011060584043899105,18,lLO
sub-pixar028,3.534565366,rLO,-0.1299024558816674,18,lLO
sub-pixar028,3.534565366,lFFA,0.0985550934561743,18,lLO
sub-pixar028,3.534565366,rFFA,-0.11819064334799924,18,lLO
sub-pixar028,3.534565366,lA1,0.019914656566238774,18,lLO
sub-pixar028,3.534565366,rA1,-0.1467175905414409,18,lLO
sub-pixar029,4.309377139,lLO,0.08974949556857353,18,lLO
sub-pixar029,4.309377139,rLO,0.0881562283399337,18,lLO
sub-pixar029,4.309377139,lFFA,0.16182443522892387,18,lLO
sub-pixar029,4.309377139,rFFA,0.09244641767783944,18,lLO
sub-pixar029,4.309377139,lA1,0.004542067272510505,18,lLO
sub-pixar029,4.309377139,rA1,0.14776615835667678,18,lLO
sub-pixar030,4.156057495,lLO,-0.14363392301822814,18,lLO
sub-pixar030,4.156057495,rLO,-0.14882688719507708,18,lLO
sub-pixar030,4.156057495,lFFA,-0.09899047925041446,18,lLO
sub-pixar030,4.156057495,rFFA,-0.1371811893577759,18,lLO
sub-pixar030,4.156057495,lA1,-0.014566180049015318,18,lLO
sub-pixar030,4.156057495,rA1,-0.06862938618694124,18,lLO
sub-pixar031,4.084873374,lLO,-0.05162262813658754,18,lLO
sub-pixar031,4.084873374,rLO,0.03776158580406906,18,lLO
sub-pixar031,4.084873374,lFFA,-0.038850654225125666,18,lLO
sub-pixar031,4.084873374,rFFA,0.05094590321907205,18,lLO
sub-pixar031,4.084873374,lA1,-0.041986067583710235,18,lLO
sub-pixar031,4.084873374,rA1,0.03184164451935311,18,lLO
sub-pixar032,5.43,lLO,0.013094487618992817,18,lLO
sub-pixar032,5.43,rLO,0.03113368956851212,18,lLO
sub-pixar032,5.43,lFFA,-0.02505447629588073,18,lLO
sub-pixar032,5.43,rFFA,-0.00632886064485208,18,lLO
sub-pixar032,5.43,lA1,-0.05472469862611352,18,lLO
sub-pixar032,5.43,rA1,-0.07112867706876912,18,lLO
sub-pixar033,5.81,lLO,0.07431718453815975,18,lLO
sub-pixar033,5.81,rLO,-0.01114263731362158,18,lLO
sub-pixar033,5.81,lFFA,0.1253531205113483,18,lLO
sub-pixar033,5.81,rFFA,0.04002474824114362,18,lLO
sub-pixar033,5.81,lA1,0.04850649389997521,18,lLO
sub-pixar033,5.81,rA1,0.013285863518512724,18,lLO
sub-pixar034,5.99,lLO,0.04535884075005701,18,lLO
sub-pixar034,5.99,rLO,-0.07103762513180123,18,lLO
sub-pixar034,5.99,lFFA,0.024506990577514633,18,lLO
sub-pixar034,5.99,rFFA,0.0506778464619156,18,lLO
sub-pixar034,5.99,lA1,0.16767813382218247,18,lLO
sub-pixar034,5.99,rA1,0.11642639555767104,18,lLO
sub-pixar035,5.99,lLO,-0.013393492852147644,18,lLO
sub-pixar035,5.99,rLO,-0.11585567559554855,18,lLO
sub-pixar035,5.99,lFFA,-0.008061414874337751,18,lLO
sub-pixar035,5.99,rFFA,-0.06392646834985234,18,lLO
sub-pixar035,5.99,lA1,0.0508618656597361,18,lLO
sub-pixar035,5.99,rA1,-0.02760780771850005,18,lLO
sub-pixar036,5.39,lLO,-0.052932609459342875,18,lLO
sub-pixar036,5.39,rLO,-0.06598045785741316,18,lLO
sub-pixar036,5.39,lFFA,-0.05085041453877186,18,lLO
sub-pixar036,5.39,rFFA,-0.07801870190725435,18,lLO
sub-pixar036,5.39,lA1,-0.02445148859585334,18,lLO
sub-pixar036,5.39,rA1,-0.024322692351187124,18,lLO
sub-pixar037,5.52,lLO,0.08654646193340482,18,lLO
sub-pixar037,5.52,rLO,0.012561659746964328,18,lLO
sub-pixar037,5.52,lFFA,0.0764783619578095,18,lLO
sub-pixar037,5.52,rFFA,0.020823636987067035,18,lLO
sub-pixar037,5.52,lA1,0.03520378155635984,18,lLO
sub-pixar037,5.52,rA1,-0.021462741623327893,18,lLO
sub-pixar038,5.55,lLO,-0.006877702576322829,18,lLO
sub-pixar038,5.55,rLO,-0.06326531676726735,18,lLO
sub-pixar038,5.55,lFFA,-0.10697710667143237,18,lLO
sub-pixar038,5.55,rFFA,-0.16390330401534167,18,lLO
sub-pixar038,5.55,lA1,-0.05903953865859093,18,lLO
sub-pixar038,5.55,rA1,-0.15655302255872294,18,lLO
sub-pixar039,5.54,lLO,-0.07925078267791771,18,lLO
sub-pixar039,5.54,rLO,-0.154017786860763,18,lLO
sub-pixar039,5.54,lFFA,-0.011038068936174317,18,lLO
sub-pixar039,5.54,rFFA,-0.145957311682881,18,lLO
sub-pixar039,5.54,lA1,0.006956755661608992,18,lLO
sub-pixar039,5.54,rA1,-0.025961563428237976,18,lLO
sub-pixar040,5.29,lLO,-0.11224510411503175,18,lLO
sub-pixar040,5.29,rLO,-0.11214625706427445,18,lLO
sub-pixar040,5.29,lFFA,-0.010571294367480624,18,lLO
sub-pixar040,5.29,rFFA,-0.05305274737541325,18,lLO
sub-pixar040,5.29,lA1,-0.047884336651887266,18,lLO
sub-pixar040,5.29,rA1,-0.07725671604548633,18,lLO
sub-pixar041,5.49,lLO,-0.07583275810354945,18,lLO
sub-pixar041,5.49,rLO,-0.08503467254182573,18,lLO
sub-pixar041,5.49,lFFA,-0.023429875938549314,18,lLO
sub-pixar041,5.49,rFFA,-0.045868254922795865,18,lLO
sub-pixar041,5.49,lA1,-0.04885899144248951,18,lLO
sub-pixar041,5.49,rA1,0.0038786375228331044,18,lLO
sub-pixar042,5.01,lLO,-0.14028930011598995,18,lLO
sub-pixar042,5.01,rLO,-0.042604254905201325,18,lLO
sub-pixar042,5.01,lFFA,-0.10503893549333305,18,lLO
sub-pixar042,5.01,rFFA,-0.01660896682908576,18,lLO
sub-pixar042,5.01,lA1,-0.12689496079965318,18,lLO
sub-pixar042,5.01,rA1,-0.06941565000077474,18,lLO
sub-pixar043,5.79,lLO,-0.05820324568406743,18,lLO
sub-pixar043,5.79,rLO,-0.09192654538568255,18,lLO
sub-pixar043,5.79,lFFA,-0.08213797867113305,18,lLO
sub-pixar043,5.79,rFFA,-0.16546237812517606,18,lLO
sub-pixar043,5.79,lA1,0.004350025092664447,18,lLO
sub-pixar043,5.79,rA1,-0.04356590453164139,18,lLO
sub-pixar044,5.76,lLO,-0.12723117325067942,18,lLO
sub-pixar044,5.76,rLO,-0.051085422523949334,18,lLO
sub-pixar044,5.76,lFFA,-0.06015214311630312,18,lLO
sub-pixar044,5.76,rFFA,-0.06941892691334009,18,lLO
sub-pixar044,5.76,lA1,0.053696012425669945,18,lLO
sub-pixar044,5.76,rA1,-0.006673876192017616,18,lLO
sub-pixar045,5.18,lLO,0.07640591013678849,18,lLO
sub-pixar045,5.18,rLO,-0.014769563437115905,18,lLO
sub-pixar045,5.18,lFFA,-0.10056818687220959,18,lLO
sub-pixar045,5.18,rFFA,-0.10946390575821954,18,lLO
sub-pixar045,5.18,lA1,0.06966662881306139,18,lLO
sub-pixar045,5.18,rA1,-0.060828055508919496,18,lLO
sub-pixar046,5.97,lLO,-0.08864635095738385,18,lLO
sub-pixar046,5.97,rLO,-0.13240524268318443,18,lLO
sub-pixar046,5.97,lFFA,0.09316000019340993,18,lLO
sub-pixar046,5.97,rFFA,-0.10112858615525344,18,lLO
sub-pixar046,5.97,lA1,-0.028715612926269073,18,lLO
sub-pixar046,5.97,rA1,-0.08132576764135346,18,lLO
sub-pixar047,5.47,lLO,-0.08671812921183458,18,lLO
sub-pixar047,5.47,rLO,0.025308682990259467,18,lLO
sub-pixar047,5.47,lFFA,-0.015219495846499387,18,lLO
sub-pixar047,5.47,rFFA,-0.11380405611140991,18,lLO
sub-pixar047,5.47,lA1,-0.04282794004823618,18,lLO
sub-pixar047,5.47,rA1,-0.008315776649201575,18,lLO
sub-pixar048,5.99,lLO,-0.018018526776504642,18,lLO
sub-pixar048,5.99,rLO,-0.01127042840223511,18,lLO
sub-pixar048,5.99,lFFA,-0.038488375238656385,18,lLO
sub-pixar048,5.99,rFFA,0.022513490906643084,18,lLO
sub-pixar048,5.99,lA1,-0.01914196507818295,18,lLO
sub-pixar048,5.99,rA1,-0.05886167412852397,18,lLO
sub-pixar049,5.23,lLO,-0.011386477221135647,18,lLO
sub-pixar049,5.23,rLO,0.03502353462912316,18,lLO
sub-pixar049,5.23,lFFA,0.021117258961413112,18,lLO
sub-pixar049,5.23,rFFA,0.03145612901814325,18,lLO
sub-pixar049,5.23,lA1,-0.035601114475715984,18,lLO
sub-pixar049,5.23,rA1,-0.020655481811926814,18,lLO
sub-pixar050,5.31,lLO,-0.017578494565479566,18,lLO
sub-pixar050,5.31,rLO,-0.002968541667792219,18,lLO
sub-pixar050,5.31,lFFA,-0.031766041949330866,18,lLO
sub-pixar050,5.31,rFFA,0.03747880187074037,18,lLO
sub-pixar050,5.31,lA1,-0.012977212129375266,18,lLO
sub-pixar050,5.31,rA1,-0.005114661123705745,18,lLO
sub-pixar051,5.38,lLO,0.018931454370758608,18,lLO
sub-pixar051,5.38,rLO,-0.0367853135861331,18,lLO
sub-pixar051,5.38,lFFA,-0.20619131716775388,18,lLO
sub-pixar051,5.38,rFFA,-0.03975896044015153,18,lLO
sub-pixar051,5.38,lA1,-0.02184588152569742,18,lLO
sub-pixar051,5.38,rA1,-0.05984168632129984,18,lLO
sub-pixar052,5.46,lLO,0.015745862787500578,18,lLO
sub-pixar052,5.46,rLO,-0.05656143058642244,18,lLO
sub-pixar052,5.46,lFFA,-0.07040991826487476,18,lLO
sub-pixar052,5.46,rFFA,0.008357331051986258,18,lLO
sub-pixar052,5.46,lA1,0.02368944642528087,18,lLO
sub-pixar052,5.46,rA1,-0.006200354845331829,18,lLO
sub-pixar053,5.46,lLO,-0.10167784005290081,18,lLO
sub-pixar053,5.46,rLO,-0.12125041334342546,18,lLO
sub-pixar053,5.46,lFFA,-0.1888860399778285,18,lLO
sub-pixar053,5.46,rFFA,-0.05012200745187949,18,lLO
sub-pixar053,5.46,lA1,-0.06717772070593978,18,lLO
sub-pixar053,5.46,rA1,-0.029857571854978348,18,lLO
sub-pixar054,5.99,lLO,0.01638391404997816,18,lLO
sub-pixar054,5.99,rLO,-0.03502383910779992,18,lLO
sub-pixar054,5.99,lFFA,-0.08593536560743475,18,lLO
sub-pixar054,5.99,rFFA,-0.12068934428766918,18,lLO
sub-pixar054,5.99,lA1,-0.07479075061949998,18,lLO
sub-pixar054,5.99,rA1,-0.01864483278146064,18,lLO
sub-pixar055,5.82,lLO,-0.04086155753855265,18,lLO
sub-pixar055,5.82,rLO,-0.06151843190360014,18,lLO
sub-pixar055,5.82,lFFA,-0.07042452833143917,18,lLO
sub-pixar055,5.82,rFFA,-0.014537167992077354,18,lLO
sub-pixar055,5.82,lA1,-0.033689893213051235,18,lLO
sub-pixar055,5.82,rA1,-0.07219484277717382,18,lLO
sub-pixar056,5.26,lLO,-0.036303001152930676,18,lLO
sub-pixar056,5.26,rLO,-0.052033078027974064,18,lLO
sub-pixar056,5.26,lFFA,-0.07680500848730829,18,lLO
sub-pixar056,5.26,rFFA,0.014956246770798688,18,lLO
sub-pixar056,5.26,lA1,-0.07861570820938352,18,lLO
sub-pixar056,5.26,rA1,-0.03760632373288868,18,lLO
sub-pixar057,5.66,lLO,0.0001870372790907255,18,lLO
sub-pixar057,5.66,rLO,0.0048390150483819975,18,lLO
sub-pixar057,5.66,lFFA,-0.1268436351168701,18,lLO
sub-pixar057,5.66,rFFA,0.12092014332839493,18,lLO
sub-pixar057,5.66,lA1,0.15327723928398357,18,lLO
sub-pixar057,5.66,rA1,0.030045531356284766,18,lLO
sub-pixar058,5.13,lLO,0.06409732093652826,18,lLO
sub-pixar058,5.13,rLO,0.060501526885091146,18,lLO
sub-pixar058,5.13,lFFA,0.038648288735040975,18,lLO
sub-pixar058,5.13,rFFA,-0.042910606541870996,18,lLO
sub-pixar058,5.13,lA1,0.06120378926336732,18,lLO
sub-pixar058,5.13,rA1,0.09606292889738649,18,lLO
sub-pixar059,5.51,lLO,-0.00037022074043751435,18,lLO
sub-pixar059,5.51,rLO,0.01400170048915974,18,lLO
sub-pixar059,5.51,lFFA,-0.019282662492940708,18,lLO
sub-pixar059,5.51,rFFA,0.028824126675423712,18,lLO
sub-pixar059,5.51,lA1,-0.025754124237731303,18,lLO
sub-pixar059,5.51,rA1,0.08691665892678377,18,lLO
sub-pixar060,5.12,lLO,0.07135968935637085,18,lLO
sub-pixar060,5.12,rLO,0.011636325916821861,18,lLO
sub-pixar060,5.12,lFFA,-0.032633095078974036,18,lLO
sub-pixar060,5.12,rFFA,0.033492413176100515,18,lLO
sub-pixar060,5.12,lA1,0.07715629112651841,18,lLO
sub-pixar060,5.12,rA1,0.023358539518943133,18,lLO
sub-pixar061,5.56,lLO,-0.07404586025434834,18,lLO
sub-pixar061,5.56,rLO,-0.02059912125219424,18,lLO
sub-pixar061,5.56,lFFA,-0.13346607218080814,18,lLO
sub-pixar061,5.56,rFFA,-0.07609352989720693,18,lLO
sub-pixar061,5.56,lA1,-0.059175416569333464,18,lLO
sub-pixar061,5.56,rA1,-0.04530653147175012,18,lLO
sub-pixar062,5.46,lLO,-0.1399390092245729,18,lLO
sub-pixar062,5.46,rLO,-0.1537004462937938,18,lLO
sub-pixar062,5.46,lFFA,-0.2521025221130877,18,lLO
sub-pixar062,5.46,rFFA,-0.2015587069773551,18,lLO
sub-pixar062,5.46,lA1,-0.07076872293693015,18,lLO
sub-pixar062,5.46,rA1,-0.18377573646349502,18,lLO
sub-pixar063,5.33,lLO,-0.05282916577653632,18,lLO
sub-pixar063,5.33,rLO,-0.11896183190212378,18,lLO
sub-pixar063,5.33,lFFA,-0.18747241147982735,18,lLO
sub-pixar063,5.33,rFFA,-0.04471368557514896,18,lLO
sub-pixar063,5.33,lA1,0.0004509561278806312,18,lLO
sub-pixar063,5.33,rA1,-0.010346017430910022,18,lLO
sub-pixar064,5.44,lLO,0.004961702018359396,18,lLO
sub-pixar064,5.44,rLO,-0.07073399220723896,18,lLO
sub-pixar064,5.44,lFFA,-0.07604868192827582,18,lLO
sub-pixar064,5.44,rFFA,-0.024493531411533362,18,lLO
sub-pixar064,5.44,lA1,0.04365170827861865,18,lLO
sub-pixar064,5.44,rA1,-0.09321865856741338,18,lLO
sub-pixar065,5.02,lLO,0.07927507424207811,18,lLO
sub-pixar065,5.02,rLO,0.04838569335709146,18,lLO
sub-pixar065,5.02,lFFA,-0.07564731726311201,18,lLO
sub-pixar065,5.02,rFFA,-0.03730441840195563,18,lLO
sub-pixar065,5.02,lA1,-0.005481285467497793,18,lLO
sub-pixar065,5.02,rA1,0.033178781010590803,18,lLO
sub-pixar066,7.0,lLO,0.13536276402826813,18,lLO
sub-pixar066,7.0,rLO,0.11933842740835578,18,lLO
sub-pixar066,7.0,lFFA,-0.10230054946014114,18,lLO
sub-pixar066,7.0,rFFA,0.022419220392542127,18,lLO
sub-pixar066,7.0,lA1,0.09844487655699871,18,lLO
sub-pixar066,7.0,rA1,0.07118993073270967,18,lLO
sub-pixar067,7.92,lLO,0.14279766543975336,18,lLO
sub-pixar067,7.92,rLO,-0.03505833153737589,18,lLO
sub-pixar067,7.92,lFFA,0.1253298583768784,18,lLO
sub-pixar067,7.92,rFFA,-0.006292889298083651,18,lLO
sub-pixar067,7.92,lA1,0.08194899465830584,18,lLO
sub-pixar067,7.92,rA1,-0.03229928681687151,18,lLO
sub-pixar068,7.92,lLO,-0.09366925228243639,18,lLO
sub-pixar068,7.92,rLO,0.090106497189197,18,lLO
sub-pixar068,7.92,lFFA,-0.2159271904383333,18,lLO
sub-pixar068,7.92,rFFA,-0.0619935882048218,18,lLO
sub-pixar068,7.92,lA1,-0.1513003040969599,18,lLO
sub-pixar068,7.92,rA1,0.010729621185493178,18,lLO
sub-pixar069,7.96,lLO,-0.11598827014795215,18,lLO
sub-pixar069,7.96,rLO,-0.15995248780355967,18,lLO
sub-pixar069,7.96,lFFA,-0.28101582347565857,18,lLO
sub-pixar069,7.96,rFFA,-0.16334585292106638,18,lLO
sub-pixar069,7.96,lA1,-0.07183001555579469,18,lLO
sub-pixar069,7.96,rA1,-0.04122767828201228,18,lLO
sub-pixar070,7.15,lLO,-0.07440509120072154,18,lLO
sub-pixar070,7.15,rLO,-0.06726574114476061,18,lLO
sub-pixar070,7.15,lFFA,-0.25122082816339353,18,lLO
sub-pixar070,7.15,rFFA,-0.1431153053734836,18,lLO
sub-pixar070,7.15,lA1,-0.048168390108432074,18,lLO
sub-pixar070,7.15,rA1,-0.02445678115845637,18,lLO
sub-pixar071,7.13,lLO,-0.03416304112910331,18,lLO
sub-pixar071,7.13,rLO,0.07172099236480009,18,lLO
sub-pixar071,7.13,lFFA,-0.08616639583513393,18,lLO
sub-pixar071,7.13,rFFA,0.06934508508278671,18,lLO
