age,roi,corr,architecture,train_type,layer,se
infant,lLO,0.019722633711647758,cornet_z_sl,imagenet_noface,aIT,0.008885331600466647
infant,rLO,0.00156882143303479,cornet_z_sl,imagenet_noface,aIT,0.014290704174930434
infant,lFFA,0.05757349053936245,cornet_z_sl,imagenet_noface,aIT,0.00827042982700772
infant,rFFA,0.05886046312957327,cornet_z_sl,imagenet_noface,aIT,0.011242387340777532
infant,lA1,0.055203414102047654,cornet_z_sl,imagenet_noface,aIT,0.014702153350648423
infant,rA1,0.044054414411758766,cornet_z_sl,imagenet_noface,aIT,0.013856230514540801
adult,lLO,0.05656761689069499,cornet_z_sl,imagenet_noface,aIT,0.013615617169466025
adult,rLO,0.0801737957119197,cornet_z_sl,imagenet_noface,aIT,0.011003042174128945
adult,lFFA,0.035547182387780686,cornet_z_sl,imagenet_noface,aIT,0.01038450041816163
adult,rFFA,0.02884072057491533,cornet_z_sl,imagenet_noface,aIT,0.01672320163284903
adult,lA1,0.04577906004523008,cornet_z_sl,imagenet_noface,aIT,0.014561890565264288
adult,rA1,0.03644473800145853,cornet_z_sl,imagenet_noface,aIT,0.009813841804459024
infant,lLO,0.06259731938142246,cornet_z_sl,imagenet_oneface,aIT,0.014021484413664322
infant,rLO,0.034451683977157456,cornet_z_sl,imagenet_oneface,aIT,0.012192819087716564
infant,lFFA,0.04936545796737654,cornet_z_sl,imagenet_oneface,aIT,0.011737224405445619
infant,rFFA,0.04001918210657913,cornet_z_sl,imagenet_oneface,aIT,0.013863665595749407
infant,lA1,0.026717811449214444,cornet_z_sl,imagenet_oneface,aIT,0.01627716476448929
infant,rA1,0.046053832405203665,cornet_z_sl,imagenet_oneface,aIT,0.00844525015267393
adult,lLO,0.07712448056273825,cornet_z_sl,imagenet_oneface,aIT,0.0154591772575769
adult,rLO,0.07585461164596748,cornet_z_sl,imagenet_oneface,aIT,0.013957391455964911
adult,lFFA,0.04690829915383815,cornet_z_sl,imagenet_oneface,aIT,0.008361715040175277
adult,rFFA,0.040943994718397554,cornet_z_sl,imagenet_oneface,aIT,0.013276586919902708
adult,lA1,0.04655023292365427,cornet_z_sl,imagenet_oneface,aIT,0.014363407962626763
adult,rA1,0.053616482585392776,cornet_z_sl,imagenet_oneface,aIT,0.007019178799235973
infant,lLO,0.04793104916012457,cornet_z_sl,imagenet_vggface,aIT,0.011455013034271901
infant,rLO,0.03307038773446887,cornet_z_sl,imagenet_vggface,aIT,0.01234134576430801
infant,lFFA,0.04672253342454511,cornet_z_sl,imagenet_vggface,aIT,0.014988878624181898
infant,rFFA,0.0444482893116336,cornet_z_sl,imagenet_vggface,aIT,0.012070708896986233
infant,lA1,0.03495191254698564,cornet_z_sl,imagenet_vggface,aIT,0.011868078469539719
infant,rA1,0.03283120267836649,cornet_z_sl,imagenet_vggface,aIT,0.014076821941396611
adult,lLO,0.07904191863702494,cornet_z_sl,imagenet_vggface,aIT,0.013726374744945143
adult,rLO,0.06751802441572183,cornet_z_sl,imagenet_vggface,aIT,0.020608748632746414
adult,lFFA,0.04610079987814173,cornet_z_sl,imagenet_vggface,aIT,0.014283974812693789
adult,rFFA,0.06676526086452553,cornet_z_sl,imagenet_vggface,aIT,0.012521541284626365
adult,lA1,0.043336992386424154,cornet_z_sl,imagenet_vggface,aIT,0.011500505651991134
adult,rA1,0.03635989771409476,cornet_z_sl,imagenet_vggface,aIT,0.0164846714774093
infant,lLO,0.032501501986903394,cornet_z_sl,vggface_oneobject,aIT,0.012425283916682493
infant,rLO,0.029774769667790003,cornet_z_sl,vggface_oneobject,aIT,0.010994408872280962
infant,lFFA,0.04151848930683423,cornet_z_sl,vggface_oneobject,aIT,0.014978430529655543
infant,rFFA,0.04505798898795776,cornet_z_sl,vggface_oneobject,aIT,0.015626862995846126
infant,lA1,0.02025909531025419,cornet_z_sl,vggface_oneobject,aIT,0.013620293330509983
infant,rA1,0.02233129845329234,cornet_z_sl,vggface_oneobject,aIT,0.01861157589713327
adult,lLO,0.061741762397262125,cornet_z_sl,vggface_oneobject,aIT,0.015293175657192024
adult,rLO,0.07351108804435941,cornet_z_sl,vggface_oneobject,aIT,0.01604624347890234
adult,lFFA,0.03609678588520017,cornet_z_sl,vggface_oneobject,aIT,0.007948176749529284
adult,rFFA,0.01582904467822443,cornet_z_sl,vggface_oneobject,aIT,0.01166252869123395
adult,lA1,0.047308705831153555,cornet_z_sl,vggface_oneobject,aIT,0.011513252157698247
adult,rA1,0.026628635675190564,cornet_z_sl,vggface_oneobject,aIT,0.01150029781225115
infant,lLO,0.038910012622838594,cornet_z_sl,vggface,aIT,0.012731347402184802
infant,rLO,0.028246286086005594,cornet_z_sl,vggface,aIT,0.01520132178420783
infant,lFFA,0.025064750309098705,cornet_z_sl,vggface,aIT,0.014360444730419718
infant,rFFA,0.042193749427543815,cornet_z_sl,vggface,aIT,0.01235421363059524
infant,lA1,0.018441421371479156,cornet_z_sl,vggface,aIT,0.014346596489102277
infant,rA1,0.02197437024477301,cornet_z_sl,vggface,aIT,0.01000669145086306
adult,lLO,0.06401334093148008,cornet_z_sl,vggface,aIT,0.015626136693974557
adult,rLO,0.08709658061054708,cornet_z_sl,vggface,aIT,0.014459559815836201
adult,lFFA,0.06199398622557271,cornet_z_sl,vggface,aIT,0.014954654132446803
adult,rFFA,0.045767116906370364,cornet_z_sl,vggface,aIT,0.01404772182156824
adult,lA1,0.032869451820434256,cornet_z_sl,vggface,aIT,0.011788225514593664
adult,rA1,0.03500754968872797,cornet_z_sl,vggface,aIT,0.010572335255028638
infant,lLO,0.020877980974686815,cornet_z_sl,random,aIT,0.011003321565951327
infant,rLO,0.045770241895910634,cornet_z_sl,random,aIT,0.01247714839196343
infant,lFFA,0.006287073531686898,cornet_z_sl,random,aIT,0.010885316776680918
infant,rFFA,0.04930779594586236,cornet_z_sl,random,aIT,0.01060373628766559
infant,lA1,0.030213118066612765,cornet_z_sl,random,aIT,0.015913893023327214
infant,rA1,0.031230385552153617,cornet_z_sl,random,aIT,0.019215872980034486
adult,lLO,0.04431475856331109,cornet_z_sl,random,aIT,0.011772482818275039
adult,rLO,0.03650503052816715,cornet_z_sl,random,aIT,0.011215270098661672
adult,lFFA,0.031214363978935317,cornet_z_sl,random,aIT,0.009719467841849974
adult,rFFA,0.027432219349523175,cornet_z_sl,random,aIT,0.011827551852320489
adult,lA1,0.02875631286226595,cornet_z_sl,random,aIT,0.0142787944034775
adult,rA1,0.05676828049261665,cornet_z_sl,random,aIT,0.011406925814016321
