sub,age,roi,corr,seed_age,seed_roi
s8687_1_3,0.916666667,rLO,0.022459191232826553,adult,rLO
s8687_1_3,0.916666667,lFFA,0.0360063896258218,adult,rLO
s8687_1_3,0.916666667,rFFA,-0.07793450667418406,adult,rLO
s8687_1_3,0.916666667,lA1,0.10330860095967091,adult,rLO
s8687_1_3,0.916666667,rA1,0.1894458688092745,adult,rLO
s9057_1_1,0.391666667,lLO,-0.04185383182870346,adult,rLO
s9057_1_1,0.391666667,rLO,0.060368454778028435,adult,rLO
s9057_1_1,0.391666667,lFFA,-0.030466308767863895,adult,rLO
s9057_1_1,0.391666667,rFFA,0.04272546868379987,adult,rLO
s9057_1_1,0.391666667,lA1,-0.06632220648471247,adult,rLO
s9057_1_1,0.391666667,rA1,0.12916469961617125,adult,rLO
mov_01,20.0,lLO,-0.16464320291758455,adult,rLO
mov_01,20.0,rLO,-0.12630879887144653,adult,rLO
mov_01,20.0,lFFA,-0.2143237269616397,adult,rLO
mov_01,20.0,rFFA,-0.08203829452258019,adult,rLO
mov_01,20.0,lA1,-0.12585153245526942,adult,rLO
mov_01,20.0,rA1,-0.15556107903039987,adult,rLO
mov_02,20.0,lLO,-0.06929029171051566,adult,rLO
mov_02,20.0,rLO,0.054820365519431424,adult,rLO
mov_02,20.0,lFFA,-0.10365576229515558,adult,rLO
mov_02,20.0,rFFA,-0.02464681237885689,adult,rLO
mov_02,20.0,lA1,0.029845793163327777,adult,rLO
mov_02,20.0,rA1,-0.021121748673390915,adult,rLO
mov_03,19.0,lLO,0.0066471898063551835,adult,rLO
mov_03,19.0,rLO,0.07965873249776792,adult,rLO
mov_03,19.0,lFFA,0.01246028589687189,adult,rLO
mov_03,19.0,rFFA,0.16782890461717004,adult,rLO
mov_03,19.0,lA1,0.029264740696104952,adult,rLO
mov_03,19.0,rA1,0.06514026521288582,adult,rLO
mov_04,21.0,lLO,-0.03687553134126875,adult,rLO
mov_04,21.0,rLO,0.04440867879521924,adult,rLO
mov_04,21.0,lFFA,0.014300889793905472,adult,rLO
mov_04,21.0,rFFA,0.05518476372744891,adult,rLO
mov_04,21.0,lA1,0.035797473047204965,adult,rLO
mov_04,21.0,rA1,0.01427648054777906,adult,rLO
mov_05,21.0,lLO,-0.06629989942402846,adult,rLO
mov_05,21.0,rLO,-0.02710157330359996,adult,rLO
mov_05,21.0,lFFA,0.0024199189015826766,adult,rLO
mov_05,21.0,rFFA,-0.05646529774761941,adult,rLO
mov_05,21.0,lA1,0.01271974616062714,adult,rLO
mov_05,21.0,rA1,-0.10611825128334793,adult,rLO
mov_06,18.0,lLO,-0.11788705130092612,adult,rLO
mov_06,18.0,rLO,-0.038091632286058864,adult,rLO
mov_06,18.0,lFFA,-0.1726807464878517,adult,rLO
mov_06,18.0,rFFA,-0.05816974710456978,adult,rLO
mov_06,18.0,lA1,-0.0067871097632698175,adult,rLO
mov_06,18.0,rA1,-0.04893657788315107,adult,rLO
mov_07,23.0,lLO,-0.12916368769834066,adult,rLO
mov_07,23.0,rLO,-0.02513566322548869,adult,rLO
mov_07,23.0,lFFA,-0.025071051798637334,adult,rLO
mov_07,23.0,rFFA,-0.05599896998812201,adult,rLO
mov_07,23.0,lA1,-0.08501323338916873,adult,rLO
mov_07,23.0,rA1,-0.05558152594957366,adult,rLO
mov_08,21.0,lLO,-0.2032836693253453,adult,rLO
mov_08,21.0,rLO,-0.20844294951151077,adult,rLO
mov_08,21.0,lFFA,-0.1393070780745959,adult,rLO
mov_08,21.0,rFFA,-0.09684395923873723,adult,rLO
mov_08,21.0,lA1,-0.05975518715770554,adult,rLO
mov_08,21.0,rA1,-0.04827913446043836,adult,rLO
mov_09,22.0,lLO,-0.07058892930083718,adult,rLO
mov_09,22.0,rLO,-0.08321294360089165,adult,rLO
mov_09,22.0,lFFA,-0.08450547363071412,adult,rLO
mov_09,22.0,rFFA,-0.16792485975455113,adult,rLO
mov_09,22.0,lA1,-0.12755748123999885,adult,rLO
mov_09,22.0,rA1,-0.0457468678350481,adult,rLO
mov_10,23.0,lLO,-0.18083740938778542,adult,rLO
mov_10,23.0,rLO,-0.08856967789818813,adult,rLO
mov_10,23.0,lFFA,0.008892252548799095,adult,rLO
mov_10,23.0,rFFA,0.053478643792268625,adult,rLO
mov_10,23.0,lA1,0.00841964726482513,adult,rLO
mov_10,23.0,rA1,0.05012061028790231,adult,rLO
mov_11,32.0,lLO,-0.13793928735301575,adult,rLO
mov_11,32.0,rLO,-0.1755839648503535,adult,rLO
mov_11,32.0,lFFA,-0.0292553599219796,adult,rLO
mov_11,32.0,rFFA,-0.13219195493700514,adult,rLO
mov_11,32.0,lA1,-0.0019497199965837694,adult,rLO
mov_11,32.0,rA1,-0.05119336453558748,adult,rLO
mov_12,20.0,lLO,-0.07249156574598922,adult,rLO
mov_12,20.0,rLO,-0.04230833088906112,adult,rLO
mov_12,20.0,lFFA,-0.015314151540756986,adult,rLO
mov_12,20.0,rFFA,-0.15680467479798388,adult,rLO
mov_12,20.0,lA1,-0.01827445423790213,adult,rLO
mov_12,20.0,rA1,-0.026109947905296162,adult,rLO
mov_13,18.0,lLO,0.03174633360833129,adult,rLO
mov_13,18.0,rLO,0.041881412591882355,adult,rLO
mov_13,18.0,lFFA,-0.0762691864930431,adult,rLO
mov_13,18.0,rFFA,-0.014394266313821187,adult,rLO
mov_13,18.0,lA1,0.07463853629787004,adult,rLO
mov_13,18.0,rA1,0.02739845970825073,adult,rLO
mov_14,20.0,lLO,-0.13556523740127932,adult,rLO
mov_14,20.0,rLO,-0.056417727640034006,adult,rLO
mov_14,20.0,lFFA,-0.031370187041237244,adult,rLO
mov_14,20.0,rFFA,0.05778610392134984,adult,rLO
mov_14,20.0,lA1,-0.13563092072986904,adult,rLO
mov_14,20.0,rA1,-0.11581112737581443,adult,rLO
mov_15,25.0,lLO,-0.00047588684851466306,adult,rLO
mov_15,25.0,rLO,-0.0264959753860873,adult,rLO
mov_15,25.0,lFFA,-0.08263060601852658,adult,rLO
mov_15,25.0,rFFA,-0.03743706760423326,adult,rLO
mov_15,25.0,lA1,-0.07378482806764333,adult,rLO
mov_15,25.0,rA1,-0.1356387290383072,adult,rLO
mov_16,19.0,lLO,-0.19375919169018466,adult,rLO
mov_16,19.0,rLO,-0.07562338798276293,adult,rLO
mov_16,19.0,lFFA,0.027809134902456723,adult,rLO
mov_16,19.0,rFFA,-0.07382864479469906,adult,rLO
mov_16,19.0,lA1,-0.08263690363704239,adult,rLO
mov_16,19.0,rA1,-0.04685364947315922,adult,rLO
mov_17,22.0,lLO,-0.08488676598170095,adult,rLO
mov_17,22.0,rLO,0.010700436915876247,adult,rLO
mov_17,22.0,lFFA,-0.026615080405486546,adult,rLO
mov_17,22.0,rFFA,0.029928314313123996,adult,rLO
mov_17,22.0,lA1,-0.016865885462762523,adult,rLO
mov_17,22.0,rA1,0.04293301313506741,adult,rLO
mov_18,24.0,lLO,-0.13342671268344902,adult,rLO
mov_18,24.0,rLO,0.01667465147145461,adult,rLO
mov_18,24.0,lFFA,-0.15117299167582476,adult,rLO
mov_18,24.0,rFFA,-0.0867719071475413,adult,rLO
mov_18,24.0,lA1,0.057825068805039175,adult,rLO
mov_18,24.0,rA1,0.05997487230306565,adult,rLO
mov_19,22.0,lLO,-0.05580175352315252,adult,rLO
mov_19,22.0,rLO,-0.018860262554493336,adult,rLO
mov_19,22.0,lFFA,-0.03726856031508924,adult,rLO
mov_19,22.0,rFFA,0.06366824263031934,adult,rLO
mov_19,22.0,lA1,-0.04697330846131246,adult,rLO
mov_19,22.0,rA1,-0.03973067122167307,adult,rLO
mov_20,24.0,lLO,-0.03097081545586758,adult,rLO
mov_20,24.0,rLO,-0.05723410788904762,adult,rLO
mov_20,24.0,lFFA,-0.10270673456609847,adult,rLO
mov_20,24.0,rFFA,-0.02228920147543851,adult,rLO
mov_20,24.0,lA1,-0.14988169975696522,adult,rLO
mov_20,24.0,rA1,-0.1434865533864488,adult,rLO
mov_22,22.0,lLO,-0.11014919675219717,adult,rLO
mov_22,22.0,rLO,-0.09281696143116773,adult,rLO
mov_22,22.0,lFFA,-0.060822738661142135,adult,rLO
mov_22,22.0,rFFA,-0.16338164801011062,adult,rLO
mov_22,22.0,lA1,-0.06762491127328127,adult,rLO
mov_22,22.0,rA1,-0.10405592070525035,adult,rLO
mov_24,26.0,lLO,0.001005916775887472,adult,rLO
mov_24,26.0,rLO,0.07017455003753947,adult,rLO
mov_24,26.0,lFFA,-0.1454845870834165,adult,rLO
mov_24,26.0,rFFA,0.0640866541754248,adult,rLO
mov_24,26.0,lA1,-0.06109932778051129,adult,rLO
mov_24,26.0,rA1,0.09932069295203874,adult,rLO
mov_25,27.0,lLO,-0.1375811945375466,adult,rLO
mov_25,27.0,rLO,-0.05445653880385111,adult,rLO
mov_25,27.0,lFFA,-0.08805103327000699,adult,rLO
mov_25,27.0,rFFA,-0.0028624812372607424,adult,rLO
mov_25,27.0,lA1,-0.01768442333366482,adult,rLO
mov_25,27.0,rA1,-0.04292974629909773,adult,rLO
mov_26,32.0,lLO,-0.026803611005830567,adult,rLO
mov_26,32.0,rLO,-0.017636312026372326,adult,rLO
mov_26,32.0,lFFA,-0.22730532788116178,adult,rLO
mov_26,32.0,rFFA,-0.015360412196312487,adult,rLO
mov_26,32.0,lA1,0.021066141986343233,adult,rLO
mov_26,32.0,rA1,-0.03964281571315566,adult,rLO
s0057_1_3,0.75,lLO,-0.027139068035374886,adult,lFFA
s0057_1_3,0.75,rLO,-0.00396301643788953,adult,lFFA
s0057_1_3,0.75,lFFA,-0.0011440174404084916,adult,lFFA
s0057_1_3,0.75,rFFA,-0.02278642130037599,adult,lFFA
s0057_1_3,0.75,lA1,0.015615577635175276,adult,lFFA
s0057_1_3,0.75,rA1,0.029166103435039736,adult,lFFA
s0607_1_2,1.058333333,lLO,0.10164554319367528,adult,lFFA
s0607_1_2,1.058333333,rLO,-0.055094879656549176,adult,lFFA
s0607_1_2,1.058333333,lFFA,0.08859784843427025,adult,lFFA
s0607_1_2,1.058333333,rFFA,-0.06787689022335465,adult,lFFA
s0607_1_2,1.058333333,lA1,-0.03671013294905935,adult,lFFA
s0607_1_2,1.058333333,rA1,-0.08343068787257896,adult,lFFA
s1607_1_2,0.891666667,lLO,0.0005011653188913903,adult,lFFA
s1607_1_2,0.891666667,rLO,-0.14181738560175225,adult,lFFA
s1607_1_2,0.891666667,lFFA,-0.0005752081038404994,adult,lFFA
s1607_1_2,0.891666667,rFFA,-0.07461950280799312,adult,lFFA
s1607_1_2,0.891666667,lA1,-0.002881285441638376,adult,lFFA
s1607_1_2,0.891666667,rA1,-0.10325555797690553,adult,lFFA
s2037_1_1,0.466666667,lLO,-0.027243396007951386,adult,lFFA
s2037_1_1,0.466666667,rLO,0.018461002192943204,adult,lFFA
s2037_1_1,0.466666667,lFFA,0.02930608914603499,adult,lFFA
s2037_1_1,0.466666667,rFFA,0.05063136034807986,adult,lFFA
s2037_1_1,0.466666667,lA1,-0.07413329097513248,adult,lFFA
s2037_1_1,0.466666667,rA1,-0.12441300839157923,adult,lFFA
s2047_1_1,0.391666667,lLO,-0.153597982270073,adult,lFFA
s2047_1_1,0.391666667,rLO,-0.1128759486401189,adult,lFFA
s2047_1_1,0.391666667,lFFA,-0.1082742034880831,adult,lFFA
s2047_1_1,0.391666667,rFFA,-0.2081941287020705,adult,lFFA
s2047_1_1,0.391666667,lA1,-0.08515267473488342,adult,lFFA
s2047_1_1,0.391666667,rA1,-0.18527921141300718,adult,lFFA
s2057_1_2,0.641666667,lLO,-0.009528174562271853,adult,lFFA
s2057_1_2,0.641666667,rLO,0.00023640183639143247,adult,lFFA
s2057_1_2,0.641666667,lFFA,-0.11446982324724306,adult,lFFA
s2057_1_2,0.641666667,rFFA,-0.04598091414133413,adult,lFFA
s2057_1_2,0.641666667,lA1,0.017794635415564603,adult,lFFA
s2057_1_2,0.641666667,rA1,-0.0408737083059334,adult,lFFA
s2067_1_1,0.35,lLO,0.04202290932400388,adult,lFFA
s2067_1_1,0.35,rLO,0.08380125513525416,adult,lFFA
s2067_1_1,0.35,lFFA,-0.04888220958990783,adult,lFFA
s2067_1_1,0.35,rFFA,0.08584457188279325,adult,lFFA
s2067_1_1,0.35,lA1,0.08550087180531353,adult,lFFA
s2067_1_1,0.35,rA1,0.12482013774487953,adult,lFFA
s2097_1_1,0.433333333,lLO,-0.050298197531941605,adult,lFFA
s2097_1_1,0.433333333,rLO,0.031679196902971676,adult,lFFA
s2097_1_1,0.433333333,lFFA,-0.11195788026925259,adult,lFFA
s2097_1_1,0.433333333,rFFA,-0.07970106974265478,adult,lFFA
s2097_1_1,0.433333333,lA1,-0.14790143550487078,adult,lFFA
s2097_1_1,0.433333333,rA1,0.054757019076067455,adult,lFFA
s2687_1_3,0.825,lLO,0.015597121213001813,adult,lFFA
s2687_1_3,0.825,rLO,0.0016483464481449007,adult,lFFA
s2687_1_3,0.825,lFFA,-0.10444437690383322,adult,lFFA
s2687_1_3,0.825,rFFA,-0.025903559990981696,adult,lFFA
s2687_1_3,0.825,lA1,0.014537218794590375,adult,lFFA
s2687_1_3,0.825,rA1,-0.0628083538138849,adult,lFFA
s3097_1_1,0.325,lLO,0.00776739888096973,adult,lFFA
s3097_1_1,0.325,rLO,-0.06903904979016257,adult,lFFA
s3097_1_1,0.325,lFFA,-0.07274043384303394,adult,lFFA
s3097_1_1,0.325,rFFA,-0.12561055668997684,adult,lFFA
s3097_1_1,0.325,lA1,0.05424620132930537,adult,lFFA
s3097_1_1,0.325,rA1,-0.08922810433985559,adult,lFFA
s3607_1_2,0.866666667,lLO,-0.09361999314001322,adult,lFFA
s3607_1_2,0.866666667,rLO,-0.08201326542171135,adult,lFFA
s3607_1_2,0.866666667,lFFA,-0.09873417241875641,adult,lFFA
s3607_1_2,0.866666667,rFFA,-0.10871864454226993,adult,lFFA
s3607_1_2,0.866666667,lA1,-0.04567029053815487,adult,lFFA
s3607_1_2,0.866666667,rA1,-0.14541858363289534,adult,lFFA
s4047_1_1,0.458333333,lLO,0.07399901047173545,adult,lFFA
s4047_1_1,0.458333333,rLO,-0.10064585653825386,adult,lFFA
s4047_1_1,0.458333333,lFFA,0.09025282497755632,adult,lFFA
s4047_1_1,0.458333333,rFFA,-0.02401850320774588,adult,lFFA
s4047_1_1,0.458333333,lA1,-0.009892287935979419,adult,lFFA
s4047_1_1,0.458333333,rA1,0.07459632887620897,adult,lFFA
s4607_1_3,0.808333333,lLO,-0.0064337170200009655,adult,lFFA
s4607_1_3,0.808333333,rLO,-0.20753399879023193,adult,lFFA
s4607_1_3,0.808333333,lFFA,0.01634172692858065,adult,lFFA
s4607_1_3,0.808333333,rFFA,-0.0848966122240567,adult,lFFA
s4607_1_3,0.808333333,lA1,-0.03385516055253518,adult,lFFA
s4607_1_3,0.808333333,rA1,-0.08746863118239433,adult,lFFA
s5037_1_1,0.725,lLO,-0.1196769402715342,adult,lFFA
s5037_1_1,0.725,rLO,-0.058566408497378805,adult,lFFA
s5037_1_1,0.725,lFFA,-0.13137669971895655,adult,lFFA
s5037_1_1,0.725,rFFA,-0.005921221608574266,adult,lFFA
s5037_1_1,0.725,lA1,-0.011828142071507683,adult,lFFA
s5037_1_1,0.725,rA1,-0.04077742831205039,adult,lFFA
s6057_1_1,0.3,lLO,0.13628622787065847,adult,lFFA
s6057_1_1,0.3,rLO,0.13997700159568593,adult,lFFA
s6057_1_1,0.3,lFFA,0.13958722554074535,adult,lFFA
s6057_1_1,0.3,rFFA,0.046799161473146424,adult,lFFA
s6057_1_1,0.3,lA1,0.12693640361813635,adult,lFFA
s6057_1_1,0.3,rA1,0.0719796216990274,adult,lFFA
s6607_1_2,0.616666667,lLO,-0.07489489898859644,adult,lFFA
s6607_1_2,0.616666667,rLO,-0.17924191050878968,adult,lFFA
s6607_1_2,0.616666667,lFFA,-0.14939485613125747,adult,lFFA
s6607_1_2,0.616666667,rFFA,-0.07633785449806796,adult,lFFA
s6607_1_2,0.616666667,lA1,-0.1649232043293054,adult,lFFA
s6607_1_2,0.616666667,rA1,-0.13521932375817405,adult,lFFA
s6687_1_3,0.941666667,lLO,-0.17204097492244647,adult,lFFA
s6687_1_3,0.941666667,rLO,-0.1536433102644672,adult,lFFA
s6687_1_3,0.941666667,lFFA,-0.33026211423686985,adult,lFFA
s6687_1_3,0.941666667,rFFA,-0.09739973120626085,adult,lFFA
s6687_1_3,0.941666667,lA1,-0.11642419921474856,adult,lFFA
s6687_1_3,0.941666667,rA1,0.017588702670139657,adult,lFFA
s7017_1_1,0.433333333,lLO,0.10484525722713017,adult,lFFA
s7017_1_1,0.433333333,rLO,-0.01851168579900374,adult,lFFA
s7017_1_1,0.433333333,lFFA,0.1669641472409178,adult,lFFA
s7017_1_1,0.433333333,rFFA,0.07718148252199951,adult,lFFA
s7017_1_1,0.433333333,lA1,0.09912731919197873,adult,lFFA
s7017_1_1,0.433333333,rA1,0.06577364445351938,adult,lFFA
s7057_1_1,0.441666667,lLO,-0.10308097325052468,adult,lFFA
s7057_1_1,0.441666667,rLO,-0.06415183103890076,adult,lFFA
s7057_1_1,0.441666667,lFFA,-0.025811952295336258,adult,lFFA
s7057_1_1,0.441666667,rFFA,-0.055291266377604426,adult,lFFA
s7057_1_1,0.441666667,lA1,0.12218488802676593,adult,lFFA
s7057_1_1,0.441666667,rA1,-0.1594193246803038,adult,lFFA
s7067_1_3,0.766666667,lLO,-0.1276840871400137,adult,lFFA
s7067_1_3,0.766666667,rLO,-0.17799472496205648,adult,lFFA
s7067_1_3,0.766666667,lFFA,-0.32668299537079765,adult,lFFA
s7067_1_3,0.766666667,rFFA,-0.1760650767402419,adult,lFFA
s7067_1_3,0.766666667,lA1,0.03459610060767323,adult,lFFA
s7067_1_3,0.766666667,rA1,-0.021389231616776323,adult,lFFA
s8037_1_1,0.666666667,lLO,0.1327915766067422,adult,lFFA
s8037_1_1,0.666666667,rLO,-0.12925749617172191,adult,lFFA
s8037_1_1,0.666666667,lFFA,0.11709286538725787,adult,lFFA
s8037_1_1,0.666666667,rFFA,-0.18004667552805165,adult,lFFA
s8037_1_1,0.666666667,lA1,0.008511565565223728,adult,lFFA
s8037_1_1,0.666666667,rA1,-0.21400417507942943,adult,lFFA
s8077_1_1,0.391666667,lLO,0.03080376071361267,adult,lFFA
s8077_1_1,0.391666667,rLO,-0.17304249812960953,adult,lFFA
s8077_1_1,0.391666667,lFFA,0.0826028128459248,adult,lFFA
s8077_1_1,0.391666667,rFFA,-0.021106335598524165,adult,lFFA
s8077_1_1,0.391666667,lA1,0.08380479710524044,adult,lFFA
s8077_1_1,0.391666667,rA1,-0.013299308523910864,adult,lFFA
s8687_1_3,0.916666667,lLO,-0.058631957457955616,adult,lFFA
s8687_1_3,0.916666667,rLO,-0.002102233638177478,adult,lFFA
s8687_1_3,0.916666667,lFFA,-0.14809311919449786,adult,lFFA
s8687_1_3,0.916666667,rFFA,-0.17722708590552153,adult,lFFA
s8687_1_3,0.916666667,lA1,-0.0979282308762595,adult,lFFA
s8687_1_3,0.916666667,rA1,-0.05059680876333865,adult,lFFA
s9057_1_1,0.391666667,lLO,0.005993569615885208,adult,lFFA
s9057_1_1,0.391666667,rLO,-0.03579758779913923,adult,lFFA
s9057_1_1,0.391666667,lFFA,-0.003867394433574551,adult,lFFA
s9057_1_1,0.391666667,rFFA,-0.00490686036907078,adult,lFFA
s9057_1_1,0.391666667,lA1,-0.022422264197326135,adult,lFFA
s9057_1_1,0.391666667,rA1,-0.08290403330817234,adult,lFFA
mov_01,20.0,lLO,-0.08344632826814147,adult,lFFA
mov_01,20.0,rLO,-0.12441227725369222,adult,lFFA
mov_01,20.0,lFFA,-0.0028071521220238843,adult,lFFA
mov_01,20.0,rFFA,-0.05991266691293929,adult,lFFA
mov_01,20.0,lA1,0.019350126253718347,adult,lFFA
mov_01,20.0,rA1,-0.018043815426279194,adult,lFFA
mov_02,20.0,lLO,-0.08974354219591368,adult,lFFA
mov_02,20.0,rLO,0.0008471635997672434,adult,lFFA
mov_02,20.0,lFFA,0.054929869134551126,adult,lFFA
mov_02,20.0,rFFA,0.03155340668654609,adult,lFFA
mov_02,20.0,lA1,0.1521084420418832,adult,lFFA
mov_02,20.0,rA1,0.08951950083494208,adult,lFFA
mov_03,19.0,lLO,-0.17685876096549413,adult,lFFA
mov_03,19.0,rLO,-0.016674306409875956,adult,lFFA
mov_03,19.0,lFFA,-0.0452237935840145,adult,lFFA
mov_03,19.0,rFFA,0.08957165938094248,adult,lFFA
mov_03,19.0,lA1,-0.13214603074183964,adult,lFFA
mov_03,19.0,rA1,-0.007751882292229652,adult,lFFA
mov_04,21.0,lLO,-0.09313939343585087,adult,lFFA
mov_04,21.0,rLO,-0.09914834643188233,adult,lFFA
mov_04,21.0,lFFA,0.14856869265923903,adult,lFFA
mov_04,21.0,rFFA,0.07316447037508125,adult,lFFA
mov_04,21.0,lA1,-0.08722655596454951,adult,lFFA
mov_04,21.0,rA1,-0.006721867463078875,adult,lFFA
mov_05,21.0,lLO,-0.1533148057923068,adult,lFFA
mov_05,21.0,rLO,-0.023506052363933792,adult,lFFA
mov_05,21.0,lFFA,0.10417134653536711,adult,lFFA
mov_05,21.0,rFFA,-0.11735900706874247,adult,lFFA
mov_05,21.0,lA1,-0.05783088543056981,adult,lFFA
mov_05,21.0,rA1,-0.058413341805387,adult,lFFA
mov_06,18.0,lLO,-0.10143354362930451,adult,lFFA
mov_06,18.0,rLO,-0.06805680839658733,adult,lFFA
mov_06,18.0,lFFA,-0.053209675223410594,adult,lFFA
mov_06,18.0,rFFA,-0.08733830181201002,adult,lFFA
mov_06,18.0,lA1,-0.046347408011886373,adult,lFFA
mov_06,18.0,rA1,-0.0947982358810388,adult,lFFA
mov_07,23.0,lLO,-0.15203726666462342,adult,lFFA
mov_07,23.0,rLO,-0.1844870402337767,adult,lFFA
mov_07,23.0,lFFA,0.03360760785089441,adult,lFFA
mov_07,23.0,rFFA,-0.1407514627088346,adult,lFFA
mov_07,23.0,lA1,0.02694383298536705,adult,lFFA
mov_07,23.0,rA1,-0.04147168595836391,adult,lFFA
mov_08,21.0,lLO,-0.15316311957290912,adult,lFFA
mov_08,21.0,rLO,-0.20492570678770294,adult,lFFA
mov_08,21.0,lFFA,-0.05182995104346269,adult,lFFA
mov_08,21.0,rFFA,-0.11412621091545412,adult,lFFA
mov_08,21.0,lA1,0.06994408530634406,adult,lFFA
mov_08,21.0,rA1,0.03912943578645647,adult,lFFA
mov_09,22.0,lLO,-0.030553119635616115,adult,lFFA
mov_09,22.0,rLO,-0.1026586283731721,adult,lFFA
mov_09,22.0,lFFA,-0.001477713030863235,adult,lFFA
mov_09,22.0,rFFA,-0.027871431116428515,adult,lFFA
mov_09,22.0,lA1,-0.09931696576864336,adult,lFFA
mov_09,22.0,rA1,0.018479183283103818,adult,lFFA
mov_10,23.0,lLO,-0.10362500350578138,adult,lFFA
mov_10,23.0,rLO,-0.16255345790295778,adult,lFFA
mov_10,23.0,lFFA,-0.010506584906532033,adult,lFFA
mov_10,23.0,rFFA,-0.0282116090586704,adult,lFFA
mov_10,23.0,lA1,0.01884708084549041,adult,lFFA
mov_10,23.0,rA1,-0.044479598452587046,adult,lFFA
mov_11,32.0,lLO,-0.13555784665938006,adult,lFFA
mov_11,32.0,rLO,-0.16512973186070024,adult,lFFA
mov_11,32.0,lFFA,-0.043267563190623096,adult,lFFA
mov_11,32.0,rFFA,-0.14760186218994656,adult,lFFA
mov_11,32.0,lA1,-0.07891653593100822,adult,lFFA
mov_11,32.0,rA1,-0.048500584009222206,adult,lFFA
mov_12,20.0,lLO,-0.17076403164315124,adult,lFFA
mov_12,20.0,rLO,-0.19548059823842445,adult,lFFA
mov_12,20.0,lFFA,-0.12784282625895635,adult,lFFA
mov_12,20.0,rFFA,-0.11288333515648138,adult,lFFA
mov_12,20.0,lA1,-0.12507605757204268,adult,lFFA
mov_12,20.0,rA1,-0.04973453367656006,adult,lFFA
mov_13,18.0,lLO,-0.059790670355577974,adult,lFFA
mov_13,18.0,rLO,-0.057433231162156394,adult,lFFA
mov_13,18.0,lFFA,-0.03470065570046004,adult,lFFA
mov_13,18.0,rFFA,-0.04189973916121322,adult,lFFA
mov_13,18.0,lA1,0.007354286754707673,adult,lFFA
mov_13,18.0,rA1,-0.04696000662865592,adult,lFFA
mov_14,20.0,lLO,-0.06136937677304322,adult,lFFA
mov_14,20.0,rLO,-0.10839353013325062,adult,lFFA
mov_14,20.0,lFFA,0.08605288459441682,adult,lFFA
mov_14,20.0,rFFA,0.00011601668144360644,adult,lFFA
mov_14,20.0,lA1,-0.05684359722858953,adult,lFFA
mov_14,20.0,rA1,-0.040588669754367694,adult,lFFA
mov_15,25.0,lLO,0.03449573170749632,adult,lFFA
mov_15,25.0,rLO,0.03384079329296376,adult,lFFA
mov_15,25.0,lFFA,0.25481037364607295,adult,lFFA
mov_15,25.0,rFFA,0.037399879851476914,adult,lFFA
mov_15,25.0,lA1,0.10492301119935445,adult,lFFA
mov_15,25.0,rA1,0.0755725974005684,adult,lFFA
mov_16,19.0,lLO,-0.12187327109906812,adult,lFFA
mov_16,19.0,rLO,-0.1019976703593372,adult,lFFA
mov_16,19.0,lFFA,0.1635128595078434,adult,lFFA
mov_16,19.0,rFFA,-0.04029696859231881,adult,lFFA
mov_16,19.0,lA1,-0.11141956545921629,adult,lFFA
mov_16,19.0,rA1,-0.05978971836390513,adult,lFFA
mov_17,22.0,lLO,-0.058959236770561016,adult,lFFA
mov_17,22.0,rLO,-0.07119451311247645,adult,lFFA
mov_17,22.0,lFFA,0.26430288668815505,adult,lFFA
mov_17,22.0,rFFA,-0.0009672365129847066,adult,lFFA
mov_17,22.0,lA1,0.020218422484725915,adult,lFFA
mov_17,22.0,rA1,-0.005637370345812875,adult,lFFA
mov_18,24.0,lLO,-0.14556772512218616,adult,lFFA
mov_18,24.0,rLO,-0.14133176060718372,adult,lFFA
mov_18,24.0,lFFA,0.086453270304971,adult,lFFA
mov_18,24.0,rFFA,-0.014968874063351472,adult,lFFA
mov_18,24.0,lA1,0.07247437146658191,adult,lFFA
mov_18,24.0,rA1,0.011070136803824567,adult,lFFA
mov_19,22.0,lLO,-0.09483454475821737,adult,lFFA
mov_19,22.0,rLO,-0.08002622678867548,adult,lFFA
mov_19,22.0,lFFA,-0.07597332306343987,adult,lFFA
mov_19,22.0,rFFA,-0.11256809936212442,adult,lFFA
mov_19,22.0,lA1,-0.11009636166796169,adult,lFFA
mov_19,22.0,rA1,-0.06294584293207403,adult,lFFA
mov_20,24.0,lLO,-0.00045461057641970996,adult,lFFA
mov_20,24.0,rLO,-0.015464720803867894,adult,lFFA
mov_20,24.0,lFFA,0.1675419936375239,adult,lFFA
mov_20,24.0,rFFA,0.052349745788780024,adult,lFFA
mov_20,24.0,lA1,-0.09262437426332215,adult,lFFA
mov_20,24.0,rA1,-0.013731708894567415,adult,lFFA
mov_22,22.0,lLO,-0.10568095409440309,adult,lFFA
mov_22,22.0,rLO,-0.09295934129032526,adult,lFFA
mov_22,22.0,lFFA,0.004420031388940485,adult,lFFA
mov_22,22.0,rFFA,-0.10758579982885785,adult,lFFA
mov_22,22.0,lA1,-0.0588803140709134,adult,lFFA
mov_22,22.0,rA1,-0.007830870578471573,adult,lFFA
mov_24,26.0,lLO,-0.051194763722862045,adult,lFFA
mov_24,26.0,rLO,-0.02461142601565389,adult,lFFA
mov_24,26.0,lFFA,0.05088959730068076,adult,lFFA
mov_24,26.0,rFFA,0.030434880102914355,adult,lFFA
mov_24,26.0,lA1,-0.06902384517922469,adult,lFFA
mov_24,26.0,rA1,-0.047815843428278965,adult,lFFA
mov_25,27.0,lLO,-0.12142938043301962,adult,lFFA
