sub,age,roi,corr,seed_age,seed_roi
mov_08,21.0,lLO,0.3743413721534299,adult,lLO
mov_08,21.0,rLO,0.47158114529580936,adult,lLO
mov_08,21.0,lFFA,0.47729147286251383,adult,lLO
mov_08,21.0,rFFA,0.3738629813511309,adult,lLO
mov_08,21.0,lA1,-0.057154961399015186,adult,lLO
mov_08,21.0,rA1,0.07432705625116817,adult,lLO
mov_09,22.0,lLO,0.15652887120425546,adult,lLO
mov_09,22.0,rLO,0.17744899532284067,adult,lLO
mov_09,22.0,lFFA,0.16211365552374968,adult,lLO
mov_09,22.0,rFFA,0.04950624379493919,adult,lLO
mov_09,22.0,lA1,0.1355578243898483,adult,lLO
mov_09,22.0,rA1,0.031134578722960164,adult,lLO
mov_10,23.0,lLO,0.4939010307132485,adult,lLO
mov_10,23.0,rLO,0.47777213352961856,adult,lLO
mov_10,23.0,lFFA,0.5526197964403834,adult,lLO
mov_10,23.0,rFFA,0.3108764037226581,adult,lLO
mov_10,23.0,lA1,0.08226888754086027,adult,lLO
mov_10,23.0,rA1,0.1985181564307691,adult,lLO
mov_11,32.0,lLO,0.24473405259030875,adult,lLO
mov_11,32.0,rLO,0.27710449994578995,adult,lLO
mov_11,32.0,lFFA,0.18622641391120684,adult,lLO
mov_11,32.0,rFFA,0.20522665797846623,adult,lLO
mov_11,32.0,lA1,0.02660311804795642,adult,lLO
mov_11,32.0,rA1,0.04006965331768656,adult,lLO
mov_12,20.0,lLO,0.47420848437928925,adult,lLO
mov_12,20.0,rLO,0.4569197968560882,adult,lLO
mov_12,20.0,lFFA,0.5265287847794773,adult,lLO
mov_12,20.0,rFFA,0.2098205904442235,adult,lLO
mov_12,20.0,lA1,0.007465534916773228,adult,lLO
mov_12,20.0,rA1,0.11517069533229152,adult,lLO
mov_13,18.0,lLO,0.35744030560620055,adult,lLO
mov_13,18.0,rLO,0.3328630366486397,adult,lLO
mov_13,18.0,lFFA,-0.03220440606635715,adult,lLO
mov_13,18.0,rFFA,0.19461502003306963,adult,lLO
mov_13,18.0,lA1,0.34991465597200644,adult,lLO
mov_13,18.0,rA1,0.18287369080231677,adult,lLO
mov_14,20.0,lLO,0.24285133745931714,adult,lLO
mov_14,20.0,rLO,0.12749144192967174,adult,lLO
mov_14,20.0,lFFA,0.1929823092092502,adult,lLO
mov_14,20.0,rFFA,0.08970774681512508,adult,lLO
mov_14,20.0,lA1,0.08197969059023508,adult,lLO
mov_14,20.0,rA1,0.08264489093847796,adult,lLO
mov_15,25.0,lLO,0.13543298565361647,adult,lLO
mov_15,25.0,rLO,0.20543932966875067,adult,lLO
mov_15,25.0,lFFA,-0.007249812132763785,adult,lLO
mov_15,25.0,rFFA,0.0896995984881075,adult,lLO
mov_15,25.0,lA1,0.0502781862475561,adult,lLO
mov_15,25.0,rA1,0.055921870458172235,adult,lLO
mov_16,19.0,lLO,0.3209830396270831,adult,lLO
mov_16,19.0,rLO,0.3186943633159752,adult,lLO
mov_16,19.0,lFFA,0.23449815736194973,adult,lLO
mov_16,19.0,rFFA,0.14694443459795997,adult,lLO
mov_16,19.0,lA1,0.05050191557706882,adult,lLO
mov_16,19.0,rA1,0.11297957571764736,adult,lLO
mov_17,22.0,lLO,0.5004365761097556,adult,lLO
mov_17,22.0,rLO,0.41339366689804463,adult,lLO
mov_17,22.0,lFFA,0.13604199792276894,adult,lLO
mov_17,22.0,rFFA,0.12484583092837626,adult,lLO
mov_17,22.0,lA1,0.2031298153975614,adult,lLO
mov_17,22.0,rA1,0.1327587425111413,adult,lLO
mov_18,24.0,lLO,0.47017070642390524,adult,lLO
mov_18,24.0,rLO,0.23750688751850907,adult,lLO
mov_18,24.0,lFFA,0.36750916320491694,adult,lLO
mov_18,24.0,rFFA,0.23106078806824326,adult,lLO
mov_18,24.0,lA1,0.020424272390815165,adult,lLO
mov_18,24.0,rA1,0.033689127181378724,adult,lLO
mov_19,22.0,lLO,0.4266003964639201,adult,lLO
mov_19,22.0,rLO,0.3040887279791875,adult,lLO
mov_19,22.0,lFFA,0.21385369724496894,adult,lLO
mov_19,22.0,rFFA,0.06907241667566973,adult,lLO
mov_19,22.0,lA1,0.18964903409213968,adult,lLO
mov_19,22.0,rA1,0.2124133352357439,adult,lLO
mov_20,24.0,lLO,0.21220792187279458,adult,lLO
mov_20,24.0,rLO,0.27524108403607417,adult,lLO
mov_20,24.0,lFFA,0.14806382649493796,adult,lLO
mov_20,24.0,rFFA,0.0780316575944773,adult,lLO
mov_20,24.0,lA1,0.1385389643832622,adult,lLO
mov_20,24.0,rA1,0.2124953280676072,adult,lLO
mov_22,22.0,lLO,0.2471061925009856,adult,lLO
mov_22,22.0,rLO,0.16347061142256775,adult,lLO
mov_22,22.0,lFFA,0.13024124272261378,adult,lLO
mov_22,22.0,rFFA,0.07436949186780548,adult,lLO
mov_22,22.0,lA1,0.029330957426991842,adult,lLO
mov_22,22.0,rA1,0.10738250976420063,adult,lLO
mov_24,26.0,lLO,0.4432429252258859,adult,lLO
mov_24,26.0,rLO,0.4250712321786161,adult,lLO
mov_24,26.0,lFFA,0.2111977560555477,adult,lLO
mov_24,26.0,rFFA,0.06395100728134798,adult,lLO
mov_24,26.0,lA1,0.19029030036353872,adult,lLO
mov_24,26.0,rA1,0.14222179524565526,adult,lLO
mov_25,27.0,lLO,0.23970323783404707,adult,lLO
mov_25,27.0,rLO,0.3663073034710914,adult,lLO
mov_25,27.0,lFFA,0.14462645480258776,adult,lLO
mov_25,27.0,rFFA,0.15938099928669971,adult,lLO
mov_25,27.0,lA1,0.12191415929235366,adult,lLO
mov_25,27.0,rA1,0.15812796455897915,adult,lLO
mov_26,32.0,lLO,0.19727688981643193,adult,lLO
mov_26,32.0,rLO,0.1719223602132272,adult,lLO
mov_26,32.0,lFFA,0.15616316947789616,adult,lLO
mov_26,32.0,rFFA,0.09399200134760284,adult,lLO
mov_26,32.0,lA1,0.10180355696308403,adult,lLO
mov_26,32.0,rA1,0.06691984730294231,adult,lLO
s0057_1_3,0.75,lLO,0.14730886471409918,adult,rLO
s0057_1_3,0.75,rLO,0.045452884002466575,adult,rLO
s0057_1_3,0.75,lFFA,0.1492854271615559,adult,rLO
s0057_1_3,0.75,rFFA,0.15162811531349557,adult,rLO
s0057_1_3,0.75,lA1,0.05954603386201121,adult,rLO
s0057_1_3,0.75,rA1,0.0836701585478268,adult,rLO
s0607_1_2,1.058333333,lLO,-0.06400457614104066,adult,rLO
s0607_1_2,1.058333333,rLO,0.03610042587397528,adult,rLO
s0607_1_2,1.058333333,lFFA,-0.20436876442196186,adult,rLO
s0607_1_2,1.058333333,rFFA,0.02287281260425038,adult,rLO
s0607_1_2,1.058333333,lA1,0.07471730826235905,adult,rLO
s0607_1_2,1.058333333,rA1,0.037906079661960065,adult,rLO
s1607_1_2,0.891666667,lLO,-0.05297293679252763,adult,rLO
s1607_1_2,0.891666667,rLO,-0.038316096713868084,adult,rLO
s1607_1_2,0.891666667,lFFA,0.23075704160821775,adult,rLO
s1607_1_2,0.891666667,rFFA,0.037904933317314204,adult,rLO
s1607_1_2,0.891666667,lA1,-0.14568836345459407,adult,rLO
s1607_1_2,0.891666667,rA1,-0.114706275393248,adult,rLO
s2037_1_1,0.466666667,lLO,0.02631924870041332,adult,rLO
s2037_1_1,0.466666667,rLO,0.034920618264121135,adult,rLO
s2037_1_1,0.466666667,lFFA,0.15699929657977738,adult,rLO
s2037_1_1,0.466666667,rFFA,0.06650457556622125,adult,rLO
s2037_1_1,0.466666667,lA1,0.02986446291437514,adult,rLO
s2037_1_1,0.466666667,rA1,0.01650342316687086,adult,rLO
s2047_1_1,0.391666667,lLO,0.028609162015080236,adult,rLO
s2047_1_1,0.391666667,rLO,0.0152833198997052,adult,rLO
s2047_1_1,0.391666667,lFFA,-0.1235702358629656,adult,rLO
s2047_1_1,0.391666667,rFFA,-0.041352979811939534,adult,rLO
s2047_1_1,0.391666667,lA1,0.026077727099672328,adult,rLO
s2047_1_1,0.391666667,rA1,-0.06176259774239682,adult,rLO
s2057_1_2,0.641666667,lLO,-0.05870841149935996,adult,rLO
s2057_1_2,0.641666667,rLO,-0.029126387122272654,adult,rLO
s2057_1_2,0.641666667,lFFA,-0.16800534078665436,adult,rLO
s2057_1_2,0.641666667,rFFA,-0.05899442233223676,adult,rLO
s2057_1_2,0.641666667,lA1,-0.10254204665492593,adult,rLO
s2057_1_2,0.641666667,rA1,-0.0354642380688759,adult,rLO
s2067_1_1,0.35,lLO,-0.005356035903090143,adult,rLO
s2067_1_1,0.35,rLO,0.0027617981305785994,adult,rLO
s2067_1_1,0.35,lFFA,-0.027293197552873016,adult,rLO
s2067_1_1,0.35,rFFA,-0.08741873294374478,adult,rLO
s2067_1_1,0.35,lA1,0.021274455122435747,adult,rLO
s2067_1_1,0.35,rA1,-0.01742880438546089,adult,rLO
s2097_1_1,0.433333333,lLO,0.034322624576042744,adult,rLO
s2097_1_1,0.433333333,rLO,0.08882366478686844,adult,rLO
s2097_1_1,0.433333333,lFFA,-0.03146690975062899,adult,rLO
s2097_1_1,0.433333333,rFFA,-0.04658325684715802,adult,rLO
s2097_1_1,0.433333333,lA1,-0.0257866031742068,adult,rLO
s2097_1_1,0.433333333,rA1,0.07386826424913373,adult,rLO
s2687_1_3,0.825,lLO,0.10067172820213212,adult,rLO
s2687_1_3,0.825,rLO,0.2181106173496561,adult,rLO
s2687_1_3,0.825,lFFA,0.1112314489645716,adult,rLO
s2687_1_3,0.825,rFFA,0.16067878814462622,adult,rLO
s2687_1_3,0.825,lA1,0.21065939890165872,adult,rLO
s2687_1_3,0.825,rA1,0.26389562170098074,adult,rLO
s3097_1_1,0.325,lLO,-0.20517737210076004,adult,rLO
s3097_1_1,0.325,rLO,0.011831126093470447,adult,rLO
s3097_1_1,0.325,lFFA,-0.2481658967157198,adult,rLO
s3097_1_1,0.325,rFFA,-0.07165030302237607,adult,rLO
s3097_1_1,0.325,lA1,-0.11316366762628899,adult,rLO
s3097_1_1,0.325,rA1,-0.0424412082345559,adult,rLO
s3607_1_2,0.866666667,lLO,0.11315001718345137,adult,rLO
s3607_1_2,0.866666667,rLO,0.18303528549835973,adult,rLO
s3607_1_2,0.866666667,lFFA,0.4069229184877545,adult,rLO
s3607_1_2,0.866666667,rFFA,0.0821411965165857,adult,rLO
s3607_1_2,0.866666667,lA1,0.10319200123834738,adult,rLO
s3607_1_2,0.866666667,rA1,0.16446711417433107,adult,rLO
s4047_1_1,0.458333333,lLO,-0.15651624843648132,adult,rLO
s4047_1_1,0.458333333,rLO,-0.10073575259957415,adult,rLO
s4047_1_1,0.458333333,lFFA,-0.16519826379923616,adult,rLO
s4047_1_1,0.458333333,rFFA,0.013425033791691207,adult,rLO
s4047_1_1,0.458333333,lA1,-0.15926067475963487,adult,rLO
s4047_1_1,0.458333333,rA1,-0.1263717674889067,adult,rLO
s4607_1_3,0.808333333,lLO,-0.13974583455900913,adult,rLO
s4607_1_3,0.808333333,rLO,0.04420107538860722,adult,rLO
s4607_1_3,0.808333333,lFFA,-0.08039428573486321,adult,rLO
s4607_1_3,0.808333333,rFFA,-0.03223751037215612,adult,rLO
s4607_1_3,0.808333333,lA1,-0.05596388163548577,adult,rLO
s4607_1_3,0.808333333,rA1,-0.19006220977272656,adult,rLO
s5037_1_1,0.725,lLO,0.024491149954899562,adult,rLO
s5037_1_1,0.725,rLO,0.23129336642607884,adult,rLO
s5037_1_1,0.725,lFFA,0.14779993255146606,adult,rLO
s5037_1_1,0.725,rFFA,0.18230746397817926,adult,rLO
s5037_1_1,0.725,lA1,0.0656240436330055,adult,rLO
s5037_1_1,0.725,rA1,0.2602090633682725,adult,rLO
s6057_1_1,0.3,lLO,-0.06200954064618438,adult,rLO
s6057_1_1,0.3,rLO,-0.1669596246145225,adult,rLO
s6057_1_1,0.3,lFFA,-0.10182717133101402,adult,rLO
s6057_1_1,0.3,rFFA,-0.19509935229485023,adult,rLO
s6057_1_1,0.3,lA1,-0.12472194624713823,adult,rLO
s6057_1_1,0.3,rA1,-0.08121171536184407,adult,rLO
s6607_1_2,0.616666667,lLO,-0.11261037587323844,adult,rLO
s6607_1_2,0.616666667,rLO,-0.0013409330668738562,adult,rLO
s6607_1_2,0.616666667,lFFA,-0.0947177296054899,adult,rLO
s6607_1_2,0.616666667,rFFA,-0.015544063456890135,adult,rLO
s6607_1_2,0.616666667,lA1,-0.09136126053353441,adult,rLO
s6607_1_2,0.616666667,rA1,-0.14780730019830698,adult,rLO
s6687_1_3,0.941666667,lLO,-0.15635270325616635,adult,rLO
s6687_1_3,0.941666667,rLO,-0.11885462433199734,adult,rLO
s6687_1_3,0.941666667,lFFA,-0.03864082320052761,adult,rLO
s6687_1_3,0.941666667,rFFA,0.0020750417829235313,adult,rLO
s6687_1_3,0.941666667,lA1,-0.18071624536030884,adult,rLO
s6687_1_3,0.941666667,rA1,-0.05213617278789312,adult,rLO
s7017_1_1,0.433333333,lLO,0.1484679321640893,adult,rLO
s7017_1_1,0.433333333,rLO,0.23907335290176832,adult,rLO
s7017_1_1,0.433333333,lFFA,0.0739052308912713,adult,rLO
s7017_1_1,0.433333333,rFFA,0.08660848539318766,adult,rLO
s7017_1_1,0.433333333,lA1,-0.08992483139830522,adult,rLO
s7017_1_1,0.433333333,rA1,-0.04788227488656964,adult,rLO
s7057_1_1,0.441666667,lLO,-0.10505673592953327,adult,rLO
s7057_1_1,0.441666667,rLO,-0.12149948722128806,adult,rLO
s7057_1_1,0.441666667,lFFA,0.062442206065934605,adult,rLO
s7057_1_1,0.441666667,rFFA,0.14933606869371308,adult,rLO
s7057_1_1,0.441666667,lA1,0.07272649235851307,adult,rLO
s7057_1_1,0.441666667,rA1,0.06858348516986637,adult,rLO
s7067_1_3,0.766666667,lLO,0.0024985478967350476,adult,rLO
s7067_1_3,0.766666667,rLO,0.03539270636439565,adult,rLO
s7067_1_3,0.766666667,lFFA,0.2794483974991435,adult,rLO
s7067_1_3,0.766666667,rFFA,0.13046215769478925,adult,rLO
s7067_1_3,0.766666667,lA1,-0.1838675134933545,adult,rLO
s7067_1_3,0.766666667,rA1,-0.12905084130351455,adult,rLO
s8037_1_1,0.666666667,lLO,0.1784125246698851,adult,rLO
s8037_1_1,0.666666667,rLO,0.05838170383787371,adult,rLO
s8037_1_1,0.666666667,lFFA,-0.13241406954717458,adult,rLO
s8037_1_1,0.666666667,rFFA,0.1426546094076383,adult,rLO
s8037_1_1,0.666666667,lA1,0.164389386332339,adult,rLO
s8037_1_1,0.666666667,rA1,0.21956445902558425,adult,rLO
s8077_1_1,0.391666667,lLO,-0.03785117363057004,adult,rLO
s8077_1_1,0.391666667,rLO,0.028100932891908032,adult,rLO
s8077_1_1,0.391666667,lFFA,0.04324155258922468,adult,rLO
s8077_1_1,0.391666667,rFFA,-0.06698547175393119,adult,rLO
s8077_1_1,0.391666667,lA1,-0.11276517319703108,adult,rLO
s8077_1_1,0.391666667,rA1,-0.06244668026197905,adult,rLO
s8687_1_3,0.916666667,lLO,-0.1806339315471135,adult,rLO
s8687_1_3,0.916666667,rLO,-0.20749833339669382,adult,rLO
s8687_1_3,0.916666667,lFFA,-0.03560046091184644,adult,rLO
s8687_1_3,0.916666667,rFFA,-0.09147531508513768,adult,rLO
s8687_1_3,0.916666667,lA1,0.014383357569932746,adult,rLO
s8687_1_3,0.916666667,rA1,0.016960132399660467,adult,rLO
s9057_1_1,0.391666667,lLO,-0.09648480864535022,adult,rLO
s9057_1_1,0.391666667,rLO,-0.03928016694874913,adult,rLO
