model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,vggface,faces,inverted,1,0.2066115702479339
cornet_z,vggface,faces,inverted,2,0.17355371900826447
cornet_z,vggface,faces,inverted,3,0.19008264462809918
cornet_z,vggface,faces,inverted,4,0.2644628099173554
cornet_z,vggface,faces,inverted,5,0.19008264462809918
