model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_noface,faces,inverted,1,0.45454545454545453
cornet_z_sl,imagenet_noface,faces,inverted,2,0.4132231404958678
cornet_z_sl,imagenet_noface,faces,inverted,3,0.4049586776859504
cornet_z_sl,imagenet_noface,faces,inverted,4,0.33884297520661155
cornet_z_sl,imagenet_noface,faces,inverted,5,0.4132231404958678
