model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_noface,faces,upright,1,0.2892561983471074
cornet_z,imagenet_noface,faces,upright,2,0.23140495867768596
cornet_z,imagenet_noface,faces,upright,3,0.256198347107438
cornet_z,imagenet_noface,faces,upright,4,0.3305785123966942
cornet_z,imagenet_noface,faces,upright,5,0.2727272727272727
