model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_cl,vggface,faces,upright,1,0.23140495867768596
cornet_z_cl,vggface,faces,upright,2,0.30578512396694213
cornet_z_cl,vggface,faces,upright,3,0.24793388429752067
cornet_z_cl,vggface,faces,upright,4,0.38016528925619836
cornet_z_cl,vggface,faces,upright,5,0.2231404958677686
