model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,vggface_oneobject,objects,inverted,1,0.2833152762730228
cornet_z,vggface_oneobject,objects,inverted,2,0.2627302275189599
cornet_z,vggface_oneobject,objects,inverted,3,0.290899241603467
cornet_z,vggface_oneobject,objects,inverted,4,0.2838569880823402
cornet_z,vggface_oneobject,objects,inverted,5,0.2822318526543879
