model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,vggface_oneobject,objects,upright,1,0.49079089924160346
cornet_z_sl,vggface_oneobject,objects,upright,2,0.504875406283857
cornet_z_sl,vggface_oneobject,objects,upright,3,0.5
cornet_z_sl,vggface_oneobject,objects,upright,4,0.4989165763813651
cornet_z_sl,vggface_oneobject,objects,upright,5,0.5021668472372698
