model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_vggface,objects,inverted,1,0.7080173347778982
cornet_z_sl,imagenet_vggface,objects,inverted,2,0.6901408450704225
cornet_z_sl,imagenet_vggface,objects,inverted,3,0.7145178764897074
cornet_z_sl,imagenet_vggface,objects,inverted,4,0.7058504875406284
cornet_z_sl,imagenet_vggface,objects,inverted,5,0.7047670639219935
