model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_oneface,objects,inverted,1,0.7047670639219935
cornet_z_sl,imagenet_oneface,objects,inverted,2,0.671180931744312
cornet_z_sl,imagenet_oneface,objects,inverted,3,0.7053087757313109
cornet_z_sl,imagenet_oneface,objects,inverted,4,0.7036836403033586
cornet_z_sl,imagenet_oneface,objects,inverted,5,0.7091007583965331
