model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_noface,objects,inverted,1,0.6917659804983749
cornet_z_sl,imagenet_noface,objects,inverted,2,0.6944745395449621
cornet_z_sl,imagenet_noface,objects,inverted,3,0.710184182015168
cornet_z_sl,imagenet_noface,objects,inverted,4,0.7058504875406284
cornet_z_sl,imagenet_noface,objects,inverted,5,0.7047670639219935
