model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_oneface,faces,upright,1,0.32231404958677684
cornet_z_sl,imagenet_oneface,faces,upright,2,0.3884297520661157
cornet_z_sl,imagenet_oneface,faces,upright,3,0.32231404958677684
cornet_z_sl,imagenet_oneface,faces,upright,4,0.4132231404958678
cornet_z_sl,imagenet_oneface,faces,upright,5,0.371900826446281
