model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,random,faces,upright,1,0.05785123966942149
cornet_z_sl,random,faces,upright,2,0.08264462809917356
cornet_z_sl,random,faces,upright,3,0.1322314049586777
cornet_z_sl,random,faces,upright,4,0.10743801652892562
cornet_z_sl,random,faces,upright,5,0.06611570247933884
