model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_noface,faces,inverted,1,0.19834710743801653
cornet_z,imagenet_noface,faces,inverted,2,0.2231404958677686
cornet_z,imagenet_noface,faces,inverted,3,0.19008264462809918
cornet_z,imagenet_noface,faces,inverted,4,0.19834710743801653
cornet_z,imagenet_noface,faces,inverted,5,0.17355371900826447
