model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,random,faces,inverted,1,0.06611570247933884
cornet_z_sl,random,faces,inverted,2,0.08264462809917356
cornet_z_sl,random,faces,inverted,3,0.11570247933884298
cornet_z_sl,random,faces,inverted,4,0.0743801652892562
cornet_z_sl,random,faces,inverted,5,0.10743801652892562
