model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_cl,imagenet_vggface,objects,inverted,1,0.6690140845070423
cornet_z_cl,imagenet_vggface,objects,inverted,2,0.6728060671722643
cornet_z_cl,imagenet_vggface,objects,inverted,3,0.6825568797399784
cornet_z_cl,imagenet_vggface,objects,inverted,4,0.6749729144095341
cornet_z_cl,imagenet_vggface,objects,inverted,5,0.6424702058504875
