model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_oneface,faces,inverted,1,0.10743801652892562
cornet_z,imagenet_oneface,faces,inverted,2,0.1652892561983471
cornet_z,imagenet_oneface,faces,inverted,3,0.1487603305785124
cornet_z,imagenet_oneface,faces,inverted,4,0.08264462809917356
cornet_z,imagenet_oneface,faces,inverted,5,0.14049586776859505
