model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_oneface,objects,inverted,1,0.2562296858071506
cornet_z,imagenet_oneface,objects,inverted,2,0.27085590465872156
cornet_z,imagenet_oneface,objects,inverted,3,0.2681473456121343
cornet_z,imagenet_oneface,objects,inverted,4,0.27952329360780065
cornet_z,imagenet_oneface,objects,inverted,5,0.2648970747562297
