model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,imagenet_oneface,faces,upright,1,0.24793388429752067
cornet_z,imagenet_oneface,faces,upright,2,0.24793388429752067
cornet_z,imagenet_oneface,faces,upright,3,0.256198347107438
cornet_z,imagenet_oneface,faces,upright,4,0.24793388429752067
cornet_z,imagenet_oneface,faces,upright,5,0.2809917355371901
