model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z,random,objects,upright,1,0.261646803900325
cornet_z,random,objects,upright,2,0.26218851570964247
cornet_z,random,objects,upright,3,0.2540628385698808
cornet_z,random,objects,upright,4,0.26868905742145177
cornet_z,random,objects,upright,5,0.2611050920910076
