model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,vggface_oneobject,faces,inverted,1,0.45454545454545453
cornet_z_sl,vggface_oneobject,faces,inverted,2,0.5041322314049587
cornet_z_sl,vggface_oneobject,faces,inverted,3,0.512396694214876
cornet_z_sl,vggface_oneobject,faces,inverted,4,0.4462809917355372
cornet_z_sl,vggface_oneobject,faces,inverted,5,0.45454545454545453
