model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,vggface_oneobject,objects,upright,1,0.5460455037919827
cornet_z_sl,vggface_oneobject,objects,upright,2,0.5547128927410617
cornet_z_sl,vggface_oneobject,objects,upright,3,0.5557963163596966
cornet_z_sl,vggface_oneobject,objects,upright,4,0.5606717226435536
cornet_z_sl,vggface_oneobject,objects,upright,5,0.5373781148429035
