model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,random,faces,upright,1,0.04132231404958678
cornet_z_sl,random,faces,upright,2,0.06611570247933884
cornet_z_sl,random,faces,upright,3,0.05785123966942149
cornet_z_sl,random,faces,upright,4,0.06611570247933884
cornet_z_sl,random,faces,upright,5,0.0743801652892562
