model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_oneface,faces,inverted,1,0.4049586776859504
cornet_z_sl,imagenet_oneface,faces,inverted,2,0.3884297520661157
cornet_z_sl,imagenet_oneface,faces,inverted,3,0.36363636363636365
cornet_z_sl,imagenet_oneface,faces,inverted,4,0.35537190082644626
cornet_z_sl,imagenet_oneface,faces,inverted,5,0.34710743801652894
