model_arch,train_type,test_stim,test_cond,fold_n,acc
cornet_z_sl,imagenet_vggface,objects,inverted,1,0.6939328277356447
cornet_z_sl,imagenet_vggface,objects,inverted,2,0.6928494041170098
cornet_z_sl,imagenet_vggface,objects,inverted,3,0.6830985915492958
cornet_z_sl,imagenet_vggface,objects,inverted,4,0.6841820151679306
cornet_z_sl,imagenet_vggface,objects,inverted,5,0.6798483206933911
